Time,n_B,psi_o_B,psi_y_B,n_y_B,n_m_B,n_o_B,mu_o_B,mu_m_B,mu_y_B,s_o_B,s_m_B,s_y_B,h_m_B,h_y_B,a_B,a_o_B,a_m_B,a_y_B,z_o_B,z_m_B,z_y_B,c_o_B,c_m_B,c_y_B,y_B,k_B,w_B,inv_B,b_B,gov_B,e_B,t_B,f_B,nx_B,tilde_R_B,g_B,q_B,tilde_s_m_B,tilde_s_y_B,tilde_s_o_B,Omega_m_B,Omega_y_B,eta_o_B,eta_m_B,eta_y_B,walras_B,gamma_B,phi_B,R_star,fy_target_B,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_B,w_indiv_B,t_indiv_B,e_indiv_B,c_y_indiv_B,c_m_indiv_B,c_o_indiv_B,a_y_indiv_B,a_m_indiv_B,a_o_indiv_B
10,0.00466379151613906,0.278904964686779,0.151311927087309,0.00394251041625271,0.00530340768438897,0.00276711743483427,0.0766784009249442,0.0402663416641671,0.0336953229831961,0.84237906053175,2.76085463375104,0.3961924573264,2.01016020326908,0.288660839623888,4.74138094480525,1.53989036988697,3.30733336492973,-0.105842790011459,2.48728345453218,8.01194089606386,0.599200770198575,0.190720916936739,0.322611547960321,0.0201902632597466,1.1466337261225,3.15923627203915,0.768244596502078,0.341954095565765,0.687980235673502,0.286658431530626,0.0857068928232883,0.379225742655759,0.8941644370926,-0.017595870270109,1.02020993582434,1.00968711047372,1.01042186756814,0.699194650651599,0.105796489999231,0.195008859349169,1.18898151234156,1.16219170326213,0.324776766057636,0.697546432842641,-0.0223231989002773,0.00209434113941458,0.913356994268674,0.0309007651866073,1.02008534256584,0.788556868434944,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09875639893144,0.542375062941839,0.439502559572576,0.190840577602275,0.461404485374238,0.978011550722666,-1.00043763278185,4.73020404525054,7.89651493284084
11,0.00446482703941593,0.278083460868111,0.150998720723835,0.00318155423558464,0.00526238541746182,0.00230142382500209,0.077422054827473,0.0405916793218048,0.0339449560513288,0.833322057377967,2.7376097447509,0.391846766714273,2.00219330443978,0.286799070278777,4.73134431331055,1.5339109858456,3.30314337857841,-0.10571005111345,2.47322198946426,7.97749205924855,0.593067433484106,0.191481927088752,0.323819796996725,0.0201316476045069,1.14715078302377,3.15758428919749,0.768591024625924,0.340993071045952,0.68829046981426,0.286787695755942,0.0854929808480577,0.379316859108662,0.8854695542988,-0.0182429833987099,1.02026669515885,1.00948715117461,1.01067823792675,0.699749820465913,0.105661327717086,0.194588851817,1.19012898285972,1.16299659876152,0.324201935919843,0.698140562101009,-0.022342498020852,0.00217962793059904,0.912665156402958,0.0307437925199809,1.02002569967634,0.782224024745711,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.0983797382244,0.542074964529612,0.439351895289762,0.190529951113338,0.462765101934741,0.984033387836779,-1.00046112799656,4.72046334556982,7.88283075583463
12,0.00430486952382943,0.277257401000013,0.150552546508121,0.00222955866683305,0.00519974414476709,0.00221375150260106,0.0777884423691108,0.0407488738260489,0.0340638077708224,0.82826990342219,2.72952104161124,0.389549585145246,1.99910130350128,0.28548245627204,4.72167079090306,1.52784536215603,3.29939737020978,-0.105571941462754,2.46238033382101,7.96292106135243,0.589542150218437,0.191544729776591,0.32448006401149,0.0200820502639055,1.14769773915001,3.15658045368394,0.768957485230508,0.341013678126407,0.688618643490007,0.286924434787503,0.0852796615338066,0.379378767249151,0.876471693729113,-0.0186500942682081,1.02032875322354,1.00932639387145,1.01090069517541,0.700373324716806,0.105442987542474,0.19418368774072,1.1907437499437,1.1634444596192,0.323581509564674,0.698777512494093,-0.0223590220587666,0.00230287645232269,0.912312683952751,0.0305364046512376,1.01998542768552,0.775313309828982,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09792514662296,0.54168077775171,0.439170058649183,0.190454109201109,0.463295863163682,0.986409991514568,-1.00122297293813,4.7109123859677,7.86804174919193
13,0.00419900513639078,0.276566987423434,0.149948122649143,0.00107528846463389,0.00511050930162416,0.00260762952607685,0.0776212307124851,0.0406688734777945,0.0339984350611358,0.829137533578268,2.74239615778768,0.390119013596396,2.00278176836215,0.284968736725501,4.71367962332908,1.52248297444767,3.29663519677605,-0.105438547894642,2.45724156399851,7.97624902575001,0.589698012020093,0.190734114239602,0.324385062301947,0.0200488095928381,1.14831506561408,3.15732828556941,0.769371093961431,0.342359886350892,0.688989039368445,0.287078766403519,0.085113058267034,0.379421934483611,0.867362298391225,-0.0187832956303079,1.02035908625525,1.00922000016207,1.01103732198271,0.701009048512022,0.105114990784439,0.193875960703538,1.1906095272283,1.16339089997635,0.32299245941977,0.699376168980451,-0.0223686284002205,0.00249172235558563,0.912438711005489,0.0302723967182055,1.01994288381263,0.76783154372604,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09751949078905,0.541251122633838,0.43900779631562,0.190732163350063,0.462740192855562,0.983794553731493,-1.00307812527773,4.70269992059812,7.85287133548109
14,0.00415671724098151,0.276169753333195,0.149163100919193,-0.000271786414778319,0.00498962452982843,0.003546154566477,0.0767960381295706,0.0402956284948963,0.0337050492372138,0.837808508977287,2.78181326536352,0.394316444672385,2.01489166401462,0.285473956921527,4.70879310730013,1.51870979152394,3.29540320502001,-0.105319889243823,2.46042318741446,8.02508421447128,0.594508448769945,0.188950752855005,0.323375812128693,0.0200379364198572,1.14905892788113,3.16103094269334,0.769869481680356,0.345277069184156,0.689435356728677,0.287264731970282,0.0850458659417674,0.379469749624785,0.858326807878108,-0.0186099492614294,1.02031739977059,1.00917750082719,1.01103859225386,0.701590507099142,0.104651415614377,0.193758077286481,1.18955712777636,1.16272143584654,0.322526336771187,0.699840305120786,-0.0223666418919731,0.00276257458456495,0.913152141047705,0.0299488706671709,1.01987127378537,0.759786110036744,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09732026572527,0.540870701335134,0.438928106290108,0.191473152104254,0.460918169297574,0.975189037284013,-1.00638762147193,4.69704645612364,7.83817538237876
15,0.00416482696632055,0.27620068884742,0.148184915491245,-0.00175689572548621,0.00483262018383868,0.00494517781710813,0.0753424773305463,0.0396396054872556,0.0331907695844452,0.854964638179211,2.84901419913273,0.402222484501911,2.03543992899965,0.286955704940849,4.70817302229292,1.51728255857107,3.29611048144504,-0.105220017723189,2.47347927634841,8.11113644584923,0.604005581453575,0.186358056729621,0.32152225234344,0.0200474097340037,1.15001249400736,3.16866886331689,0.770508370984928,0.349635670246987,0.690007496404413,0.287503123501839,0.0851259771314963,0.37955795491329,0.849496662571622,-0.0181686628847697,1.02016549916841,1.00918565110115,1.010879909019,0.702057081280525,0.104034269259584,0.19390864945989,1.18763850381811,1.16146811604397,0.322265675317012,0.700082699943386,-0.0223483752603979,0.00311464433623413,0.914421144325874,0.0295705561694335,1.0197443610612,0.751184948632808,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09750103165337,0.540636886990714,0.439000412661347,0.192700058131631,0.45797166771254,0.961061083395196,-1.01139767186374,4.69493232008011,7.82472861730141
16,0.00418438004034307,0.276728956637662,0.147014941999335,-0.00329498916303161,0.00463698309824889,0.00655847489926753,0.0734777684741329,0.0387940593567823,0.0325267337923737,0.879417224389041,2.93867181274521,0.412918573858709,2.0621798113686,0.28903138512601,4.71231823910765,1.51858321960932,3.29886647465832,-0.105131455159982,2.49602049446772,8.22728030775793,0.61688371643323,0.183402018831892,0.319169615045614,0.0200652126084917,1.15126887355588,3.18067527671047,0.771350145282437,0.354885547404026,0.690761324133525,0.287817218388969,0.0853819683625269,0.379742739222632,0.840881638263657,-0.0175991297820797,1.01987845379287,1.00920530194054,1.01057579843447,0.702373510402634,0.103259400893713,0.194367088703653,1.18517243894396,1.15984258488507,0.322258205520561,0.700051717053655,-0.0223099225742156,0.00352839105896407,0.916044580439683,0.0291487154075805,1.01954270911959,0.742036547822107,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09820506305863,0.540656408019922,0.439282025223452,0.194318506933284,0.454415792051511,0.943585768841354,-1.01812962548752,4.69674101571292,7.8129647860532
17,0.00416429612330541,0.277749669712286,0.145655881989933,-0.00488208096991594,0.00440298839986708,0.00810772271791094,0.0714820589166186,0.0378819414181225,0.0318077346267775,0.908873047460436,3.04188332027868,0.424946635065185,2.09179833180697,0.291156850752211,4.72102398357886,1.52258397036718,3.30347613614175,-0.105036122930072,2.52621814209676,8.36156201025089,0.631142579053488,0.180579274581324,0.316752215446617,0.0200752161661652,1.15289778421161,3.19691376727214,0.772441515421778,0.36036009728142,0.691738670526965,0.288224446052902,0.0858181503121827,0.380093521998654,0.832371545779753,-0.0170657899292516,1.01945324826544,1.00918511760392,1.01017467507438,0.702540466281111,0.102329151249794,0.195130382469094,1.18256593514985,1.15811976346624,0.322511382237227,0.699737206917681,-0.0222485891549081,0.00397232461243089,0.917766616735518,0.0286852495492388,1.01925761648819,0.732349935971741,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09949754141663,0.541027229378935,0.439799016566654,0.196182768262779,0.450866861980693,0.925428794308468,-1.02645357307489,4.70218627209996,7.80290568337475
18,0.00407014209244907,0.279214335524267,0.14410469703445,-0.00656247464363768,0.00413117639798655,0.0094262919829573,0.0695440187112728,0.0369877786187565,0.0310995853449823,0.941414864038713,3.15154922681136,0.43712599038502,2.12179112030617,0.292912936125663,4.73368884500055,1.52902090936642,3.30957941592878,-0.104911480294649,2.56219941022309,8.50434795667379,0.645192669844929,0.178185626476367,0.314556915092449,0.0200652236288958,1.1549196070474,3.2169295861001,0.773796136721758,0.365626941722804,0.69295176422844,0.28872990176185,0.0864219896584042,0.380667415256789,0.823807494672009,-0.016660619970675,1.01890602614897,1.00909049280291,1.00972710913051,0.702583171534135,0.101245535075429,0.196171293390436,1.18009030157421,1.15648574272361,0.323008326096201,0.69915440642138,-0.0221627325175803,0.00441561833570772,0.919417184048115,0.028175313365731,1.01889076620263,0.722134672598128,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10135876871648,0.541811177209921,0.440543507486594,0.198183787699348,0.44771484407404,0.90831651969449,-1.03620846308421,4.71058737245599,7.79431527896
19,0.00390231139502958,0.281067174549944,0.142367235457967,-0.00828206866835446,0.00382093940688999,0.0104821969953752,0.0677234858390196,0.0361397580534515,0.0304247853867875,0.976186410825329,3.26457758842399,0.448916860630532,2.15118058902082,0.294141039640271,4.74962866679734,1.53758003583828,3.31678495199406,-0.104736321035001,2.60286673536136,8.65129216257495,0.658351791190695,0.176275208490752,0.312655605597381,0.0200302119548928,1.15730181579296,3.24019331240266,0.77539221658128,0.37055905370567,0.694381089475773,0.289325453948239,0.0871749197930075,0.381485644119987,0.815054264918911,-0.0163791457617462,1.01826132657498,1.008921822952,1.00925691506568,0.702526223174865,0.100016716230132,0.197457060595003,1.17782440894476,1.15499512298851,0.323726367618298,0.698325108061637,-0.0220514756799348,0.00483542785776684,0.920945246992222,0.0276274544106182,1.01845135101421,0.711400838932914,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.1037199623341,0.543019792764422,0.441487984933641,0.200268642181819,0.445044747489174,0.892726793154813,-1.04718815996728,4.72122583126478,7.78690835974693
