Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
10,0.00928597473829198,0.244553329598292,0.173167025720249,0.00401010756946008,0.00983431150239222,0.010802717959024,0.0962007210196016,0.0455413671262081,0.0390527749724386,0.604439757218298,1.910927615644,0.295869109783005,2.88451424205108,0.445963200833988,3.33833521297773,0.919304103376045,2.55503372971653,-0.136002620114846,1.60684382327619,7.31018238869455,0.630450533499869,0.154579534281013,0.332915700040428,0.0246208429977209,1.09062027426894,2.68363579130212,0.730715583760191,0.305812171597716,0.654372164561365,0.272655068567236,0.0714795715991658,0.357506685002702,0.000327257114239561,-0.000281799323921785,1.03610233251877,1.01433240461198,1.02146232123494,0.705357721816242,0.12214469875573,0.172497579428028,1.08655384245286,1.07198084865097,0.27537800871874,0.765361644863329,-0.0407396535820689,0.000318756108750881,0.908477493310056,0.0355327581835557,1.03615812372771,-1.08015399943936e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.03595035704529,0.506844504490784,0.414380142818118,0.201571114002735,0.471981364552437,0.896125816916225,-1.11345495547727,3.62232332714457,5.32937393338677
11,0.00891340424209582,0.244697220950451,0.172012114002334,0.0028998053403364,0.00963340514404987,0.0102274576400443,0.0966487729714087,0.0456767545486102,0.0391486149371657,0.603270217949056,1.90834138183236,0.293598331436297,2.88056194600405,0.4425252234497,3.34242311646159,0.92079049943785,2.55727011811889,-0.135637501095151,1.60786099987207,7.30651860452206,0.624952061646321,0.155397792682401,0.333738056904943,0.0244660078554747,1.09177737188013,2.68716409554145,0.731490839159686,0.305140105767313,0.655066423128077,0.272944342970032,0.0715975101972356,0.358097940821492,0.000192597792064882,-0.00014178604215719,1.03603906353236,1.01395797126331,1.02177712774578,0.705861093258997,0.121416658843479,0.172722247897524,1.08692889586613,1.07226240041313,0.275485917658821,0.765094672044099,-0.0405805897029198,0.000232851742121192,0.908000266372334,0.0351355558100036,1.03607036987067,-1.30472677931248e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.03630990026997,0.507320695589178,0.41452396010799,0.201504538903631,0.472809820646237,0.89969760452978,-1.11712430886444,3.62290844833485,5.33104745130548
12,0.00854727950031337,0.244827784930045,0.170681345358392,0.0015931990072886,0.00940242280046677,0.00994101329536634,0.0968113066669111,0.0457053781069834,0.0391587641632084,0.603842882454816,1.91281901726699,0.292249608714131,2.88086153671028,0.439428574322693,3.34707371820205,0.922294869206319,2.5599945842394,-0.13521573524367,1.61031873630884,7.31437273905225,0.620771076465525,0.155897060891269,0.334306171251623,0.0243086286723718,1.09300216677914,2.69100462968925,0.732311451742024,0.304983015373036,0.655801300067484,0.273250541694785,0.0717160762435621,0.35870288132598,0.000267788445312251,7.09359554377337e-05,1.03598133811534,1.01359001589781,1.02209110376615,0.706459590123753,0.12057947328366,0.172960936592586,1.08716505097854,1.07246244678543,0.275552601123861,0.764845593432854,-0.0403981945567145,0.000185812940617436,0.907773935537412,0.0346764723297369,1.03600052682277,-1.54979179842845e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.03659354615561,0.507747203577695,0.414637418462246,0.201598398221448,0.473213437718443,0.901342603494847,-1.12138269940505,3.62369570747982,5.33238826856499
13,0.00820418282506561,0.245044729157131,0.169156969585405,0.000123550798426075,0.0091362690716783,0.010030474310601,0.0965502268930452,0.0455760781265009,0.0390424689202573,0.607239084519774,1.92758890580616,0.292305624674535,2.88746638290946,0.436981951923819,3.35301046482696,0.924225597176431,2.56353123227693,-0.134746364626403,1.61558364144035,7.3392032884886,0.618696658091625,0.155984966680485,0.334492100372105,0.0241554461196737,1.09431752815958,2.69582860590425,0.73319274386692,0.305583719688407,0.65659051689575,0.273579382039896,0.0718660069363374,0.359317410990871,0.000591342026960004,0.000317566843964115,1.03589753751303,1.01324520373919,1.02235622107092,0.707112713051588,0.119613043695121,0.173274243253291,1.08719479252672,1.07253943333711,0.275640534632948,0.764546147183236,-0.0401866818161838,0.000204346415052428,0.907917881137635,0.0341573568881738,1.03592384942469,-1.81510720720046e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.0368824238823,0.50814729301106,0.41475296955292,0.201946588544665,0.47303929656219,0.90022015824053,-1.12651898541981,3.62535022346558,5.33388909871277
14,0.0078905013200933,0.245449659834757,0.16743307528609,-0.00144969998762867,0.00883139391708099,0.0104984641754557,0.0958098134921954,0.0452669930213253,0.0387820112443053,0.614149743782399,1.9544094847877,0.293996351175444,2.9013864025354,0.435321726861888,3.36092730818308,0.926997398639044,2.56816556663076,-0.134235657086728,1.62473271155738,7.38400079797131,0.619092058431417,0.155665336160581,0.334251504810228,0.0240096374808126,1.09576177351655,2.70232153804265,0.734160388256091,0.307046587244876,0.657457064109932,0.273940443379138,0.0720797670246443,0.359948227463309,0.00114870603050163,0.000544039644751052,1.03575370306009,1.01292995382669,1.02253240626084,0.707772821581309,0.118504580121272,0.173722598297419,1.08699450002096,1.07247874253281,0.275815961963394,0.764124103641651,-0.0399400656050456,0.000304224796165907,0.908476273834976,0.0335861670603658,1.03580982523448,-2.10041117135197e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.03728253737665,0.508564636120261,0.41491301495066,0.202605143668222,0.472258180334534,0.896056918824556,-1.13274657358692,3.62851679002446,5.33607836702969
15,0.00760037571209953,0.246122955126546,0.165518164834311,-0.00304731607528397,0.00848661505721804,0.0112530042638976,0.0946392772914682,0.0447939811150794,0.0383894371067915,0.624696651385181,1.99304774237563,0.297225156753291,2.92225693016599,0.434365324723626,3.37133169933458,0.930937319485545,2.57407921771012,-0.133684837861079,1.63829680170288,7.4483953985793,0.621775250475462,0.15504721849384,0.333643259248547,0.0238696068596243,1.09738239815449,2.7110326166185,0.735246206763509,0.309297270556481,0.658429438892695,0.274345599538623,0.0723843876616874,0.360614455842512,0.00186964382339162,0.000694979982763514,1.03552140774312,1.01263837759066,1.0225974352334,0.708395346281588,0.117252297693695,0.174352356024717,1.08659467887943,1.07229885543448,0.276133410342933,0.763520011468996,-0.0396534218119291,0.000484463474612594,0.909399125074044,0.0329763935553646,1.03562858741737,-2.40542213031552e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.03790377876261,0.509058194319599,0.415161511505045,0.203574747183039,0.47098454415301,0.889275155374785,-1.14014684991771,3.63367606975628,5.33940200586432
16,0.00732120742446616,0.247108754955601,0.1634367394834,-0.00457347990533019,0.00810363296686223,0.0121414050167625,0.0931687228363602,0.0442029370817072,0.0379007718080262,0.638461415272513,2.041443705456,0.301615288654509,2.94854706484567,0.433862701448465,3.38444100317375,0.936222275874114,2.58130850233978,-0.133089775040143,1.65619301065923,7.52896878260148,0.626118604123148,0.154305367570123,0.332802474960851,0.0237303890603165,1.09922064493243,2.72225799323836,0.73647783210473,0.312112763446817,0.65953238695946,0.274805161233108,0.0727960480575202,0.361344867103909,0.00265062297592534,0.00073882146130315,1.03518497849741,1.01235781346159,1.02254851469736,0.708945584486601,0.115867754799643,0.175186660713755,1.08606519028778,1.07204208679031,0.27662537938112,0.762698625577027,-0.0393240049581466,0.000725667199913348,0.910566157851596,0.0323466389660253,1.03535793164635,-2.72983907509905e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.03883548782953,0.509693374232078,0.415534195131812,0.204805807287374,0.469433031594177,0.88080546167981,-1.14863514245425,3.64105307773246,5.34414134078306
17,0.00704253828580259,0.248415235588586,0.161227664118734,-0.00593295132466154,0.00768734789667991,0.0130150587840052,0.091545908897976,0.0435476644446395,0.0373587394002535,0.654759473789645,2.09671680720334,0.306691928752605,2.97830519371991,0.433534705866325,3.40018493970547,0.942879158475257,2.5897493280074,-0.132443546777187,1.67792702927888,7.62094855806283,0.631370308325941,0.153607307539089,0.331874393901323,0.0235872204841976,1.10129325884223,2.73601461049629,0.737866483424293,0.315220169013057,0.660775955305337,0.275323314710557,0.0733189105251068,0.36216931865516,0.00339437390384548,0.000684388482316204,1.03474389813774,1.01207775097723,1.02239565798045,0.709399522536968,0.11437482794558,0.176225649517451,1.08548109596529,1.07175353312695,0.277302316624939,0.76164954859064,-0.0389518652155795,0.000996464711687521,0.911845029399608,0.0317176856766636,1.03498781010122,-3.07334184534537e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.04012824929106,0.510529408534085,0.416051299716425,0.206227374570743,0.46782438295767,0.871651249177992,-1.15797810721257,3.65062175224743,5.35040819005116
18,0.00675705892678518,0.250023157216418,0.158936121925602,-0.00707053166757488,0.00724553282374663,0.0137651485507266,0.0898950607649665,0.0428746090729589,0.0368005394596814,0.672853842886391,2.15594707193647,0.312009875080985,3.00970798940403,0.433159562991501,3.41828334224728,0.950822338594405,2.59920050801224,-0.131739504359372,1.7028024294597,7.71953106705301,0.63686698222271,0.153073527865289,0.330971876720258,0.0234370485095964,1.10358852042015,2.75209747847361,0.739404308681499,0.318379913711989,0.662153112252088,0.275897130105037,0.0739472798863886,0.363107929661513,0.0040327515215786,0.000563169174926087,1.03420888536712,1.01179084422142,1.02215679384107,0.709743719924216,0.112803914405806,0.177452365669978,1.08490344929616,1.07147008066357,0.278157848076202,0.760381819695258,-0.03853966777146,0.0012658543330514,0.913127198785826,0.0311055675189061,1.03452005290385,-3.43559144529186e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.04179056175439,0.511604286826636,0.416716224701756,0.207768042740812,0.466325896840057,0.862617566620512,-1.16786288005438,3.66216767411451,5.35818350465231
19,0.00645785486038207,0.251895295641479,0.156603043753883,-0.00799175265496266,0.00678722438512036,0.0143259062800944,0.0883082111513886,0.0422194338263941,0.0362550680969551,0.69206154577971,2.21665928839298,0.317219722787613,3.04120550650169,0.432561112448829,3.43832698336791,0.959893042574635,2.60940777864382,-0.130973837850552,1.73006458653929,7.82054775733195,0.642085864112615,0.152778908809314,0.330179098512012,0.0232788667267246,1.1060759886012,2.77015651023128,0.741070912362803,0.32140528414277,0.663645593160719,0.2765189971503,0.0746689106243715,0.364166997644244,0.00452487997590914,0.000403991363383499,1.03359658891528,1.01149014413468,1.02185532395821,0.709975987922909,0.111184400700898,0.178839611376192,1.0843748255754,1.07121727945071,0.279174449439357,0.758917866527974,-0.0380923159673314,0.00151084189669472,0.91433516830873,0.030517046210752,1.03396514596357,-3.81623037831828e-05,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.04379714943721,0.512928611444512,0.417518859774886,0.209371697648019,0.465056711957227,0.854278913008487,-1.17798753264759,3.67534652302517,5.36734023960432
