Time,n_A,psi_o_A,psi_y_A,n_y_A,n_m_A,n_o_A,mu_o_A,mu_m_A,mu_y_A,s_o_A,s_m_A,s_y_A,h_m_A,h_y_A,a_A,a_o_A,a_m_A,a_y_A,z_o_A,z_m_A,z_y_A,c_o_A,c_m_A,c_y_A,y_A,k_A,w_A,inv_A,b_A,gov_A,e_A,t_A,f_A,nx_A,tilde_R_A,g_A,q_A,tilde_s_m_A,tilde_s_y_A,tilde_s_o_A,Omega_m_A,Omega_y_A,eta_o_A,eta_m_A,eta_y_A,walras_A,gamma_A,phi_A,R_star,fy_target_A,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_A,w_indiv_A,t_indiv_A,e_indiv_A,c_y_indiv_A,c_m_indiv_A,c_o_indiv_A,a_y_indiv_A,a_m_indiv_A,a_o_indiv_A
0,0.0151473707256848,0.224588712641349,0.200736853628425,0.0151473707256848,0.0151473707256848,0.0151473707256848,0.110687795206524,0.0537151274903514,0.0466482384909971,0.468534575695984,1.44876789082921,0.247818688085513,2.63361528161451,0.450492510320693,2.61698415094487,0.678836990223256,2.08878817851014,-0.150641017788523,1.21979345634679,6.1442698669472,0.574468105823615,0.135016248290371,0.330040239238193,0.0267979252059313,1.03995002266457,2.35906715867988,0.696766515185263,0.277992512321867,0.623970013598743,0.259987505666143,0.062594357862823,0.339824791940409,-0.366053021333753,0.0101155919420663,1.04841618356742,1.02022310757931,1.02763422606159,0.701594094475625,0.140835791049321,0.157570114475054,1.0811564191591,1.06518729893188,0.259396676123606,0.798166155402956,-0.0575628315265623,1.6826817716975e-16,0.903832782801923,0.0431880062659022,1.04841618356742,-0.351990973946851,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.993119127814252,0.484360964004972,0.397247651125701,0.190277805139367,0.470414790883989,0.856864569402509,-1.06962169677286,2.97720319335257,4.30815826011681
1,0.0155866455234307,0.224919118022668,0.201023215445545,0.0165955325378835,0.0151473707256848,0.0166408124493351,0.109112871325397,0.0531826719120096,0.0462393087838434,0.475107888866081,1.46717997665623,0.251578198055428,2.65146760450589,0.454558052235164,2.61815687526298,0.679822482287961,2.08905231669346,-0.150717923718437,1.22604873960236,6.17966141856387,0.582345584120736,0.133777698514251,0.32865090697264,0.0269272575485804,1.0395002099008,2.35961996486976,0.696465140633539,0.279445452093071,0.623700125940483,0.259875052475201,0.0626593300659317,0.33977575436919,-0.365163215547263,0.0108461545235732,1.04842583708627,1.02066457875105,1.02719919835877,0.701290631836264,0.140975697773564,0.157733670390172,1.08023293192838,1.06457428661951,0.259656894020218,0.797909528044716,-0.0575664220649341,-2.23122265125252e-05,0.905326224525573,0.0434787057116278,1.04841618356742,-0.35189444341761,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.993119127814256,0.484500632041125,0.397247651125703,0.191006378928028,0.468637241185012,0.848123917888532,-1.06910571182645,2.97886813520305,4.30993890274881
2,0.0157993232245011,0.225438053486518,0.201339559435646,0.016802239102347,0.0152046430891088,0.0175469326063169,0.107955411757813,0.0527791100225507,0.0459245578731772,0.480702162391557,1.48205400305395,0.254779405517099,2.66491426078725,0.457906232850829,2.62018465406333,0.681442863642842,2.08959798057325,-0.15085619015277,1.23241064709328,6.20754158139291,0.588873189178242,0.133045398952852,0.327628520494839,0.0270437409630835,1.03910098125232,2.36116282166901,0.696197657439052,0.280936484102816,0.62346058875139,0.259775245313079,0.0627797778939735,0.339544473922666,-0.364438756357071,0.0105311788445444,1.04829473819174,1.02087831984062,1.02685571612041,0.700880074752444,0.14111488546788,0.158005039779676,1.07959350559638,1.0641582344208,0.260074366357075,0.797500274391234,-0.057574640748309,0.000140412581101977,0.906395865414775,0.0435822832201476,1.04832649848546,-0.351604947093865,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.993319231802893,0.484454453984293,0.397327692721157,0.19164343204062,0.467453038396847,0.842032628442558,-1.06903102144463,2.98139161868928,4.31279195013686
3,0.0158432476742568,0.226036348753291,0.201549795800156,0.0163280425211521,0.0152679118871293,0.0179623548917329,0.107201342394179,0.0525058680127716,0.0457074550283588,0.485063594236269,1.49295231061084,0.257141130763156,2.67391814948284,0.460219932212749,2.6227789745934,0.683424656029673,2.09038129967329,-0.151026981109563,1.23830055334731,6.22755288202317,0.593459610309772,0.132747481587281,0.326983069653299,0.0271255284434298,1.03891589522788,2.36339325426527,0.696073649802679,0.281896750252624,0.623349537136727,0.25972897380697,0.0629351785059098,0.33939170240558,-0.363963816808591,0.0101879769875799,1.04813213341519,1.02092246391263,1.02665204309276,0.700483122377741,0.141182230276689,0.158334647345569,1.07921368937052,1.06391957272099,0.260572721782278,0.797010087353689,-0.0575828091359674,0.000246114496694635,0.907067146148746,0.0435553927747845,1.04817189634775,-0.351122770673535,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.993705098047052,0.484510891930612,0.397482039218821,0.192131321273712,0.466796499740605,0.838398188979801,-1.06973080686982,2.98419938024722,4.31633042727585
4,0.0157579742843718,0.226629897130591,0.201586183314145,0.015493261778603,0.0153099591600312,0.0179760594666418,0.106823430010136,0.0523577296322498,0.045585502187276,0.488046341820726,1.49977379989022,0.258537273468165,2.67870760053138,0.461368478714809,2.62562439011849,0.685524422583713,2.09129518612587,-0.151195218591093,1.24327888109275,6.23975144414926,0.595873737128418,0.132811314454933,0.326699218996198,0.027163203536537,1.03896130272422,2.36600080949944,0.696104072825224,0.282363147215834,0.623376781634529,0.259740325681054,0.0631031977666265,0.339379711430825,-0.363753201015477,0.00988173888868592,1.04796209241838,1.02083676415579,1.02657166083259,0.700174163904251,0.141145437356631,0.158680398739118,1.07906661624813,1.06383847060896,0.261090057352739,0.796494423941748,-0.0575844812944869,0.000302353950973187,0.907374379082544,0.0434326229077869,1.04797389113999,-0.350448390006535,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.99418703047206,0.484707561242199,0.397674812188824,0.192448328796517,0.466597078039107,0.836973662218257,-1.07120160185603,2.98682141378164,4.32015817978101
5,0.0155474717451149,0.227146432097903,0.20139351308086,0.0143468258656663,0.0153172366628291,0.0176313481824928,0.106823947432337,0.0523369820551397,0.0455609460492016,0.489452159223122,1.50237374711396,0.258864486636727,2.67924140827932,0.461204324631591,2.62847151206495,0.687520291188243,2.0922779192042,-0.151326698327499,1.24690724660593,6.24388389746457,0.595891493140412,0.133199554087312,0.326786039471133,0.0271493801995935,1.03925264099601,2.36872322310492,0.696299269467324,0.282354290067085,0.623551584597603,0.259813160249001,0.0632647578927514,0.339504052863274,-0.363803295637575,0.00963689469244808,1.0478051362279,1.02062520910384,1.02663066410826,0.700015427202397,0.140978566095089,0.159006006702514,1.07915015027809,1.06391366674343,0.261566575116738,0.796005552877288,-0.0575721279940253,0.000313322229432433,0.907319335881688,0.0432093585317614,1.04775213253906,-0.349582470625163,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.994691320232863,0.48499510106527,0.397876528093145,0.192578070210201,0.466826910911277,0.837701397888175,-1.07340216686152,2.98890258399871,4.32386364167068
6,0.0152036612430171,0.227514744658183,0.20091961414433,0.0128896510022909,0.0152787026161718,0.016924952988254,0.107246517669158,0.052459321411337,0.0456461522304574,0.488947675557609,1.50017481673787,0.257947630529071,2.67504819295121,0.459510341731236,2.631095885177,0.689183800762578,2.09329926806896,-0.151387183654538,1.24864241100548,6.23889775322516,0.593145603146218,0.133912550359516,0.327288342504903,0.0270748145404485,1.03981477406963,2.37132265847749,0.696675898626653,0.281845681207594,0.623888864441779,0.259953693517408,0.0634016156742212,0.339763031588868,-0.364115637742267,0.00945731793845692,1.04767851220868,1.02027967954923,1.02685423733182,0.700067170631713,0.140657225798437,0.15927560356985,1.07948671376796,1.06415995618061,0.261937926569165,0.795599765047568,-0.0575376916167331,0.000282374001304891,0.906863792136629,0.0428745947139095,1.0475247386974,-0.348525867087305,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.995155790547928,0.485329188172443,0.398062316219171,0.192487903744433,0.467509913669528,0.840759961714971,-1.07628444109567,2.99014059776586,4.32698910138071
7,0.0147301084600086,0.227672931254249,0.200122879180409,0.0111582704326456,0.0151839228288659,0.0158897605510537,0.108094595054692,0.0527259216452542,0.0458420434641729,0.48642045389314,1.4932134396474,0.255747017833274,2.66621734927846,0.456210692788001,2.63332143700954,0.690305360454158,2.09436094501715,-0.151344868461771,1.24814621638768,6.22491999556488,0.587547206762622,0.134917859817692,0.328214643914604,0.0269343646031177,1.04066307442276,2.37360150251265,0.697244259863252,0.280855350333665,0.624397844653658,0.260165768605691,0.0634974577773063,0.340157877570512,-0.364677910156768,0.00936143105865601,1.04759775919384,1.01980375900231,1.02725426332879,0.700380259342247,0.140162114020692,0.15945762663706,1.08007505031995,1.0645759829532,0.262142460374395,0.795330534124185,-0.05747299449858,0.000213656089338784,0.906006772362486,0.0424258382187112,1.04730794659034,-0.347279622133088,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.995522433082365,0.485675992481522,0.398208973232946,0.192165798805955,0.468623493504575,0.846104778197762,-1.07978443047333,2.99031978283346,4.3290833747661
8,0.0141443294659475,0.227576981998667,0.198980619914397,0.00923102923247665,0.0150245758360819,0.0145968093382718,0.109325562576951,0.0531215881083547,0.0461367407402425,0.482016161082667,1.48217998001461,0.252376065732593,2.65344973974468,0.451397929797078,2.6350468685315,0.690720766232193,2.09549928710648,-0.151173184807175,1.24534514189632,6.20333902904516,0.579329170468823,0.136148058225811,0.329531220826957,0.0267283597463271,1.04179678779459,2.37542146895729,0.698003847822376,0.279454234242707,0.625078072676755,0.260449196948648,0.0635398436443493,0.340682649174806,-0.365452673102547,0.00937238038396193,1.04757465535426,1.01921505111328,1.0278249464723,0.700988168062029,0.13948306023364,0.159528771704331,1.08088668451852,1.06514184466321,0.262128455656868,0.795241751531665,-0.0573702071885326,0.000113337420179014,0.904790167581278,0.0418719159838836,1.0471152585636,-0.34584496565582,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.99574269527558,0.486003423020201,0.398297078110232,0.191624414474102,0.470095268138389,0.853438892378277,-1.08381035341463,2.98935043782516,4.32975668810619
9,0.013475891553774,0.227207608056148,0.197494066776075,0.007214740612417,0.0147961239828793,0.0131490362946731,0.110853532440431,0.0536161138671604,0.0465067250363956,0.476115957928555,1.46831037960209,0.248083623797986,2.63795817180857,0.445321760451857,2.63626442042866,0.690333949917983,2.09678394898039,-0.150853478469715,1.24043450450414,6.17659862074491,0.569014926591217,0.137506546586607,0.331165215251478,0.0264630208110887,1.04319658683732,2.37672062596755,0.698941713181008,0.277762846846024,0.625917952102395,0.260799146709331,0.0635219499290091,0.341322618283385,-0.366374157641287,0.00950951280092869,1.04761522186105,1.01854327101154,1.02854267626808,0.70190132970663,0.138621348079297,0.159477322214073,1.0818681806671,1.06582091297739,0.26186066335595,0.795361775062753,-0.0572224384187024,-9.7021681328138e-06,0.903296098706519,0.0412317175424597,1.04695631725191,-0.344223313488236,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.995783429379085,0.486282905926459,0.398313371751634,0.190901482186934,0.471811636814955,0.862232602589267,-1.08824131751641,2.98729160387368,4.32872799927829
