Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
10,0.00928597473829198,0.244553329598292,0.173167025720249,0.00401010756946008,0.00983431150239222,0.010802717959024,0.105231650767769,0.0516598652394313,0.0449848894311915,0.541109133945801,1.55396153274021,0.231166583408482,2.67305882686877,0.397064755218364,3.0285613794669,0.83716409375766,2.32608306758325,-0.134685781874011,1.46339672482774,6.53789960188748,0.516793453253858,0.153995653018396,0.337747012473966,0.0232478965010227,1.05083687367271,2.39770906173649,0.704060705360716,0.273115754337535,0.630502124203626,0.262709218418178,0.0688721558941141,0.351109867582003,0.000350193526780782,-0.000266028727504472,1.04677628867078,1.01433240461198,1.0319854555679,0.705357721816242,0.12214469875573,0.172497579428028,1.0787352209672,1.06375652866287,0.276423023631341,0.768048844362399,-0.0444718679937404,0.000287367651117372,0.908477493310056,0.0355327581835557,1.0468349187703,-1.76791867973429e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.998161193369817,0.497775606224203,0.399264477347927,0.190330785845359,0.478830814532367,0.892740950505039,-1.10267398623138,3.29773531307456,4.85319328267418
11,0.00891340424209582,0.244697220950451,0.172012114002334,0.0028998053403364,0.00963340514404987,0.0102274576400443,0.105671092202976,0.0517849692461879,0.0450706405910331,0.540249674913797,1.55297534145782,0.229578847946565,2.66983973231931,0.394101089227063,3.03216599917253,0.838467355057477,2.3280242499604,-0.134325605845353,1.46448632664056,6.53619743690382,0.512450818177214,0.154753869604182,0.338476783263829,0.0230964868489381,1.05193316822971,2.40077247812112,0.704795222713908,0.272540128535439,0.631159900937828,0.262983292057428,0.0689845729348992,0.351676552616372,0.000233620113575065,-0.000127885356033313,1.04671081711387,1.01395797126331,1.03230197580059,0.705861093258997,0.121416658843479,0.172722247897524,1.07909861583903,1.06402799576333,0.276524225682259,0.767775989375668,-0.0443002150579264,0.000210493275930888,0.908000266372334,0.0351355558100036,1.04674627151414,-2.13548331630333e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.998489971248921,0.498223454975629,0.399395988499569,0.19022502405302,0.479523218514658,0.895969520359629,-1.10631940563045,3.29813368691536,4.85442590785953
12,0.00854727950031337,0.244827784930045,0.170681345358392,0.0015931990072886,0.00940242280046677,0.00994101329536634,0.105829817469075,0.0518064578658793,0.0450731493511852,0.540810605205854,1.55710098755835,0.228610274795026,2.67040820708247,0.391407976729725,3.03631164472425,0.83978910769283,2.33043264724745,-0.133910110216029,1.46672498309752,6.54362578924381,0.509052752458103,0.155223237151284,0.339002073452595,0.0229446111493818,1.05310038634245,2.40413160543993,0.70557725884944,0.272406552490273,0.631860231805468,0.263275096585612,0.0690979669524486,0.352259132752384,0.000319807478856613,7.85674307481529e-05,1.04665005275274,1.01359001589781,1.03261677437267,0.706459590123753,0.12057947328366,0.172960936592586,1.07932497807152,1.06421774737272,0.27658198694794,0.767520900340278,-0.044102887288218,0.0001702480825542,0.907773935537412,0.0346764723297369,1.04667479492555,-2.53658818189764e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.99875105202527,0.498626018638486,0.399500420810108,0.190286211446663,0.479860530158859,0.897446788906538,-1.11055477826652,3.29874868970102,4.85536864124976
13,0.00820418282506561,0.245044729157131,0.169156969585405,0.000123550798426075,0.0091362690716783,0.010030474310601,0.105571616187614,0.0516744021354793,0.0449525889309632,0.543695019614151,1.56867007500641,0.228594288376344,2.67658617649573,0.389244582458939,3.04161626799268,0.841495416066844,2.33357081111674,-0.133449959190901,1.47127340787464,6.56447593486511,0.507188341571359,0.155324711200452,0.339215367788847,0.0227994299269769,1.05435729499371,2.40835648402334,0.706419387645786,0.272922299966868,0.632614376996226,0.263589323748428,0.0692417390068032,0.35285289210317,0.000645406973115651,0.000315084016779114,1.04656136369784,1.01324520373919,1.03288064906274,0.707112713051588,0.119613043695121,0.173274243253291,1.07934783057727,1.06428438096808,0.276660611302479,0.76721407488112,-0.0438746861835991,0.000191078345359681,0.907917881137635,0.0341573568881738,1.04659469716395,-2.97083743444084e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.999019498033333,0.49900515941852,0.399607799213333,0.190609896902966,0.479718949366562,0.896409693005556,-1.1156806571284,3.30013980521729,4.85643682677497
14,0.0078905013200933,0.245449659834757,0.16743307528609,-0.00144969998762867,0.00883139391708099,0.0104984641754557,0.104841292571433,0.0513671705823665,0.0446913406670252,0.54948466721769,1.58895430140429,0.229689853668299,2.68927471171224,0.387726838697441,3.0486662757246,0.843956619445325,2.33766253406996,-0.132952877790683,1.47906107408224,6.6010903182157,0.507128048907527,0.155066673508964,0.339079327074014,0.0226642343324691,1.05573652923823,2.41402852473599,0.707343474589617,0.27417588494343,0.63344191754294,0.263934132309558,0.0694468860897427,0.353462918544813,0.00119583344567075,0.000529094205509912,1.04640974746573,1.01292995382669,1.03305242728044,0.707772821581309,0.118504580121272,0.173722598297419,1.07914380600761,1.06421320204067,0.276828141583325,0.766782036078729,-0.0436101776620537,0.000287182864288067,0.908476273834976,0.0335861670603658,1.04647437768142,-3.43780252234823e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.999393383048062,0.499401655117393,0.399757353219225,0.19125196941144,0.479079327059269,0.892610834909833,-1.1219218502325,3.3028430349263,4.85807043940504
15,0.00760037571209953,0.246122955126546,0.165518164834311,-0.00304731607528397,0.00848661505721804,0.0112530042638976,0.103686950127539,0.050899700817283,0.0443006234962423,0.558288222103374,1.61778110403617,0.231829092573794,2.70815756752329,0.386787672897216,3.05788270808083,0.847462937376298,2.34284082698104,-0.132421056276511,1.49056403960185,6.65315173933778,0.508732897958996,0.154552034739489,0.338643417472904,0.0225371887644966,1.05727938318553,2.4216121722244,0.708377186734306,0.276102264302824,0.634367629911319,0.264319845796383,0.0697391546173107,0.354106010058683,0.00190290594510597,0.000667479473246443,1.0461659712107,1.01263837759066,1.03310914770958,0.708395346281588,0.117252297693695,0.174352356024717,1.07874274380869,1.06402239496491,0.277140432889415,0.766164385875509,-0.0433048187649238,0.000457152636190036,0.909399125074044,0.0329763935553646,1.04628310963694,-3.93702260745541e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.999974365236338,0.49987060462411,0.399989746094535,0.19221106287718,0.478042973108822,0.886435023095291,-1.1293685401581,3.30725044888954,4.86063370004679
16,0.00732120742446616,0.247108754955601,0.1634367394834,-0.00457347990533019,0.00810363296686223,0.0121414050167625,0.102236367105528,0.0503161726112692,0.0438150273502672,0.569764710514303,1.6536535000344,0.234750202134319,2.73188208936934,0.386219793131717,3.06943415499676,0.852168784799815,2.34911600082365,-0.131850630626707,1.50574110477855,6.71793604903676,0.511532169581093,0.153941487370478,0.33802079270835,0.0224128049417635,1.05902186396968,2.43135441356763,0.709544648859684,0.278507933774394,0.635413118381807,0.26475546599242,0.0701338779060504,0.354808314960706,0.00266662304731949,0.000700830232203579,1.04581401994539,1.01235781346159,1.03304780783921,0.708945584486601,0.115867754799643,0.175186660713755,1.07821327954204,1.06375395976189,0.27763058021381,0.765325425397474,-0.0429560056112835,0.000682548950069982,0.910566157851596,0.0323466389660253,1.04599829931959,-4.46800501980996e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.00084500755233,0.500473270057318,0.400338003020933,0.193434359546531,0.476793706181462,0.87872836175586,-1.13794067085101,3.31353499087637,4.86434744133978
17,0.00704253828580259,0.248415235588586,0.161227664118734,-0.00593295132466154,0.00768734789667991,0.0130150587840052,0.100634790430844,0.0496686502215595,0.0432758744618783,0.583350707416507,1.69447940102704,0.238124809223307,2.75871591141475,0.385791498589548,3.08324081192635,0.858093522777101,2.3563815543318,-0.131234265182548,1.52419650644225,6.79165129119668,0.514967739604737,0.153387165574074,0.337332080815879,0.0222856969744296,1.06097767814663,2.44326090492085,0.710855044358242,0.281155305723562,0.636586606887978,0.265244419536657,0.0706348893254349,0.355597387965454,0.00339330011752765,0.000639001927736929,1.0453535681566,1.01207775097723,1.03287871623226,0.709399522536968,0.11437482794558,0.176225649517451,1.07762932272177,1.06345287303969,0.278308953827708,0.764254787692509,-0.0425637415202171,0.000934007594290605,0.911845029399608,0.0317176856766636,1.04561006942021,-5.03022574387716e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.00205176600073,0.501265333099972,0.400820706400291,0.194847916930054,0.4755177725656,0.870402044163748,-1.14740513747473,3.32165652706512,4.86928846695569
18,0.00675705892678518,0.250023157216418,0.158936121925602,-0.00707053166757488,0.00724553282374663,0.0137651485507266,0.0990044935602778,0.0490022811347956,0.0427193579681844,0.598439319985627,1.73814896383031,0.241648383252256,2.78703384411539,0.385318803444023,3.09904279902447,0.865155607758899,2.3644516812036,-0.13056448993803,1.54535546392736,6.87049642387867,0.51855503492134,0.152997135075858,0.336669997295671,0.0221523381630908,1.06313434237074,2.45714488995151,0.712300009388395,0.283835231154523,0.637880605422443,0.265783585592685,0.0712365988930284,0.356491946822092,0.00401730365052124,0.000513312453349196,1.04479594752563,1.01179084422142,1.03262048030253,0.709743719924216,0.112803914405806,0.177452365669978,1.07705099103346,1.06315592750209,0.279168654279687,0.762961931970659,-0.0421305862503462,0.00118274263556303,0.913127198785826,0.0311055675189061,1.04512086930195,-5.6231299356801e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.00360170776073,0.50228263641439,0.401440683104291,0.196379161838294,0.474354316698455,0.862187069178884,-1.15744644701186,3.33141613631477,4.87542448077529
19,0.00645785486038207,0.251895295641479,0.156603043753883,-0.00799175265496266,0.00678722438512036,0.0143259062800944,0.0974359804675123,0.0483517831390291,0.0421736623783056,0.614467032682371,1.78288114840788,0.245083982229471,2.81545473578344,0.384656356192257,3.11647341607747,0.873208867512147,2.37310073716222,-0.129836188596901,1.56858539672834,6.95117661198921,0.521915226372023,0.152836656075056,0.336101784097356,0.0220110765471962,1.06546223095529,2.47269620157366,0.713859694740046,0.286386810642121,0.639277338573175,0.266365557738823,0.0719271595412319,0.357497901278358,0.00449987593063338,0.000352823615131584,1.04415869679075,1.01149014413468,1.03229745029697,0.709975987922909,0.111184400700898,0.178839611376192,1.07652049774015,1.06288896184379,0.280191341600152,0.761469911766092,-0.0416612533662445,0.00140752223960876,0.91433516830873,0.030517046210752,1.04454207969317,-6.24613247036365e-05,0.67,0.1,1.015,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.00547019460264,0.503535200287894,0.402188077841054,0.197969107252816,0.473398804768945,0.854601812758145,-1.16775543851857,3.3425084475109,4.88263679837314
