Time,n_A,psi_o_A,psi_y_A,n_y_A,n_m_A,n_o_A,mu_o_A,mu_m_A,mu_y_A,s_o_A,s_m_A,s_y_A,h_m_A,h_y_A,a_A,a_o_A,a_m_A,a_y_A,z_o_A,z_m_A,z_y_A,c_o_A,c_m_A,c_y_A,y_A,k_A,w_A,inv_A,b_A,gov_A,e_A,t_A,f_A,nx_A,tilde_R_A,g_A,q_A,tilde_s_m_A,tilde_s_y_A,tilde_s_o_A,Omega_m_A,Omega_y_A,eta_o_A,eta_m_A,eta_y_A,walras_A,gamma_A,phi_A,R_star,fy_target_A,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_A,w_indiv_A,t_indiv_A,e_indiv_A,c_y_indiv_A,c_m_indiv_A,c_o_indiv_A,a_y_indiv_A,a_m_indiv_A,a_o_indiv_A
10,0.0127644837014822,0.226579881684187,0.195686203939003,0.00521208017452635,0.0144988133552151,0.0116959685697162,0.0882871342761598,0.0450738189782212,0.0372500353715902,0.623151345511253,2.54249039549211,0.474113355382232,1.99835843702272,0.372412326120889,3.52280804081983,0.924080958007506,2.7387629083764,-0.140035825564075,1.62018813182227,7.18977259064452,0.733824858845557,0.143041767405112,0.324070510376631,0.0273350029065106,1.15418322313722,3.21424644896369,0.773302759501938,0.372722066094856,0.692509933882332,0.288545805784305,0.0700859391016017,0.359393098878589,-0.38394834202619,-0.00187296249501957,1.02052878714616,1.01782830611999,1.00265317933283,0.703103315271581,0.137587618742424,0.159309065985995,1.21006260761476,1.17759150574202,0.262313741560652,0.777437452357201,-0.0397511939178538,0.000341033064825902,0.901664441835708,0.0405281682652452,1.02008534256584,-0.326247104110162,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09984228875843,0.511152615942039,0.439936915503373,0.198673421026961,0.460914496259281,0.897888431645739,-1.01779380182627,3.89524960114649,5.80055474111401
11,0.0120518512247922,0.225760688579994,0.193580764427914,0.00322587057650714,0.0141372407878007,0.0104706564989259,0.0898859364129323,0.0457398979759794,0.0377467463224357,0.612617841475327,2.50758813719173,0.462347932235228,1.98300416491164,0.365409988382183,3.52112509964263,0.921361252828147,2.73918402879106,-0.139420181976578,1.60862126621605,7.14207231988211,0.715339477184679,0.144592429081931,0.326677660983849,0.0270017385438468,1.15612874816878,3.21441180950389,0.77460626127308,0.370259454755583,0.693677248901265,0.289032187042194,0.0699502571693542,0.360224589276917,-0.386963958762531,-0.00167973957518693,1.02065096373277,1.01711211048092,1.00347931483205,0.704552099060287,0.136387733915382,0.159060167024331,1.21264491352192,1.17938680713197,0.261666719229844,0.777928631129507,-0.0395953503593508,0.000245017336558533,0.900134293825537,0.0397684991553158,1.02002569967634,-0.326424877540395,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09943077638436,0.511281691953477,0.439772310553743,0.197977763605921,0.463667146006041,0.909042356656227,-1.0222340233549,3.88783743948036,5.79253291420982
12,0.0113806145244921,0.224876002722378,0.191195376703739,0.00122469448041884,0.0137161528855829,0.00974371485956493,0.0910507905107428,0.0462201358556194,0.0381021235863933,0.605004056436018,2.48661516817103,0.452816071438797,1.97288127073556,0.359004633925518,3.51987331527953,0.918288624350846,2.74026336590878,-0.138678674980097,1.5990907900992,7.11365309593795,0.699806130241596,0.145598480617547,0.328794013076138,0.0266640998573785,1.15819004032543,3.21487350083226,0.775987327018041,0.36868711114393,0.69491402419526,0.289547510081358,0.0698003713052159,0.361086605064489,-0.389914209747997,-0.00129038558943644,1.02079748297498,1.01643751759711,1.00428945734724,0.706179091343025,0.135018177389634,0.15880273126734,1.21457878111707,1.18074725678467,0.260886839411912,0.778511929395514,-0.0393987688074256,0.000189211138518639,0.899006986701767,0.038953230179293,1.01998542768552,-0.326618872774827,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09885344458762,0.511324406925964,0.439541377835049,0.197485259932309,0.465595791643775,0.91685123710143,-1.02711114652288,3.8804085245533,5.78257449996203
13,0.0107885636132127,0.224091723849162,0.1885548966955,-0.000754137090060669,0.0132390753407479,0.00970529676639376,0.0915113068551443,0.0464024717736147,0.0382324828734616,0.602186384580241,2.48625969110511,0.446784400502844,1.9706144722185,0.353737318154718,3.52034692576011,0.915562420901056,2.7426261997618,-0.137841694902753,1.59392425809027,7.11413859655333,0.689023087094595,0.145862091891016,0.330113615494853,0.0263430633397859,1.16034973971403,3.21673924852698,0.777434325608401,0.368476715278901,0.696209843828419,0.290087434928508,0.0696866392820388,0.361958943581458,-0.392602166595295,-0.0007349525112987,1.02093066369807,1.01584250643128,1.0050088052376,0.707891121145668,0.133476337219283,0.158632541635049,1.2154651529451,1.181409966756,0.260077327663781,0.77907838562511,-0.0391557132888907,0.000201771292266261,0.898532918667589,0.0380948878157275,1.01994288381263,-0.326828898363582,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09823997276613,0.511320078426263,0.439295989106451,0.197361299302871,0.466333883324584,0.919496658047552,-1.03270510544725,3.87436163251076,5.77159271019818
14,0.0103015346513999,0.223573120548009,0.185712527354992,-0.00255512453259243,0.0127109793391,0.0103673173422265,0.0911645173978199,0.0462444971333385,0.0381063196079369,0.60512264863637,2.50910876143895,0.444702785005529,1.97718823198626,0.349842018810641,3.52375767479393,0.913886133724967,2.74681061879446,-0.136939077725495,1.5947308200261,7.1475261327157,0.683657393142806,0.145382865575322,0.330533751881277,0.0260516670521302,1.1626105218539,3.22108279081833,0.778949049642113,0.369793433329414,0.69756631311234,0.290652630463475,0.0696608279105572,0.362833818256872,-0.394891429136738,-0.000103066032039127,1.02100701335643,1.01535304232466,1.00556847795406,0.709579354255106,0.131777775237639,0.158642870507255,1.21515553215236,1.18127662515605,0.259349881027046,0.779511780404086,-0.0388616614311315,0.000299239584321428,0.898805856835868,0.037229198096813,1.01987127378537,-0.327054747036761,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09776171610831,0.511336492643256,0.439104686443325,0.19769393590953,0.465816472673816,0.916416004768856,-1.0391667144065,3.87104078257459,5.76065051522863
15,0.00992660467112922,0.223450233032269,0.182750041835262,-0.00400318787056697,0.0121425054709983,0.0115861788528131,0.0900716130032923,0.0457708693484173,0.0377418606832477,0.61393731285281,2.5542701936114,0.446386905099045,1.99208767472478,0.347298803611877,3.53095622097015,0.913817931646213,2.75313448242414,-0.135996193100204,1.60231378019097,7.21281185634137,0.683485531303185,0.144322986625903,0.330136669142567,0.0257960156924665,1.16498028170598,3.22869989514184,0.780536788743005,0.372500504384174,0.698988169023587,0.291245070426494,0.0697644509339535,0.363719625181494,-0.396731843195279,0.000498683247550158,1.02098834129604,1.01497623769448,1.00592339345324,0.711136256956145,0.129960180709307,0.158903562334546,1.21374590881187,1.18040788411018,0.258801829979835,0.779713570589589,-0.0385154005694249,0.00048035218682177,0.899765938840411,0.0363990633340786,1.0197443610612,-0.32729619590899,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09759104687464,0.511462636904933,0.439036418749854,0.198491688390051,0.46423827489213,0.908242612724149,-1.04644509078052,3.87145846593211,5.75077058198552
16,0.00965884200738945,0.223806678953094,0.179764602159526,-0.00497486625755994,0.0115500083670523,0.0131636243803328,0.0883707488246958,0.0450372468244281,0.037180130518738,0.628382054282622,2.61947375113971,0.451446140759443,2.01412916167651,0.345995547584642,3.54236588089865,0.915726292783844,2.76167466647261,-0.135035078357796,1.61697779934676,7.30679730095242,0.687986020434294,0.142893536547442,0.329078027340653,0.0255794104480042,1.16745352614774,3.24001879382205,0.782193862518986,0.376305903756197,0.700472115688644,0.291863381536935,0.0700240842671468,0.364635556841931,-0.398125028612044,0.0010088353795112,1.02085070065555,1.01470713621743,1.00605451979083,0.712468268235934,0.128076574790719,0.159455156973346,1.21144438959131,1.17893647246085,0.258506976214298,0.779613049541562,-0.0381200257558595,0.000724431138996772,0.901281888296443,0.0356408513503585,1.01954270911959,-0.327553006699384,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.0978648416942,0.511791995655843,0.439145936677681,0.199719663723063,0.461884468420534,0.896136188127975,-1.05433080622625,3.87620724963723,5.74284526236371
17,0.00947684997215431,0.224670436821795,0.176851520267585,-0.00542955203896334,0.0109529204319052,0.0148545847789869,0.0862780037860628,0.044132166675439,0.0364869089579465,0.647641542508186,2.70026074290391,0.459134215230312,2.04128347914642,0.34567736224409,3.55794502875816,0.919752005571738,2.7722664644018,-0.134073441215377,1.63829354938271,7.42309673615831,0.69613806249004,0.141348683049461,0.327597304304914,0.0253999262310143,1.17001693320764,3.25504758646367,0.783911345249117,0.380777247642257,0.702010159924583,0.292504233301909,0.0704486817466722,0.365600090650378,-0.399112717630093,0.00139105059246022,1.0205858701613,1.01452423422201,1.00597485573515,0.713510048802058,0.126185336856843,0.160304614341099,1.20857308955348,1.17707167823327,0.258506524971151,0.779176305758225,-0.0376828307293765,0.00099848808562189,0.903151037248845,0.0349768791697165,1.01925761648819,-0.327824925966696,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09866896277811,0.512396554560372,0.439467585111245,0.201290632205789,0.459134815066628,0.881750557402527,-1.06251205215296,3.88539232076167,5.7375267040952
18,0.00934584149148489,0.226003610054718,0.174097277186169,-0.00536496028233546,0.010370304053517,0.0163657463723133,0.0840970751108299,0.0431832091873309,0.035758179283758,0.669929413458625,2.78829707835133,0.468064316225803,2.07032554248347,0.345884490100041,3.57711246329698,0.925754965377587,2.78447828102883,-0.133120783109438,1.66465027328919,7.55008821086511,0.70607601598325,0.139992219065235,0.32603703858884,0.0252479927668432,1.17265206177588,3.27332544609055,0.785676881389841,0.385348037306122,0.70359123706553,0.293163015443971,0.0710263246122546,0.366627151802482,-0.3998042198591,0.00159335026628715,1.02019979581101,1.01439257069894,1.00572483009026,0.714234244912631,0.124346237312408,0.16141951777496,1.20558263593566,1.17511265632281,0.258799513539529,0.778415079089293,-0.0372145926288216,0.00127040833858462,0.90509164928303,0.0344215026714108,1.01889076620263,-0.32811168535944,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10002689871857,0.513315000525254,0.440010759487428,0.203045892763204,0.456484747001626,0.867257076436088,-1.07056543074146,3.89855051177145,5.73508692219122
19,0.00923501888155198,0.227713713029036,0.171576860907091,-0.00479975880637684,0.00981945543723373,0.0174604628257873,0.0821130294743837,0.0423132006890229,0.035087550918958,0.692974635909624,2.87374893861396,0.476674860681054,2.09782899739989,0.346138324840228,3.59882579076953,0.933350479837117,2.7976559375578,-0.13218062662538,1.69367104132931,7.67421373116465,0.715746345227024,0.139072460133873,0.324720545725486,0.0251137863311223,1.17531930507191,3.29400326846972,0.787463934398178,0.389490280376871,0.705191583043144,0.293829826267977,0.071726534551305,0.367723246265696,-0.400369060743328,0.00157582679491253,1.01971194948492,1.01428119397596,1.00535428985691,0.714647849865132,0.122617034733861,0.162735115401006,1.20289108361918,1.17334132870396,0.259348613714672,0.77738020682542,-0.0367288205400925,0.00151657944166458,0.9068427607725,0.0339838304978932,1.01845135101421,-0.328413001880716,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10189086071803,0.514551672316782,0.440756344287211,0.204814823532729,0.454378398797069,0.8545940425407,-1.07799562199719,3.91473358254107,5.73539692116963
