Time,n_A,psi_o_A,psi_y_A,n_y_A,n_m_A,n_o_A,mu_o_A,mu_m_A,mu_y_A,s_o_A,s_m_A,s_y_A,h_m_A,h_y_A,a_A,a_o_A,a_m_A,a_y_A,z_o_A,z_m_A,z_y_A,c_o_A,c_m_A,c_y_A,y_A,k_A,w_A,inv_A,b_A,gov_A,e_A,t_A,f_A,nx_A,tilde_R_A,g_A,q_A,tilde_s_m_A,tilde_s_y_A,tilde_s_o_A,Omega_m_A,Omega_y_A,eta_o_A,eta_m_A,eta_y_A,walras_A,gamma_A,phi_A,R_star,fy_target_A,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_A,w_indiv_A,t_indiv_A,e_indiv_A,c_y_indiv_A,c_m_indiv_A,c_o_indiv_A,a_y_indiv_A,a_m_indiv_A,a_o_indiv_A
10,0.0127644837014822,0.226579881684187,0.195686203939003,0.00521208017452635,0.0144988133552151,0.0116959685697162,0.094748570528509,0.0424751266155473,0.0356502815055339,0.581988150663096,2.15566350932494,0.389668326471075,3.02626896383324,0.546637981971736,3.25365787001579,0.84261901695186,2.56290285722206,-0.151864004158127,1.49813790908867,7.67039699670362,0.813441731825605,0.141946425628961,0.325801085726107,0.02899942754092,1.12667727455251,2.98938971588215,0.754873773950181,0.348147148380683,0.676006364731505,0.281669318638127,0.0684156841552511,0.354634354547448,-0.411738210597857,-0.000628276753083672,1.02643867844607,1.01782830611999,1.00845955282861,0.703103315271581,0.137587618742424,0.159309065985995,1.09939873777303,1.08390525541928,0.258975912833177,0.787698940583155,-0.0466748534163319,0.000742145390793672,0.901664441835708,0.0405281682652452,1.02615525259628,-0.35961760640744,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07363136761573,0.504384415269705,0.429452547046291,0.210770618795354,0.463375834887456,0.89101285448149,-1.10376213751057,3.64512981457371,5.28920944791641
11,0.0120518512247922,0.225760688579994,0.193580764427914,0.00322587057650714,0.0141372407878007,0.0104706564989259,0.0963428986128943,0.0430048023633832,0.0360472165063614,0.572955397353577,2.13022314640855,0.380804815451279,3.0087212792971,0.537441876318596,3.25264541375252,0.840001222201093,2.56393781180926,-0.151293620257833,1.48802083562191,7.63019962131713,0.795633443077283,0.143360240754857,0.328135228386922,0.0286803715652409,1.12878780896882,2.99142444330003,0.756287832009108,0.346238414572267,0.67727268538129,0.282196952242204,0.0682960246876189,0.355469987424403,-0.416051714928801,-0.000510850794432077,1.02650576126289,1.01711211048092,1.00923561000324,0.704552099060287,0.136387733915382,0.159060167024331,1.1004716216551,1.08465606219963,0.258251704486726,0.788262317489444,-0.0465140219761696,0.000687452241758278,0.900134293825537,0.0397684991553158,1.02606840470426,-0.361080645806984,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07343067037601,0.504533288451656,0.429372268150403,0.210285564118507,0.465735931841776,0.90129567594964,-1.10929051986228,3.63910321923528,5.28102816635797
12,0.0113806145244921,0.224876002722378,0.191195376703739,0.00122469448041884,0.0137161528855829,0.00974371485956493,0.0974849769349395,0.0433700926466704,0.0363145318043318,0.566547301394315,2.11724535101424,0.373942555926462,2.99829112566335,0.529042123742171,3.25212248085912,0.837049639692725,2.56566920024717,-0.150596359080776,1.47967964727537,7.60979020388697,0.780740548098465,0.144246536317523,0.330037306631413,0.0283522275106085,1.13103508892323,2.99391027951514,0.757793509578567,0.34516704408769,0.67862105335394,0.282758772230808,0.068163830129196,0.356340729909358,-0.420408852009965,-0.000200447867568158,1.02659254091294,1.01643751759711,1.00999079937528,0.706179091343025,0.135018177389634,0.15880273126734,1.1013091158084,1.08526585831916,0.257385644181461,0.788921455250136,-0.046307099431597,0.000673650012758951,0.899006986701767,0.038953230179293,1.02600023741751,-0.362677187376355,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07308970042908,0.504603908948454,0.429235880171632,0.209988225724525,0.467356384063626,0.908337880377431,-1.11537840305892,3.63317072354512,5.27100279077425
13,0.0107885636132127,0.224091723849162,0.1885548966955,-0.000754137090060669,0.0132390753407479,0.00970529676639376,0.0978938958680383,0.0434736577605489,0.0363770727250301,0.564487140296782,2.1227271048293,0.370198318462311,2.99859083301547,0.522207099636282,3.25329159769657,0.834435166566984,2.56865019620173,-0.149793765072145,1.47527447786794,7.61904191610355,0.770645479820797,0.144420366137652,0.331227620448445,0.0280338267943484,1.1334010840482,2.99787268850678,0.759378726312292,0.345375638516564,0.680040650428918,0.283350271012049,0.068068195133481,0.357224887920891,-0.424621741239121,0.000263662558413497,1.02665929006062,1.01584250643128,1.0106480911764,0.707891121145668,0.133476337219283,0.158632541635049,1.10176485650678,1.08564515575547,0.256489509618146,0.789554246562833,-0.046043756180979,0.000729698580724922,0.898532918667589,0.0380948878157275,1.0259269118249,-0.364405655521777,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07273379143857,0.504632530695893,0.429093516575428,0.210028439335226,0.467907578657545,0.910408196509309,-1.12224959264543,3.62859501902577,5.26017649321092
14,0.0103015346513999,0.223573120548009,0.185712527354992,-0.00255512453259243,0.0127109793391,0.0103673173422265,0.0974612474248298,0.0432783095458209,0.036206426268079,0.567679161150395,2.14908618930429,0.369978332704528,3.01106178453868,0.51728528855757,3.25728334856623,0.832832966249564,2.57335744369405,-0.148907061377379,1.47633823783904,7.6621796696378,0.766094090073049,0.143885766455353,0.331606181345675,0.0277375301883297,1.13588762252248,3.00431733808925,0.761044707090061,0.347029373029513,0.681532573513488,0.28397190563062,0.0680596560162681,0.358112777845173,-0.428566563036508,0.000783894915214625,1.02666032227321,1.01535304232466,1.01113630380489,0.709579354255106,0.131777775237639,0.158642870507255,1.10178368236662,1.08575856243413,0.255683303222679,0.790031805226856,-0.0457151084495352,0.00087297095777394,0.898805856835868,0.037229198096813,1.02581885148494,-0.36626434445387,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07252938311457,0.504683198147878,0.429011753245827,0.210487164002502,0.46732783212638,0.906979090804922,-1.12998615365035,3.62659571232237,5.24973459939681
15,0.00992660467112922,0.223450233032269,0.182750041835262,-0.00400318787056697,0.0121425054709983,0.0115861788528131,0.0962475474773947,0.0428042458661938,0.0358182639661284,0.576276501272038,2.19571743610545,0.373141085395887,3.03512880974019,0.51427607491181,3.26490302838656,0.832780598519239,2.58007731066529,-0.147954880797964,1.4836786836201,7.73837264100472,0.766932472547157,0.142800434064041,0.331235193048921,0.0274701930374239,1.13850270574925,3.01400795865683,0.762796812851997,0.350018887915443,0.683101623449549,0.284625676437312,0.0681788502352204,0.359010704296874,-0.432206553719822,0.00124928780738225,1.02655553929088,1.01497623769448,1.01140844599741,0.711136256956145,0.129960180709307,0.158903562334546,1.10139958491445,1.085623953469,0.255070545950813,0.790246230683826,-0.0453167766346382,0.0011030334387254,0.899765938840411,0.0363990633340786,1.02564691592423,-0.368251419871062,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07264508790056,0.504840951062651,0.429058035160222,0.211373921515766,0.465783019511193,0.898660998948517,-1.13846318149485,3.62810542343701,5.24079250511672
16,0.00965884200738945,0.223806678953094,0.179764602159526,-0.00497486625755994,0.0115500083670523,0.0131636243803328,0.0943929691485474,0.0420982728345907,0.0352485228197975,0.590091896827016,2.26082667562482,0.37936957905017,3.06928857789835,0.513049257861921,3.27657061512715,0.834636275922495,2.58888938804117,-0.146955048836516,1.49764318182557,7.84454996265584,0.772700341992415,0.141366979509776,0.330241954179912,0.0272365539168397,1.14124297505582,3.02737943976226,0.764632793287399,0.354088727623316,0.684745785033492,0.285310743763955,0.0684519704337121,0.359936160198996,-0.435554609668603,0.00159823771643047,1.02631973078991,1.01470713621743,1.0114442819588,0.712468268235934,0.128076574790719,0.159455156973346,1.10068710460389,1.0852835229565,0.25472860885861,0.790121652826228,-0.0448502616848379,0.00139977834559067,0.901281888296443,0.0356408513503585,1.0253892037061,-0.370364920769817,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07321662925512,0.505196057489262,0.429286651702047,0.212658356622552,0.463518122705435,0.886562606020988,-1.14739989788644,3.63369079503181,5.23430092676155
17,0.00947684997215431,0.224670436821795,0.176851520267585,-0.00542955203896334,0.0109529204319052,0.0148545847789869,0.0921193655284519,0.0412361302091675,0.0345555778269167,0.608419442617829,2.34065998468197,0.388031092825484,3.11086704090826,0.513272226693096,3.29228288650879,0.838542154132575,2.59966498349632,-0.145924251120107,1.51790158790556,7.97438563766643,0.782415919396345,0.139828097880692,0.328832653893384,0.027036850997871,1.14409878747379,3.04448293531041,0.766546187607441,0.358848227061756,0.686459272484275,0.286024696868448,0.0688881067255382,0.360907162293936,-0.438659321285897,0.00179811216774714,1.02594423400075,1.01452423422201,1.01125650762546,0.713510048802058,0.126185336856843,0.160304614341099,1.09976304876999,1.08480617636631,0.254699301921694,0.789623818374037,-0.0443231202957308,0.0017301486038938,0.903151037248845,0.0349768791697165,1.02503547338133,-0.372602761379916,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07433131305498,0.505819312425773,0.429732525221994,0.214263017172466,0.460866184639551,0.872264959155592,-1.15642795553701,3.6434875554465,5.23092961222133
18,0.00934584149148489,0.226003610054718,0.174097277186169,-0.00536496028233546,0.010370304053517,0.0163657463723133,0.0897419076014556,0.0403290927484367,0.0338260407205042,0.629658671607129,2.42781950721074,0.397890200260204,3.15554690923577,0.514320081181291,3.31153280629751,0.844371323806679,2.61203634714976,-0.144874864658927,1.54302828396655,8.1161295797773,0.794200060363872,0.138474301684351,0.327316142572384,0.0268646435813041,1.14705625678253,3.06493256401909,0.768527692044296,0.363774530210328,0.688233754069518,0.286764064195633,0.0694760131316125,0.361938365652942,-0.441633511791098,0.00180103842483465,1.02543521020291,1.01439257069894,1.01088596251879,0.714234244912631,0.124346237312408,0.16141951777496,1.09879231886099,1.08429195186422,0.254979000117617,0.788769581923524,-0.0437485820411416,0.00206153611369591,0.90509164928303,0.0344215026714108,1.02458686992679,-0.374962733222853,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07601630350041,0.506750226877201,0.430406521400164,0.216047096896139,0.45827562162386,0.857853521018459,-1.16509246914277,3.65711440714982,5.23091219355421
19,0.00923501888155198,0.227713713029036,0.171576860907091,-0.00479975880637684,0.00981945543723373,0.0174604628257873,0.0875604532994816,0.0394870239957884,0.0331464862008453,0.651744763809329,2.513309682103,0.407508366580751,3.19866075333633,0.51551712806584,3.33336256112358,0.851758982194773,2.62542044690765,-0.143816867978838,1.57086291963025,8.25587501254503,0.805922112857562,0.137545469308378,0.325999934700951,0.0267134861898088,1.15008077251814,3.08796098972217,0.770554117587155,0.368360819670547,0.690048463510885,0.287520193129535,0.0701862956822334,0.363038313084266,-0.444646892109474,0.00157248714674761,1.02481336375872,1.01428119397596,1.01038387564052,0.714647849865132,0.122617034733861,0.162735115401006,1.09792697761102,1.08383360296736,0.255525454124901,0.787619227960987,-0.0431446820858884,0.0023683823721732,0.9068427607725,0.0339838304978932,1.02405327110552,-0.377442507291342,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07822911344738,0.507996089476487,0.43129164537895,0.217861133632779,0.456168635730833,0.845210752267225,-1.17289468213769,3.67372608397704,5.23402082025073
