Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
10,0.00928597473829198,0.244553329598292,0.173167025720249,0.00401010756946008,0.00983431150239222,0.010802717959024,0.0810668090402475,0.0420070567270224,0.0349357886207439,0.727869743898307,2.76336707225537,0.457768374004483,2.05436818146275,0.339872000157268,3.93345261805627,1.10046259123032,2.95860354473878,-0.125613517912838,1.90686930581712,7.69140098493793,0.696354551642456,0.154583809824241,0.323093117334768,0.0243276953935427,1.16030668203515,3.23697695042236,0.777405476963553,0.368228658998756,0.696184009221092,0.290076670508788,0.0760468391357541,0.369374546109814,0.000291658412815039,-0.000296469897940994,1.02003395547396,1.01433240461198,1.00562098857934,0.705357721816242,0.12214469875573,0.172497579428028,1.19870520713539,1.16971664418428,0.279770140405536,0.752164531270388,-0.031934671675924,0.00029319987299813,0.908477493310056,0.0355327581835557,1.02008534256584,-9.48583052208223e-06,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10214356902735,0.52366981275643,0.440857427610939,0.199171111324236,0.458055689108823,0.896150603021878,-1.02839926081479,4.19447246869376,6.3795828027226
11,0.00891340424209582,0.244697220950451,0.172012114002334,0.0028998053403364,0.00963340514404987,0.0102274576400443,0.0815460653799531,0.0422074219452146,0.0350849515761197,0.725703051869384,2.75412002347645,0.453221074900775,2.04944884271505,0.336825895943821,3.93738950953904,1.10207315666213,2.96057795717265,-0.125261604295737,1.90712830559095,7.68012242621022,0.688957403686519,0.155518809449714,0.324158167703413,0.0241720371376593,1.16145230258881,3.2403896027959,0.778173042734502,0.36721404922693,0.696871381553285,0.290363075647202,0.0761667123902758,0.369990477877158,0.000128525189850733,-0.000164871006672755,1.01999942100757,1.01395797126331,1.00595828418483,0.705861093258997,0.121416658843479,0.172722247897524,1.19955391205783,1.17033078072795,0.279899449621029,0.751913914027997,-0.0318133636490268,0.000191034430562933,0.908000266372334,0.0351355558100036,1.02002569967634,-1.14580116437076e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10244501385058,0.524168963852212,0.440978005540233,0.199083366054572,0.459237902186615,0.900398248301999,-1.03166736334933,4.19427842878194,6.38060915763433
12,0.00854727950031337,0.244827784930045,0.170681345358392,0.0015931990072886,0.00940242280046677,0.00994101329536634,0.0817504574962477,0.0422877882595038,0.0351418582611304,0.725904515848738,2.75532467635182,0.450096105125634,2.04795066520399,0.334071987752107,3.94183702398842,1.10368600506891,2.96300476769196,-0.124853748772458,1.90939842002516,7.68280662042867,0.683327751117275,0.156094194300203,0.324888899335286,0.0240134070119914,1.16265543666927,3.24407039131649,0.77897914256841,0.366821605540837,0.697593262001561,0.290663859167317,0.0762862951926918,0.370616754414026,0.000173370670364678,4.40361054920347e-05,1.01997300153883,1.01359001589781,1.00629740382294,0.706459590123753,0.12057947328366,0.172960936592586,1.20000426152049,1.17067857977544,0.279992804967108,0.751681195762349,-0.0316740007294569,0.000129435208141389,0.907773935537412,0.0346764723297369,1.01998542768552,-1.36101540562668e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10265208860984,0.524611399710921,0.441060835443937,0.199150040699717,0.459883203338458,0.902482360325599,-1.03544778702708,4.19416030175614,6.3811287497169
13,0.00820418282506561,0.245044729157131,0.169156969585405,0.000123550798426075,0.0091362690716783,0.010030474310601,0.0815480971982744,0.0421908545478264,0.0350626152224167,0.729894026263041,2.77179339005042,0.449145941238382,2.05149217571344,0.331857037166087,3.94767085971222,1.10576653539051,2.96630469096588,-0.124400366644166,1.91542111783903,7.70612894858463,0.68046136696474,0.156198947227872,0.325128164666448,0.0238587552044369,1.16394210152951,3.24883798274246,0.77984120802477,0.367340649806292,0.698365260917704,0.290985525382377,0.0764383910423999,0.371251735213219,0.000467616052057899,0.000293102203393719,1.01992637954911,1.01324520373919,1.00659383906804,0.707112713051588,0.119613043695121,0.173274243253291,1.19986664579281,1.17063240021301,0.280106061189697,0.751406283954741,-0.0315123451444383,0.000136957038687855,0.907917881137635,0.0341573568881738,1.01994288381263,-1.59401338550301e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10285276113806,0.525024834599649,0.441141104455225,0.199466165790831,0.459796802780334,0.901455082389494,-1.04002341886096,4.1949531329519,6.38159783375371
14,0.0078905013200933,0.245449659834757,0.16743307528609,-0.00144969998762867,0.00883139391708099,0.0104984641754557,0.0808880267059295,0.0418938045110809,0.0348294890751777,0.738551697381247,2.80601069471609,0.45070660269361,2.06080565070275,0.330278996628894,3.95572707599102,1.10878669130852,2.97085001384167,-0.123909629159173,1.92651259663218,7.75361298948031,0.680787449401216,0.155831801287235,0.324828343534301,0.0237114792378845,1.16535421664607,3.25551546688119,0.780787325152864,0.368885277476712,0.699212529987639,0.291338554161516,0.0766575933448242,0.371905611838371,0.000999079122190832,0.000528278024973047,1.01982926284858,1.01292995382669,1.00681124000314,0.707772821581309,0.118504580121272,0.173722598297419,1.19907228238901,1.17014537057763,0.280299087879851,0.751025021888485,-0.0313241097683363,0.00023048292344408,0.908476273834976,0.0335861670603658,1.01987127378537,-1.84456516312377e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10316093150967,0.525459018060989,0.441264372603868,0.200089137598051,0.458944358457517,0.89701514261516,-1.0456104652864,4.19746269319042,6.38251270804875
15,0.00760037571209953,0.246122955126546,0.165518164834311,-0.00304731607528397,0.00848661505721804,0.0112530042638976,0.0798214707237268,0.0414175164513222,0.034457952942518,0.751989164069052,2.85738388495284,0.454588996899577,2.07548387300199,0.329252105550637,3.96660791935397,1.11311705552101,2.97687572947791,-0.12338486564494,1.94324639105949,7.8245678318687,0.684026386019037,0.155112780795816,0.324074155759835,0.0235701492137632,1.16694206227996,3.2647438643191,0.781851181727571,0.371347776404436,0.700165237367974,0.291735515569989,0.0769726093263888,0.372601370403699,0.00169881766690133,0.000692814340481402,1.01965655541153,1.01263837759066,1.00693058645236,0.708395346281588,0.117252297693695,0.174352356024717,1.19770275065236,1.16927104873686,0.280621901177697,0.750483987769806,-0.0311058889475023,0.000408870195635873,0.909399125074044,0.0329763935553646,1.0197443610612,-2.11242347413396e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10369327781663,0.525979415815627,0.441477311126652,0.201020787458997,0.457476404187183,0.889651188733156,-1.05230232645219,4.20228018874449,6.38429603648834
16,0.00732120742446616,0.247108754955601,0.1634367394834,-0.00457347990533019,0.00810363296686223,0.0121414050167625,0.0784771918509843,0.040816587433466,0.0339893305535514,0.769597928170397,2.92257793113471,0.460168589105275,2.09417923599301,0.328555271756763,3.980557733632,1.1189557435852,2.98442587306831,-0.122823883021515,1.96539161271417,7.91453782663323,0.689329837274375,0.154238401660844,0.323044391857865,0.0234298594338519,1.16874729606192,3.27684547543865,0.78306068836149,0.37444334171059,0.701248377637155,0.292186824015481,0.0774004607022736,0.373371082940816,0.00246388055619395,0.000753254189498519,1.01939484264741,1.01235781346159,1.00695112843725,0.708945584486601,0.115867754799643,0.175186660713755,1.19595095353099,1.16813766917857,0.281105266829408,0.749750681074047,-0.0308559479034556,0.000651223193793345,0.910566157851596,0.0323466389660253,1.01954270911959,-2.39732397471953e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.1045427258406,0.526656898795979,0.441817090336241,0.202212077677404,0.455668811438899,0.880423207066325,-1.06003506526816,4.2096684687437,6.38722000308865
17,0.00704253828580259,0.248415235588586,0.161227664118734,-0.00593295132466154,0.00768734789667991,0.0130150587840052,0.0769990938662377,0.040152997876,0.0334709226889284,0.79042503271391,2.99712040090723,0.46668640507208,2.11524224058645,0.327951017295034,3.99747257199417,1.12632939315216,2.99336443009858,-0.122221251256574,1.99220727074156,8.01747354996948,0.695701955673149,0.153398122366581,0.32192551767782,0.0232857845626088,1.17078401799407,3.29180467743401,0.784425292056029,0.377837914458373,0.702470410796444,0.292696004498518,0.0779452774910975,0.37424625275542,0.00319748376371862,0.000716643223737215,1.01904433148174,1.01207775097723,1.00688344398223,0.709399522536968,0.11437482794558,0.176225649517451,1.19402757184846,1.16688583657539,0.281760380773515,0.748814250122451,-0.0305746308959656,0.000924031206434482,0.911845029399608,0.0317176856766636,1.01925761648819,-2.69898550248285e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10575954329762,0.527553572938748,0.442303817319049,0.203591865280778,0.453800020229143,0.870464218952362,-1.06860271138267,4.21957491512492,6.39140440813428
18,0.00675705892678518,0.250023157216418,0.158936121925602,-0.00707053166757488,0.00724553282374663,0.0137651485507266,0.0755066277339484,0.0394789931537772,0.0329429060841935,0.813458851727294,3.07657973660681,0.47344687249167,2.13716779862101,0.327253515845209,4.01699913473943,1.13513657663728,3.00343364316949,-0.121571085067336,2.02272378908424,8.12735321150183,0.702263917550795,0.152729052149451,0.320859721789239,0.0231346142812532,1.1730359912125,3.30934595505443,0.785934114112373,0.381246509787777,0.703821594727498,0.293258997803124,0.0786006914297857,0.375246425427661,0.00383158495750311,0.000612535270945283,1.01861502376018,1.01179084422142,1.00674465436976,0.709743719924216,0.112803914405806,0.177452365669978,1.19210510176597,1.16563171743936,0.282583226573364,0.74768092858055,-0.0302641551539139,0.00119456013070725,0.913127198785826,0.0311055675189061,1.01889076620263,-3.01711035391606e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10734916287289,0.528706933071177,0.442939665149157,0.205086981272899,0.452078282317875,0.860676337409294,-1.07772044709363,4.23171570083097,6.39685231781234
19,0.00645785486038207,0.251895295641479,0.156603043753883,-0.00799175265496266,0.00678722438512036,0.0143259062800944,0.0740867198502657,0.0388334169802099,0.0324354736946392,0.837771014334769,3.1572091820729,0.479907994236848,2.15872463042726,0.326325284507987,4.03863644838745,1.14519360271975,3.01431267424641,-0.120869828578709,2.05592816669896,8.23900748109268,0.708338753158795,0.152316974114634,0.319948813001636,0.0229753029926696,1.17546803195371,3.32903012465768,0.787563581408984,0.38445238772187,0.705280819172225,0.293867007988427,0.0793534244701912,0.376375762753468,0.00432550455754632,0.000468798093885708,1.01812190518552,1.01149014413468,1.00655642676233,0.709975987922909,0.111184400700898,0.178839611376192,1.19030587400769,1.16445831800668,0.283559467992353,0.746368907617164,-0.0299283756095171,0.00143874804058603,0.91433516830873,0.030517046210752,1.01845135101421,-3.35138457819847e-05,0.67,0.1,1.025,0.7,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10928199658282,0.530124636826922,0.443712798633128,0.206641424946621,0.450647371804321,0.851695957861553,-1.08711139167685,4.24565439609446,6.40346729624019
