Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
48,0.00281831594822171,0.373582308648057,0.116009598114356,-0.00890801537195618,-0.00162764352046685,0.018704427049328,0.0561290191794675,0.0306396826740297,0.0276891458627624,1.60441477163838,3.3392122226909,0.359465227830817,4.00505797760511,0.425227253178402,3.36061412516865,1.21962697972252,2.24889173785954,-0.107904592413405,2.87966807049163,9.56060006424804,0.696061229429095,0.16163294118576,0.292933750446626,0.0192733408332813,1.05879504479674,2.72030612496841,0.709392680013815,0.316999645230903,0.635277026878043,0.264698761199185,0.106006622055037,0.383897055659673,0.00503097332220515,-0.000388302059600412,1.02948066081613,1.00783240752796,1.02148001307208,0.671324807459159,0.0778801211175344,0.250795071423305,1.03844632268612,1.0337132779731,0.362917887794593,0.669190705498507,-0.0321085932930998,0.00364490796058308,0.950421936533564,0.0223313499255405,1.03001600237266,-0.000353575658884233,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.05670559486508,0.57184994714057,0.422682237946031,0.247474458908384,0.436351743882856,0.644482127453564,-1.38552163074527,3.34993093190043,4.86304205581446
49,0.00275006985560953,0.381189376798175,0.115189621477733,-0.00885355049362868,-0.00179808037712881,0.0185278019100412,0.0542617828136527,0.0297368416744567,0.0268899322953135,1.69361399099026,3.49347722057334,0.374835204786058,4.05055240809856,0.42865774187253,3.3891047665866,1.24738540064235,2.2490293519459,-0.107309986001648,2.99530877702668,9.75909897304545,0.715420571384147,0.162530794318867,0.2902047810469,0.0192376107272077,1.05934543801604,2.74872335015396,0.709761443470744,0.319309371019639,0.635607262809621,0.264836359504009,0.108221408924794,0.385596654851486,0.0047741536230113,-0.000358734625289416,1.0281785925919,1.00776382020489,1.02025749682387,0.668279895101559,0.0769789081579276,0.254741196740513,1.03806450041851,1.0334902015359,0.368057492037544,0.663605732734858,-0.0316632247724014,0.00358525602470259,0.951608144792252,0.0221748227882202,1.02868898730449,-0.000365414121584794,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.06207211779561,0.576998736125209,0.424828847118246,0.249907555037549,0.43425633955784,0.638023203150866,-1.39401803129624,3.36540028875792,4.89667716334462
50,0.0026959598259745,0.388956480393278,0.114406407343419,-0.00874808123917004,-0.0019620757044535,0.0183739158568998,0.0524175531508765,0.0288443357046259,0.0261002836201314,1.78864782232435,3.65585201061855,0.391029898225808,4.09505761359835,0.432019201919203,3.41686732297138,1.27552296535565,2.24802661139283,-0.1066822537771,3.11709878629674,9.96362535918737,0.735565309568839,0.163390691307323,0.287394154695894,0.0191984632009275,1.05969240065279,2.77650173866678,0.709993908437372,0.321576818980695,0.635815440391677,0.264923100163199,0.110462692690587,0.387288877319115,0.00455014391292768,-0.000314979447161785,1.02691097145936,1.0077094396251,1.01905463130463,0.665175393218262,0.0761003269913472,0.25872427979039,1.03766742632338,1.03325060971919,0.373301871214135,0.657920369421281,-0.0312222406354153,0.00352415175191728,0.952789716711611,0.0220302361289501,1.02739817731559,-0.000377264278959998,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.06737849246387,0.582235724994769,0.426951396985549,0.252278327307456,0.432057706322267,0.631524383562677,-1.40186327700313,3.37959977821248,4.9300474095011
51,0.00265980553278683,0.396897524173937,0.113664472183733,-0.00859006244557192,-0.00211871853131629,0.0182543034994023,0.050579320079648,0.0279542263904582,0.0253132270772637,1.89066191941091,3.82846269340569,0.408306862171944,4.1390013425234,0.435386550628586,3.44392803701101,1.30405616958671,2.24589988482579,-0.1060280174015,3.24617489573569,10.1767262343569,0.756823028578912,0.164189319086223,0.284482509070127,0.0191576331798824,1.05982949545256,2.80366664376764,0.710085761953213,0.323843024886682,0.635897697271534,0.264957373863139,0.112732512348158,0.38896556648513,0.00436369597183942,-0.000267729780628744,1.02567374919093,1.00767310456045,1.01786357554748,0.662005268510157,0.0752464794280576,0.262748252061784,1.03724910323845,1.03299018755577,0.378653722021006,0.652133221336127,-0.0307869433571331,0.00346736514713151,0.953979760561534,0.0218985232854302,1.02614094930525,-0.000389114436335201,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.0726285661612,0.587556602624171,0.429051426464482,0.254598398828729,0.42972846682981,0.624892145990814,-1.4090761216659,3.39257101364192,4.96313927629887
52,0.00264160726574256,0.40502310149897,0.112970658501914,-0.00835731756759728,-0.00226710556325338,0.0181592143044476,0.048757397711186,0.0270710336357742,0.0245326516098743,1.99997014465798,4.01112913982258,0.426667159797465,4.18207835976674,0.4387526635985,3.47028347723991,1.33298554078938,2.2426506499567,-0.105352713506167,3.38286278364234,10.3979268799282,0.77918252327424,0.164939586145306,0.281482628312271,0.0191154133844429,1.05975609716737,2.83022703363923,0.710036585102135,0.326095716969595,0.635853658300419,0.264939024291841,0.115032487950322,0.390622687172062,0.00420278530025813,-0.000233699607057396,1.02446307183656,1.00765481530207,1.01668056985313,0.65876423629002,0.0744210295711944,0.266814734138785,1.0368118616424,1.03271005293718,0.384114309257977,0.646244223178099,-0.0303585324360764,0.00341742767096733,0.955170663161347,0.0217829643465538,1.02491388356642,-0.000400952899035762,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.07783110555738,0.592962801641968,0.431132442222952,0.256854997768557,0.427288873326677,0.618180201620769,-1.41563095959835,3.4043296924962,4.99592177730342
53,0.00263519453121538,0.41332973288953,0.112334783862834,-0.00802099719110083,-0.00240586829961709,0.0180538207866392,0.0469964585380534,0.0262154028971574,0.023776558397664,2.11521577183666,4.19957750072255,0.445665207814329,4.22291570619788,0.441994491534804,3.4958400708543,1.36225723300849,2.23824276727383,-0.104659929428029,3.5258129632632,10.6215960241381,0.802070239818273,0.165700722743267,0.278449419192065,0.0190704698971692,1.05947688945475,2.85611723689476,0.709849515934683,0.328246994816579,0.63568613367285,0.264869222363688,0.117360764325218,0.3922601466864,0.00403670028668586,-0.000231273816708703,1.0232778606069,1.00764837050387,1.01551085731941,0.655452092527307,0.0736300691464971,0.270917838326195,1.03636959158405,1.03241939829007,0.389679506326957,0.640258913997418,-0.0299384203243752,0.0033713342586914,0.956328946557302,0.0216879943658622,1.02371476063933,-0.00041276798392827,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.08299221869539,0.598457387135519,0.433196887478155,0.259003829797115,0.424820398571638,0.611627214239609,-1.42142918839033,3.41480756990731,5.02830393681306
54,0.00263278507073539,0.421796303147697,0.111769548962835,-0.00755199743000945,-0.00253304322743331,0.0178988865315908,0.0453509558080048,0.0254132783181572,0.0230676998052163,2.23375681055085,4.38676561574968,0.464572297296098,4.25968051564443,0.44495067794466,3.52040228136723,1.39175387403373,2.23260066625679,-0.103952258923292,3.67234476323347,10.8388517770412,0.82459216074551,0.166544345074294,0.275450756876589,0.0190214444280444,1.05899481638148,2.88117245759837,0.709526526975594,0.330171765573296,0.63539688982889,0.264748704095371,0.119710266425412,0.393880749489301,0.00383293393996793,-0.00026175928568999,1.02212221571777,1.00764594899609,1.0143664217934,0.652075030637761,0.0728821320643091,0.275042837297929,1.03594003563276,1.03213047076084,0.395339442142739,0.634189074945632,-0.0295285170883709,0.00331955961957937,0.957414488699312,0.021618604773534,1.02254478398778,-0.000424548030950388,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.08810565293635,0.604042067220495,0.435242261174541,0.260989132579992,0.422421874683937,0.605521476983207,-1.4263065031024,3.42384014317063,5.06013495100101
55,0.00262961786607921,0.430389171708815,0.111288791526769,-0.00693603601979187,-0.00264609020743312,0.017672084683644,0.0438567307806279,0.0246825666544247,0.0224219015291876,2.35283036114564,4.5659723312017,0.482725520029486,4.29095281699727,0.447520714242754,3.54371557382184,1.42131817923867,2.22563044351926,-0.103233048936087,3.819593976563,11.0415087846039,0.845981703797875,0.16751490473064,0.2725327765705,0.0189685184617218,1.0583051841274,2.90515845826349,0.709064473365356,0.331771044143677,0.634983110476438,0.264576296031849,0.122069468551945,0.395484889680564,0.00357400508190336,-0.000309753459469296,1.02100408204907,1.00764276595541,1.01325997322176,0.648643895707802,0.0721867952845366,0.27916930900766,1.03553557612582,1.03185226649174,0.401081336701585,0.628049965398022,-0.0291313020996065,0.00325139764847806,0.958401769099,0.0215786721750448,1.02140882963558,-0.000436281414617929,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09314907310061,0.609710339213181,0.437259629240246,0.262769920550624,0.420157775898147,0.600047710567081,-1.43008217124996,3.43120540907988,5.09124081114399
56,0.00262107584333972,0.439067478419144,0.11090172987248,-0.0062106973440067,-0.00274224169464632,0.0173663234476125,0.0425296375146533,0.0240317054207581,0.021846650455851,2.47001703883824,4.73205896142082,0.499642647251189,4.31586164003991,0.449656647664599,3.56551863642587,1.4507790025439,2.21724676104035,-0.102507127158373,3.96500168569646,11.22349556614,0.865704920559694,0.16863008445124,0.269719739276271,0.0189127528022792,1.05740079108105,2.92782169775299,0.708458530024306,0.332988512097444,0.634440474648632,0.264350197770263,0.124424440136922,0.397066994386947,0.00325646402424878,-0.000361160392620257,1.01993196252571,1.00763418122256,1.01220460910549,0.645174107105133,0.0715509245468921,0.283274968347974,1.03516383766775,1.03159111338851,0.406891437257557,0.621858132611785,-0.0287495698693419,0.0031606650761759,0.959279360198188,0.0215665773034007,1.02031373780917,-0.0004479565554978,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.09808890688922,0.615441614928672,0.439235562755689,0.264325764091062,0.418057290746665,0.595287629664813,-1.43264573878697,3.43666420679688,5.12145146817832
57,0.00259870622217181,0.447786272563255,0.110604974507244,-0.00548794980516276,-0.00281965402550399,0.0169818812474063,0.0413730793684915,0.0234626222134446,0.0213435695776396,2.5832955398642,4.88164277736798,0.514995035228251,4.33391760599873,0.451307982040179,3.58558698087196,1.47997083611758,2.20739608058723,-0.101779935832848,4.1063998934156,11.3808922812677,0.883377510806223,0.169894408726035,0.267025576092221,0.0188544293706413,1.05628159978323,2.94893264189593,0.707708671854767,0.333798728084791,0.633768959869941,0.264070399945809,0.126760891292215,0.398618913076295,0.00288537910609478,-0.000407610561706393,1.01891342626104,1.00761169975328,1.01121635101153,0.641687382343697,0.0709738165657451,0.287338801090556,1.03483104961897,1.03135312520097,0.412755524831172,0.615630325623942,-0.0283858504551137,0.00304566812544451,0.960043025083401,0.0215717228476501,1.01926672563052,-0.00045956193163551,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.10288699969436,0.621204225054855,0.441154799877743,0.26565331107953,0.416130320526075,0.591268593316402,-1.43404907271072,3.43998673080487,5.15061255389299
58,0.00255154039138336,0.456500142867861,0.110378453883976,-0.00492112364019481,-0.0028790050985511,0.0165248568774632,0.0403799835107013,0.0229717067126425,0.0209093009905286,2.6912686453932,5.01341030697851,0.528605710562947,4.34501252258936,0.45240012984611,3.60376618752467,1.5087505169913,2.19607136574005,-0.10105569520668,4.24225549875738,11.5122625300073,0.898742216730052,0.171302207106903,0.264456318482504,0.0187920715276751,1.05495929722513,2.96831761072055,0.706822729140835,0.334203457679703,0.632975578335076,0.263739824306282,0.129065870734017,0.400134745357733,0.00247299846904889,-0.000442135773923298,1.01795468788275,1.00756429809334,1.01031238384396,0.638211538579322,0.070444802879299,0.291343658541378,1.0345417169579,1.03114362311511,0.418659379793914,0.609382310467926,-0.0280416902618401,0.00290755389598382,0.960694650522782,0.0215766941466781,1.01827444798086,-0.000471086089925946,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.1075054059885,0.626962568317778,0.443002162395399,0.266763064975478,0.414370945206023,0.587973007425434,-1.43453726997903,3.44097721991766,5.17859398260087
59,0.00246973316729391,0.465166606727986,0.11018858778852,-0.00463941630814801,-0.00292430922320486,0.0160047548196676,0.0395372875820715,0.0225523231669571,0.0205378184460802,2.79310406505068,5.12755106998136,0.540383284156705,4.34934220944973,0.452833493855057,3.61998087280115,1.53700421986135,2.18331212681936,-0.100335473879559,4.37162158626679,11.6180151010245,0.911603654487248,0.172842059875852,0.262013231156344,0.0187223503550451,1.0534562755821,2.98587162500864,0.705815704640009,0.334225607853,0.632073765349262,0.263364068895526,0.131328758521086,0.401612168257681,0.00203548244324582,-0.000461026154286448,1.01705994186218,1.00748208183313,1.00950672989799,0.634777479695244,0.069945234047575,0.29527728625718,1.03429811791689,1.03096619514549,0.42458904449185,0.603128083693385,-0.0277171281852357,0.00274998360062378,0.961240259363121,0.0215635991777777,1.0173422109792,-0.000482517657416203,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.11191043667597,0.632681815445775,0.444764174670387,0.267671566333034,0.4127639047342,0.585355081207669,-1.43448621261762,3.43949210023576,5.20529106503185
60,0.00234739689915241,0.473749053108445,0.109995624357872,-0.00470830553168522,-0.00296228244229602,0.0154333259837351,0.0388285618557749,0.0221963544346237,0.0202218584646423,2.8884623607518,5.22522181983666,0.550289825776106,4.34735258675093,0.452506129153165,3.63422729963425,1.56464806905889,2.16919548215828,-0.0996162515829083,4.4940669379919,11.6998082163243,0.92182062965242,0.17449815610561,0.259693090019705,0.0186409263060569,1.05180100686579,3.00155642358556,0.704706674600078,0.333903575541638,0.631080604119473,0.262950251716447,0.133541647924395,0.403051912158781,0.00159027192921744,-0.000463137579953872,1.01623122888191,1.00735913388365,1.00880728103796,0.631414908114991,0.0694528770469765,0.299132214838032,1.03409974820729,1.03082191991106,0.430531152857837,0.596879419836089,-0.0274105726939259,0.00257814475628458,0.96168914134449,0.0215189160202908,1.01647353882358,-0.000493845352529318,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.11607544507286,0.638331320624092,0.446430178029145,0.268396747530683,0.41128754909349,0.583347922590328,-1.43429985651321,3.43545179925215,5.23062375580671
61,0.0021838363800293,0.482219747594127,0.109760904258598,-0.00512837551702583,-0.00300087512842573,0.0148255984737209,0.038232998909284,0.0218937925940994,0.0199525762623612,2.97763273850218,5.30861306417896,0.558385977647198,4.33976386251684,0.451348382255324,3.64656416701001,1.59162919447618,2.15382628371533,-0.0988913111815012,4.60980922328523,11.7606293277339,0.929386707889915,0.176246831025815,0.257484779304265,0.0185436591688947,1.0500224687459,3.01539518217527,0.703515054059756,0.333291481466611,0.630013481247542,0.262505617186476,0.135699540718946,0.404456392078243,0.00115550358719164,-0.000447831881969724,1.01546851596658,1.00719475556193,1.00821465794869,0.62814833762974,0.0689461295467754,0.302905532823484,1.03394246065899,1.03070864729198,0.436473656181761,0.590645381534926,-0.0271190377166871,0.00239793247581167,0.962055044451574,0.0214350260046375,1.01567001361937,-0.000505057996197823,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.11998235435026,0.643886750706723,0.447992941740102,0.268958668032468,0.40991078679896,0.581854115977875,-1.43432723245777,3.42884977112667,5.25453985485201
62,0.00198270599892802,0.49056118720578,0.109452446425642,-0.00584952446716092,-0.00304781914828045,0.0141974646746466,0.0377284270517384,0.0216341615966823,0.0197207850121189,3.06134765785911,5.38040459342086,0.564804023550307,4.32744091268929,0.449333078825833,3.65709719875749,1.61792265727584,2.13732593999016,-0.0981513985085068,4.7195305191278,11.8041132827378,0.934413062997175,0.178060462929681,0.255372094285602,0.0184273591295417,1.04814666155827,3.02746198913584,0.702258263244041,0.332451508098448,0.628887996934962,0.262036665389568,0.137800258936826,0.405828005595932,0.000747212686689631,-0.000417214859917068,1.01476962807096,1.00699261952892,1.00772300450988,0.624994674408105,0.0684071961169645,0.30659812947493,1.03381966087335,1.03062191074392,0.442406249914718,0.584432358187307,-0.0268386081020257,0.00221578658534769,0.962353880655682,0.0213101317567212,1.0149311575296,-0.000516144522896138,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.12362279552079,0.649330341862941,0.449449118208316,0.269377494993861,0.408598832505972,0.580761739266386,-1.43481101521373,3.41975064349835,5.27701411631781
63,0.0017484006421575,0.498762871612209,0.109047731180583,-0.00679564831931345,-0.00310951071487164,0.0135574849507629,0.0373016234689874,0.0214113919092799,0.019521210630761,3.13991138116878,5.44195367222744,0.569568040873296,4.31100746689665,0.44644420258249,3.66594751969279,1.643515756007,2.11981771153595,-0.0973859478501575,4.82350830729463,11.8323424459376,0.936916030786877,0.179924690699076,0.253346921331347,0.0182897351812487,1.04619692236278,3.03785643305906,0.700951937983062,0.331428363363167,0.627718153417667,0.261549230590695,0.13984352058023,0.407168611929226,0.000372933216065745,-0.000379752105710523,1.01413069847587,1.00675714264537,1.00732406607131,0.621963804855487,0.0678237417959338,0.310212453348578,1.03372684571625,1.03055842716526,0.448319499168611,0.57824551501312,-0.0265650141817306,0.00203773330295617,0.962595442595967,0.0211466889515312,1.01425461997285,-0.000527093991560902,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.12699795793732,0.654650011384233,0.45079918317493,0.269665676014726,0.407333866301451,0.580004731457054,-1.43586810859197,3.40826539259546,5.29803281030829
64,0.00148350919701626,0.506816506797522,0.108532995711842,-0.00789567067644736,-0.00319045376388338,0.0129052520144421,0.0369504042811229,0.0212247097215128,0.0193532344871088,3.21286156284924,5.49284500140253,0.572550011521332,4.29073432795707,0.442663379609311,3.67322481703802,1.6683926907361,2.10141642881175,-0.096584302509822,4.92126746065808,11.8452788988054,0.936758393467687,0.18184282226838,0.25141260621029,0.018129304846866,1.04419444705401,3.04667672125593,0.699610279526189,0.330238135365652,0.626516668232408,0.261048611763503,0.14182961519564,0.408480813949935,3.14275496834137e-05,-0.000344120402058898,1.01354770694097,1.006490926743,1.00701127055442,0.619061075294572,0.067188553030314,0.313750371675113,1.03366334621068,1.03051763252695,0.45420380560358,0.572090338458004,-0.0262941440615844,0.00186708700138125,0.962781232319092,0.020948541262701,1.01363710307866,-0.00053789559638849,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.13011511698307,0.659839279598648,0.452046046793227,0.269827284994313,0.406119228366374,0.57957802981243,-1.43751127466974,3.39452198284606,5.31757996597279
65,0.00118895922793625,0.514713699204969,0.107900306359276,-0.0091036675767413,-0.00329340085763163,0.0122372373154149,0.0366762830134891,0.0210750054865608,0.0192176725027042,3.27947167950328,5.5321651261834,0.57360408249191,4.26676143141727,0.437984983875353,3.67902239598296,1.69253158948962,2.08222758576273,-0.0957367792693929,5.01206868721487,11.8422523557104,0.933797705587582,0.183824049678012,0.249575533380611,0.0179454184897123,1.04215762037999,3.05400942399066,0.698245605654595,0.328882275995552,0.625294572227996,0.260539405094998,0.143758631456036,0.409768284621001,-0.000281600235698105,-0.000313240882681036,1.01301749818097,1.00619490402408,1.00678058905845,0.616289515911248,0.0664978275728334,0.317212656515918,1.03363014400915,1.03050024587581,0.460049275953781,0.565973066115647,-0.0260223420694287,0.00170417862378791,0.962909720029188,0.0207185508282999,1.01307534505209,-0.00054853867749903,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.13298309905884,0.664895757662072,0.453193239623534,0.269864733100599,0.404964755909546,0.579497841281082,-1.43969784824226,3.37865164343084,5.33563700792841
66,0.000865595218979606,0.522446188346644,0.10714544769021,-0.0103919031650594,-0.00341993872814483,0.0115515775040773,0.0364787074351156,0.0209620839868925,0.0191143652140974,3.339239456255,5.55951560147718,0.572670025503666,4.23929612278134,0.432429795709878,3.68342389927941,1.71590883794796,2.06235036068596,-0.0948352993545117,5.09539119532334,11.8231668745772,0.928002704471909,0.18587328470625,0.247838217027334,0.0177381826128767,1.04010128851405,3.05993243153708,0.696867863304412,0.327363917249634,0.624060773108429,0.260025322128512,0.145630383585864,0.411034435909806,-0.000569305366100848,-0.000285838468480896,1.01253759902036,1.00586992319507,1.00662876548103,0.613650670441576,0.0657498758098602,0.320599453748564,1.03362752001178,1.03050650771808,0.465846148819236,0.559900358220867,-0.0257465070401024,0.00154820325792201,0.962980886577033,0.0204587717366893,1.01256647523626,-0.00055901273145642,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.13561004146374,0.669818278881746,0.454244016585498,0.269782754634749,0.40387508555803,0.579767939505053,-1.44236469174121,3.36078889835144,5.35218890077614
67,0.000517275528444848,0.530008831838328,0.106268752818926,-0.0117239798758058,-0.00357091046195801,0.0108528486485586,0.0363495765580138,0.0208821826295514,0.0190400398280485,3.39241069421341,5.57588906430716,0.569870230665578,4.20881185552811,0.426068801585441,3.6865153545923,1.73850865387167,2.04188057664089,-0.0938738759202555,5.17145464889594,11.7895712868836,0.919573879623934,0.187980186703775,0.24619198075191,0.0175087232931704,1.03803456022952,3.06452505377563,0.695483155353778,0.325703780605607,0.622820736137712,0.25950864005738,0.147444885892916,0.412280965009325,-0.000830435321037936,-0.000257401183569683,1.01210570123536,1.00551986190609,1.00654968596721,0.611143249395222,0.0649454309069362,0.323911319697842,1.03365213197757,1.03053383141425,0.471585897968956,0.55387822380753,-0.0254641217764862,0.00139865000124672,0.963001030494586,0.0201729184655378,1.01210789638369,-0.000569307421633953,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.13800349761209,0.67460610162562,0.455201399044835,0.269591302246644,0.402838419626721,0.580344604440285,-1.44542694704378,3.34108341810452,5.36723648773195
68,0.000153260963862074,0.537403952539827,0.105278307086202,-0.0130315308550902,-0.00374624943621482,0.0101543052190471,0.036270724763533,0.0208269310295762,0.0189874412800183,3.44026206651979,5.58397635213484,0.565551860119774,4.17613060211318,0.419041904660928,3.68839523131693,1.76033342649063,2.02091105293805,-0.0928492481117507,5.24150560057114,11.7450455632408,0.909004180164124,0.190113207016027,0.244613253906467,0.017259663495173,1.03595811011627,3.06787901888831,0.6940919337779,0.32394876185834,0.621574866069761,0.258989527529067,0.149203099455302,0.413506235926135,-0.00105865364114845,-0.000222794618166159,1.01171884419537,1.00515402726868,1.00653115517483,0.608760455127614,0.0640892701368609,0.327150274735524,1.03369525804581,1.03057531934167,0.477262689080693,0.547910656585566,-0.025173345666259,0.0012564909293608,0.962985279915662,0.0198689060324934,1.01169678228176,-0.000579412588415317,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.14017250616648,0.679259358000597,0.456069002466593,0.26930660090707,0.401821852661551,0.581118897637236,-1.44874872054985,3.31971473494349,5.38080986761733
69,-0.000212592289686847,0.544643718978646,0.104192888913757,-0.0142136613482102,-0.00394433858275967,0.00947426452695588,0.0362182169720818,0.0207854671427499,0.0189472027075694,3.48474073895005,5.58730739159661,0.560201030957343,4.14225682103934,0.411547443729009,3.6891731767199,1.78140682556159,1.99952795597262,-0.091761604814308,5.30746714830631,11.6941768569851,0.896982172929603,0.19222699678531,0.243068928852692,0.0169953030575583,1.03386368424722,3.07010115277986,0.69268866844564,0.322162616961498,0.620318210548334,0.258465921061806,0.15090741299064,0.414704427969453,-0.00124618660830153,-0.000180593466734748,1.01137274372649,1.00478634474886,1.00655502437115,0.606488232498811,0.0631917610362496,0.330320006464939,1.0337444156529,1.03062094452481,0.48287427567864,0.541998941277759,-0.024873216956399,0.00112451099509449,0.962954323834582,0.0195592712130042,1.01132947541747,-0.000589318259220909,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.14213043440542,0.683779842291112,0.456852173762166,0.268948084035971,0.400780948133513,0.581941732329535,-1.45211342918058,3.29689489231192,5.39297284662252
70,-0.000564409163478699,0.551749308089285,0.10304297066629,-0.0151519318773866,-0.00416142221724858,0.00883059349444704,0.0361688658049595,0.0207475079585413,0.0189105237481816,3.52784602308895,5.58907579915124,0.554318228523772,4.1081385960154,0.403817081736111,3.68895821168016,1.80176873071709,1.97780473027831,-0.0906152493152358,5.37132809774247,11.6411475028332,0.88424153142695,0.194274845202832,0.241524800502296,0.0167214704823028,1.03173547250092,3.07130509488556,0.691262766575613,0.32040814751841,0.619041283500549,0.257933868125229,0.152561501266392,0.415866343461534,-0.00138816670594981,-0.000133755372844182,1.01106193897476,1.0044327687907,1.00659991428997,0.604305454429611,0.0622694292142694,0.333425116356119,1.03378639865038,1.03065991236654,0.488422103837431,0.536141809363944,-0.0245639132013751,0.00100609604269052,0.962929026784228,0.0192598542278221,1.01100128521428,-0.000599014658349571,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.14389628872054,0.688172414154461,0.457558515488217,0.268534185928766,0.39967337499918,0.582664099591507,-1.45521246073139,3.2728559965508,5.40381825582894
71,-0.000886444698785445,0.558748479179801,0.101869364674598,-0.0157308713722389,-0.00439140586674203,0.00823830619154542,0.0361029188656633,0.0207045084995366,0.0188701526583785,3.57135204917133,5.59174890770248,0.548371279283377,4.07456146357128,0.396097616135057,3.68784724801305,1.82146876902785,1.95579756749626,-0.0894190885110552,5.43486552172059,11.5892387089753,0.871495051576078,0.196214509024356,0.239949491406176,0.0164452446686997,1.02955173880563,3.07160008082943,0.689799664999772,0.318737347220897,0.617731043283377,0.257387934701407,0.154169805502944,0.416980943798894,-0.00148387609975706,-8.64862951619144e-05,1.01078051020517,1.00410912307772,1.00664408576131,0.602185508063033,0.0613442551226314,0.336470236814336,1.03380898524663,1.03068208063424,0.493911121185765,0.530335839845284,-0.0242469610310486,0.000903698079256041,0.96292787329481,0.0189876384158932,1.0107067854981,-0.000608492216626023,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.14549363238341,0.692445995819692,0.458197452953363,0.268081251224332,0.398464407052883,0.583155618405044,-1.4576603519319,3.24783233955132,5.41346178572381
72,-0.00116623551152931,0.56567168798666,0.100718416731576,-0.015872133312904,-0.00462612706508037,0.00770711663937873,0.0360064821920419,0.0206505726910597,0.018821119971238,3.61657969015522,5.59687244380015,0.542755412895017,4.0420504346234,0.388622169936397,3.68591798872978,1.84055980423313,1.93354475414276,-0.0881865696461095,5.49941722079613,11.5405399259925,0.859365229270548,0.198014668283939,0.238318758704259,0.0161742160852433,1.02728845090963,3.07108225020921,0.68828326210945,0.317183916628701,0.616373070545776,0.256822112727407,0.155736941876167,0.418036796831362,-0.00153733202520735,-4.35596646917233e-05,1.01052265869021,1.00382793331091,1.00666919614123,0.600099578825263,0.0604410794605663,0.339459341714171,1.03380298633849,1.03067973163446,0.499349092915533,0.524576173440293,-0.0239252663558253,0.000818338144768599,0.962964265550642,0.0187569887983036,1.01044027056176,-0.000617741580844486,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.14694841722238,0.696612381647889,0.45877936688895,0.267603031408396,0.397132021273511,0.583323667818429,-1.45905020944646,3.22203984533335,5.42203315112449
