cohort,age,year,pi_y,pi_m,pi_o,pi_alive,exp_c_uncond,exp_c_cond,exp_a_uncond,exp_a_cond,exp_ann_cond,exp_a_own_cond,npv
2022,24,2046,.0047223666,.61705041,.26318476,.88495755,.38571185,.43585351,4.1431189,4.681715,.6203354,4.0613794,34.245358
2022,25,2047,.0037778933,.60256863,.26905087,.87539738,.38190681,.43626678,4.1103597,4.6954217,.66854507,4.0268764,34.245358
2022,26,2048,.0030223145,.58825999,.27439448,.86567682,.3778702,.43650264,4.0748391,4.7071137,.7172451,3.9898686,34.245358
2022,27,2049,.0024178517,.57415795,.27924341,.85581923,.37362957,.43657535,4.0369134,4.7170167,.76633906,3.9506776,34.245358
2022,28,2050,.0019342813,.56028759,.28362516,.84584701,.36920911,.43649632,3.996897,4.7253189,.81574225,3.9095767,34.245358
2022,29,2051,.0015474251,.54666728,.28756592,.83578062,.36463946,.43628609,3.9550626,4.7321777,.86538488,3.8667929,34.245358
2022,30,2052,.00123794,.53331006,.29108965,.82563764,.35995919,.43597719,3.9116409,4.737721,.91521692,3.822504,34.245358
2022,31,2053,.00099035201,.52022487,.29421705,.81543225,.35521442,.43561488,3.8668139,4.7420421,.96521211,3.77683,34.245358
2022,32,2054,.00079228159,.50741732,.29696453,.80517411,.35045949,.43525925,3.8207097,4.7451968,1.0153736,3.7298231,34.245358
2022,33,2055,.00063382526,.49489033,.29934373,.79486787,.34575012,.4349781,3.7734013,4.7472057,1.0657367,3.681469,34.245358
2022,34,2056,.00050706021,.48264483,.30136216,.78451407,.34113035,.43483013,3.72492,4.7480602,1.1163652,3.631695,34.245358
2022,35,2057,.00040564817,.47068012,.30302519,.77411097,.33661786,.43484443,3.6752822,4.747746,1.1673406,3.5804052,34.245358
2022,36,2058,.00032451854,.45899424,.30433863,.76365739,.33219987,.43501166,3.6245198,4.7462645,1.2187456,3.5275187,34.245358
2022,37,2059,.00025961484,.4475843,.30531061,.75315452,.32784241,.43529236,3.5727012,4.74365,1.2706528,3.4729972,34.245358
2022,38,2060,.00020769188,.43644661,.3059524,.7426067,.3235051,.43563449,3.5199351,4.7399721,1.3231174,3.4168549,34.245358
2022,39,2061,.00016615351,.42557698,.30627829,.73202145,.31915292,.43598849,3.4663649,4.7353325,1.3761775,3.3591549,34.245358
2022,40,2062,.00013292281,.41497079,.30630481,.72140855,.31476149,.43631518,3.4121554,4.7298517,1.4298567,3.2999949,34.245358
2022,41,2063,.00010633825,.40462309,.30604994,.71077937,.31031656,.43658635,3.357481,4.7236614,1.4841673,3.2394941,34.245358
2022,42,2064,.000085070598,.39452878,.30553272,.70014656,.30580986,.43677977,3.30252,4.7168984,1.5391124,3.1777859,34.245358
2022,43,2065,.000068056477,.38468257,.30477318,.68952382,.30123425,.43687287,3.2474513,4.7097015,1.594685,3.1150165,34.245358
2022,44,2066,.000054445183,.37507913,.30379242,.67892599,.29658064,.43683797,3.1924567,4.7022161,1.6508656,3.0513506,34.245358
2022,45,2067,.000043556145,.36571303,.30261335,.66836995,.29183415,.43663564,3.1377275,4.6945968,1.7076162,2.9869804,34.245358
2022,46,2068,.000034844918,.35657892,.3012605,.65787429,.28698033,.43622366,3.0834622,4.6870084,1.7648796,2.9221287,34.245358
2022,47,2069,.000027875934,.34767142,.29975852,.64745784,.28202161,.43558297,3.0298512,4.6796117,1.8225868,2.8570249,34.245358
2022,48,2070,.000022300748,.3389852,.29812995,.63713747,.27699438,.4347482,2.9772549,4.6728611,1.8805642,2.7922969,34.245358
2022,49,2071,.000017840599,.33051503,.29634029,.62687314,.27246353,.43463904,2.9254441,4.6667242,1.9389964,2.7277279,34.245358
2022,50,2072,.000014272479,.32225573,.29440048,.61667049,.2679683,.43454048,2.8744221,4.6611962,1.9978822,2.6633139,34.245358
2022,51,2073,.000011417984,.31420219,.292321,.6065346,.26350966,.43445116,2.8241718,4.6562419,2.0572052,2.5990367,34.245358
2022,52,2074,9.1343873e-06,.30634943,.29011175,.5964703,.25908929,.43437082,2.7746811,4.6518345,2.1169496,2.5348849,34.245358
2022,53,2075,7.3075098e-06,.29869252,.28778225,.58648211,.25470871,.4342992,2.7259388,4.6479487,2.1771009,2.4708478,34.245358
2022,54,2076,5.8460078e-06,.29122669,.28534153,.57657409,.25036934,.4342362,2.6779342,4.6445622,2.2376466,2.4069157,34.245358
2022,55,2077,4.6768064e-06,.2839472,.2827982,.56675005,.2460725,.43418169,2.6306567,4.6416526,2.298574,2.3430786,34.245358
2022,56,2078,3.7414452e-06,.27684945,.28016046,.55701363,.24181941,.43413553,2.584096,4.6391969,2.3598721,2.2793248,34.245358
2022,57,2079,2.9931562e-06,.26992896,.27743608,.54736805,.23761114,.43409759,2.5382419,4.6371756,2.42153,2.2156456,34.245358
2022,58,2080,2.3945249e-06,.26318133,.27463248,.53781623,.23344867,.43406773,2.4930849,4.63557,2.4835384,2.1520317,34.245358
2022,59,2081,1.9156200e-06,.25660229,.27175674,.52836096,.22933291,.43404591,2.4486158,4.6343617,2.5458877,2.088474,34.245358
2022,60,2082,1.5324961e-06,.25018761,.26881552,.51900464,.22526458,.4340319,2.4048247,4.633532,2.6085694,2.0249627,34.245358
2022,61,2083,1.2259968e-06,.24393322,.2658152,.50974965,.22124439,.43402559,2.3617029,4.6330643,2.6715746,1.9614897,34.245358
2022,62,2084,9.8079749e-07,.23783512,.2627618,.50059789,.21727294,.43402687,2.319241,4.6329422,2.7348955,1.8980467,34.245358
2022,63,2085,7.8463802e-07,.23188944,.25966108,.49155131,.21335071,.43403548,2.2774308,4.6331496,2.7985241,1.8346255,34.245358
2022,64,2086,6.2771039e-07,.22609237,.25651848,.48261148,.20947818,.43405139,2.2362635,4.6336722,2.8624532,1.771219,34.245358
2022,65,2087,5.0216829e-07,.22044018,.25333914,.47377983,.20565566,.43407434,2.1957302,4.6344948,2.9266758,1.707819,34.245358
2022,66,2088,4.0173464e-07,.21492927,.25012797,.46505764,.20188348,.4341042,2.155823,4.6356039,2.9911842,1.6444197,34.245358
2022,67,2089,3.2138772e-07,.20955612,.24688958,.45644602,.19816183,.43414077,2.1165333,4.6369848,3.0559723,1.5810125,34.245358
2022,68,2090,2.5711017e-07,.20431727,.24362835,.44794589,.19449088,.43418387,2.0778532,4.6386256,3.1210327,1.5175929,34.245358
2022,69,2091,2.0568814e-07,.19920939,.24034843,.43955803,.19087073,.43423331,2.0397747,4.6405129,3.1863594,1.4541535,34.245358
2022,70,2092,1.6455051e-07,.1942292,.23705374,.43128312,.18730146,.43428886,2.0022902,4.6426353,3.2519453,1.3906901,34.245358
2022,71,2093,1.3164041e-07,.18937351,.23374797,.4231216,.18378304,.4343504,1.9653916,4.6449804,3.3177845,1.3271959,34.245358
2022,72,2094,1.0531232e-07,.1846392,.23043463,.41507393,.18031545,.43441767,1.9290717,4.6475377,3.3838704,1.2636673,34.245358
2022,73,2095,8.4249862e-08,.18002324,.227117,.40714031,.1768986,.4344905,1.8933227,4.6502953,3.4501967,1.2000985,34.245358
2022,74,2096,6.7399888e-08,.17552267,.2237982,.39932093,.17353238,.4345687,1.8581374,4.6532431,3.5167575,1.1364856,34.245358
2022,75,2097,5.3919912e-08,.17113462,.22048114,.39161581,.17021661,.43465203,1.8235085,4.6563711,3.5835462,1.072825,34.245358
2022,76,2098,4.3135930e-08,.16685626,.21716858,.38402489,.1669511,.43474033,1.7894289,4.6596694,3.6505568,1.0091126,34.245358
2022,77,2099,3.4508744e-08,.16268486,.21386312,.37654802,.16373564,.43483338,1.7558918,4.6631284,3.7177832,.94534516,34.245358
2022,78,2100,2.7606996e-08,.15861775,.21056718,.36918494,.16056998,.43493101,1.72289,4.6667395,3.7852194,.88152003,34.245358
2022,79,2101,2.2085597e-08,.15465231,.20728302,.36193535,.15745382,.43503299,1.6904167,4.6704936,3.852859,.81763458,34.245358
2022,80,2102,1.7668478e-08,.15078601,.20401281,.35479885,.15438688,.43513918,1.6584653,4.6743817,3.9206958,.75368595,34.245358
