cohort,age,year,pi_y,pi_m,pi_o,pi_alive,exp_c_uncond,exp_c_cond,exp_a_uncond,exp_a_cond,exp_ann_cond,exp_a_own_cond,npv
1973,31,2004,.00099035201,.52022487,.18044092,.70165616,.37911472,.54031408,3.0365424,4.3276787,1.3998764,2.9278023,38.483772
1973,32,2005,.00079228159,.50741732,.18046665,.68867624,.37041801,.53786957,2.9990151,4.3547535,1.4603976,2.8943558,38.483772
1973,33,2006,.00063382526,.49489033,.18046848,.67599267,.36161467,.53493875,2.9625242,4.3824797,1.5199739,2.8625059,38.483772
1973,34,2007,.00050706021,.48264483,.1804745,.66362637,.35274917,.53154784,2.9272611,4.4110079,1.5785609,2.8324471,38.483772
1973,35,2008,.00040564817,.47068012,.18050978,.65159553,.34385151,.52770698,2.8933873,4.4404655,1.6361179,2.8043475,38.483772
1973,36,2009,.00032451854,.45899424,.18059617,.63991493,.33495328,.5234341,2.8610311,4.4709554,1.692606,2.7783494,38.483772
1973,37,2010,.00025961484,.4475843,.18075113,.62859505,.32610172,.51877868,2.8302734,4.5025382,1.747987,2.7545512,38.483772
1973,38,2011,.00020769188,.43644661,.18098393,.61763823,.31738895,.51387519,2.8011038,4.5351853,1.8022327,2.7329526,38.483772
1973,39,2012,.00016615351,.42557698,.18128973,.6070329,.308981,.50900209,2.7733493,4.568697,1.8553386,2.7133584,38.483772
1973,40,2013,.00013292281,.41497079,.18164876,.59675246,.3010512,.50448257,2.74667,4.6026959,1.9073358,2.6953602,38.483772
1973,41,2014,.00010633825,.40462309,.18203369,.58676314,.29367977,.50050819,2.720655,4.6367173,1.95828,2.6784372,38.483772
1973,42,2015,.000085070598,.39452878,.18241815,.57703197,.28683877,.49709338,2.6949298,4.67033,2.0082352,2.6620948,38.483772
1973,43,2016,.000068056477,.38468257,.18278243,.56753308,.2804307,.49412221,2.6692226,4.7032018,2.0572548,2.645947,38.483772
1973,44,2017,.000054445183,.37507913,.18311536,.55824894,.27433544,.49142134,2.6433825,4.7351322,2.1053727,2.6297596,38.483772
1973,45,2018,.000043556145,.36571303,.18341383,.54917043,.26844439,.48881799,2.6173656,4.7660351,2.1525996,2.6134355,38.483772
1973,46,2019,.000034844918,.35657892,.18368092,.54029471,.26267481,.48616949,2.5912068,4.7959137,2.1989238,2.5969899,38.483772
1973,47,2020,.000027875934,.34767142,.18392377,.53162307,.25697291,.48337427,2.5649908,4.8248296,2.2443156,2.580514,38.483772
1973,48,2021,.000022300748,.3389852,.18415134,.52315885,.25131318,.48037642,2.5388215,4.852869,2.2887311,2.5641379,38.483772
1973,49,2022,.000017840599,.33051503,.18437058,.51490343,.24571647,.47720885,2.5127773,4.8800945,2.3321278,2.5479667,38.483772
1973,50,2023,.000014272479,.32225573,.1845818,.50685179,.24025828,.47402078,2.4868546,4.9064727,2.3744843,2.5319884,38.483772
1973,51,2024,.000011417984,.31420219,.18477768,.49899128,.23502235,.47099492,2.4609628,4.9318752,2.4158177,2.5160575,38.483772
1973,52,2025,9.1343873e-06,.30634943,.18494631,.49130487,.22778706,.46363688,2.4371996,4.9606667,2.4562559,2.5044107,38.483772
1973,53,2026,7.3075098e-06,.29869252,.18507391,.48377374,.22296709,.46089125,2.4133372,4.9885659,2.4959123,2.4926536,38.483772
1973,54,2027,5.8460078e-06,.29122669,.18514623,.47637877,.21845542,.45857504,2.389101,5.0151291,2.5348823,2.4802468,38.483772
1973,55,2028,4.6768064e-06,.2839472,.18514965,.46910152,.2142359,.45669413,2.3643339,5.0401325,2.5732799,2.4668527,38.483772
1973,56,2029,3.7414452e-06,.27684945,.18507197,.46192518,.21028495,.45523596,2.3389089,5.0633936,2.6112299,2.4521637,38.483772
1973,57,2030,2.9931562e-06,.26992896,.18490295,.45483491,.20657268,.45417067,2.3127365,5.0847821,2.6488624,2.4359198,38.483772
1973,58,2031,2.3945249e-06,.26318133,.18463504,.44781876,.20305963,.45344153,2.2857718,5.1042342,2.6863022,2.417932,38.483772
1973,59,2032,1.9156200e-06,.25660229,.18426378,.44086799,.19970264,.45297605,2.2580159,5.1217504,2.7236607,2.3980896,38.483772
1973,60,2033,1.5324961e-06,.25018761,.18378653,.43397567,.19647458,.45273179,2.2294958,5.1373749,2.7610393,2.3763356,38.483772
1973,61,2034,1.2259968e-06,.24393322,.18320091,.42713535,.19336855,.45271027,2.2002411,5.1511564,2.7985346,2.3526218,38.483772
1973,62,2035,9.8079749e-07,.23783512,.18250427,.42034036,.19038421,.45292869,2.1702759,5.1631393,2.8362446,2.3268948,38.483772
1973,63,2036,7.8463802e-07,.23188944,.181694,.41358423,.18751679,.45339444,2.1396222,5.1733651,2.8742659,2.2990992,38.483772
1973,64,2037,6.2771039e-07,.22609237,.18076874,.40686175,.1847465,.45407686,2.1083145,5.1818943,2.9126878,2.2692065,38.483772
1973,65,2038,5.0216829e-07,.22044018,.17972995,.40017062,.18203442,.45489201,2.0764189,5.1888337,2.951575,2.2372587,38.483772
1973,66,2039,4.0173464e-07,.21492927,.17858274,.3935124,.17933214,.45572171,2.0440395,5.194346,2.9909592,2.2033868,38.483772
1973,67,2040,3.2138772e-07,.20955612,.17733574,.38689217,.17659521,.45644554,2.0113139,5.1986423,3.030833,2.1678092,38.483772
1973,68,2041,2.5711017e-07,.20431727,.17600043,.38031796,.17378885,.45695671,1.9784005,5.2019644,3.0711527,2.1308117,38.483772
1973,69,2042,2.0568814e-07,.19920939,.17459005,.37379965,.17089315,.45717844,1.9454644,5.2045646,3.111846,2.0927186,38.483772
1973,70,2043,1.6455051e-07,.1942292,.17311807,.36734745,.16790779,.45708168,1.9126581,5.2066731,3.1528239,2.0538492,38.483772
1973,71,2044,1.3164041e-07,.18937351,.17159674,.36097038,.16484888,.45668256,1.8801063,5.208478,3.1939962,2.0144818,38.483772
1973,72,2045,1.0531232e-07,.1846392,.17003614,.35467544,.16174357,.4560326,1.8478984,5.2101107,3.2352839,1.9748268,38.483772
1973,73,2046,8.4249862e-08,.18002324,.16844389,.3484672,.15862198,.45519918,1.8160882,5.2116475,3.2766271,1.9350204,38.483772
1973,74,2047,6.7399888e-08,.17552267,.16682576,.34234849,.15550652,.45423457,1.784705,5.2131238,3.3179836,1.8951402,38.483772
1973,75,2048,5.3919912e-08,.17113462,.16518654,.3363212,.15240926,.45316577,1.7537665,5.2145581,3.3593228,1.8552353,38.483772
1973,76,2049,4.3135930e-08,.16685626,.16353062,.33038691,.14933544,.45200169,1.7232862,5.2159638,3.4006202,1.8153436,38.483772
1973,77,2050,3.4508744e-08,.16268486,.16186211,.32454699,.14628914,.45074871,1.6932756,5.217351,3.4418538,1.7754972,38.483772
1973,78,2051,2.7606996e-08,.15861775,.16018441,.31880218,.14327829,.44942695,1.6637408,5.2187247,3.4830084,1.7357163,38.483772
1973,79,2052,2.2085597e-08,.15465231,.15849988,.31315222,.14031519,.44807342,1.6346776,5.2200737,3.5240786,1.6959951,38.483772
1973,80,2053,1.7668478e-08,.15078601,.15680933,.30759537,.13741614,.44674319,1.606068,5.2213659,3.5650756,1.6562903,38.483772
1990,0,1990,1,0,0,1,.2109919,.2109919,-1.1881272,-1.1881272,0,-1.1881272,36.34325
1990,1,1991,.80000001,.2,0,1,.26275709,.26275709,-.21753763,-.21753763,0,-.21753763,36.34325
1990,2,1992,.63999999,.35500002,.0049999999,1,.30561697,.30561697,.57467037,.57467037,0,.57467037,36.34325
1990,3,1993,.51199996,.47412503,.013463999,.99958897,.34110472,.34124497,1.2209243,1.2214262,.0022890586,1.2191372,36.34325
1990,4,1994,.40959996,.56467187,.024217632,.99848944,.37045276,.37101319,1.7474947,1.7501384,.008307864,1.7418306,36.34325
1990,5,1995,.32767996,.63247508,.03636799,.99652302,.39463586,.39601278,2.1757267,2.1833179,.018894373,2.1644235,36.34325
1990,6,1996,.26214397,.68219918,.049242858,.993586,.41440031,.41707543,2.5230205,2.5393076,.034456968,2.5048506,36.34325
1990,7,1997,.20971517,.71757299,.062344529,.98963267,.43031046,.43481836,2.803617,2.8329875,.05509498,2.7778926,36.34325
1990,8,1998,.16777214,.74157667,.075313583,.98466241,.44281179,.44970924,3.0292096,3.0763941,.080687262,2.9957068,36.34325
1990,9,1999,.13421771,.75659168,.087900013,.9787094,.45226815,.46210667,3.2094402,3.2792575,.11095902,3.1682985,36.34325
1990,10,2000,.10737417,.76452041,.099939235,.97183383,.4590022,.47230524,3.3522844,3.4494419,.14553608,3.3039057,36.34325
1990,11,2001,.085899338,.76688224,.11133188,.96411347,.46331918,.48056498,3.4643536,3.5933049,.1839896,3.4093153,36.34325
1990,12,2002,.068719469,.76489007,.12202772,.95563728,.46550137,.48711094,3.5511463,3.7159982,.22586781,3.4901304,36.34325
1990,13,2003,.054975577,.75951171,.13201334,.9465006,.465799,.49212754,3.617254,3.8217134,.27071619,3.5509973,36.34325
1990,14,2004,.043980461,.75151902,.14130217,.93680167,.46443957,.4957715,3.6665201,3.9138701,.31809157,3.5957785,36.34325
1990,15,2005,.035184368,.74152714,.14992568,.92663717,.4616465,.49819553,3.7021439,3.9952464,.36757565,3.6276708,36.34325
1990,16,2006,.028147494,.73002583,.15792674,.91610008,.45762941,.49954084,3.7267761,4.0680885,.41878152,3.649307,36.34325
1990,17,2007,.022517996,.71740466,.16535577,.90527844,.45256367,.49991655,3.7426164,4.1342158,.47135249,3.6628633,36.34325
1990,18,2008,.018014397,.70397317,.17226788,.89425546,.44659537,.4994047,3.7514975,4.195107,.52495891,3.6701481,36.34325
1990,19,2009,.014411518,.68997675,.17871994,.8831082,.43986082,.49808258,3.7549396,4.2519588,.57929832,3.6726606,36.34325
1990,20,2010,.011529215,.67560965,.18476705,.87190592,.43250558,.49604616,3.7541809,4.3057179,.63409936,3.6716185,36.34325
1990,21,2011,.0092233717,.66102523,.19045705,.86070561,.42472416,.49346042,3.7501636,4.3570805,.68913579,3.6679447,36.34325
1990,22,2012,.0073786974,.64634424,.19582219,.84954512,.41680157,.49061733,3.7434714,4.4064422,.74425292,3.6621892,36.34325
1990,23,2013,.0059029581,.63166136,.20087631,.8384406,.40903422,.48785117,3.7343426,4.4539142,.79937601,3.6545382,36.34325
1990,24,2014,.0047223666,.61705041,.20562112,.82739389,.40159878,.485378,3.7228053,4.4994354,.8544839,3.6449516,36.34325
1990,25,2015,.0037778933,.60256863,.21005535,.8164019,.39452508,.48324862,3.708832,4.5428996,.90957177,3.633328,36.34325
1990,26,2016,.0030223145,.58825999,.21418148,.80546379,.38774058,.48138797,3.6924465,4.584249,.9646228,3.6196263,36.34325
1990,27,2017,.0024178517,.57415795,.218009,.79458481,.38113031,.47965971,3.6737645,4.6235018,1.0195935,3.6039083,36.34325
1990,28,2018,.0019342813,.56028759,.22155447,.78377634,.37458366,.47792163,3.6529918,4.660758,1.074412,3.5863461,36.34325
1990,29,2019,.0015474251,.54666728,.22484022,.7730549,.36801597,.47605413,3.6303983,4.6961713,1.1289818,3.5671895,36.34325
1990,30,2020,.00123794,.53331006,.22789213,.76244015,.36137533,.47397208,3.6062877,4.729929,1.1831902,3.5467386,36.34325
1990,31,2021,.00099035201,.52022487,.23073722,.75195247,.35464391,.47163075,3.5809658,4.7622237,1.2369164,3.5253072,36.34325
1990,32,2022,.00079228159,.50741732,.23339905,.74160868,.34786457,.46906754,3.5546811,4.7932034,1.2900524,3.5031509,36.34325
1990,33,2023,.00063382526,.49489033,.2358917,.73141587,.34115431,.46643001,3.5275521,4.8229089,1.3425316,3.4803772,36.34325
1990,34,2024,.00050706021,.48264483,.23821838,.72137028,.3346422,.46389797,3.4995615,4.8512692,1.3943403,3.456929,36.34325
1990,35,2025,.00040564817,.47068012,.24037504,.71146083,.32527304,.45719036,3.4737668,4.8825831,1.4455526,3.4370306,36.34325
1990,36,2026,.00032451854,.45899424,.24235383,.70167261,.3191542,.45484775,3.447191,4.9128199,1.4962776,3.4165423,36.34325
1990,37,2027,.00025961484,.4475843,.24414496,.69198889,.31339079,.45288414,3.4194913,4.9415407,1.5465853,3.3949554,36.34325
1990,38,2028,.00020769188,.43644661,.24573837,.68239266,.30797112,.45131072,3.390496,4.9685411,1.5965618,3.3719792,36.34325
1990,39,2029,.00016615351,.42557698,.24712478,.67286789,.30287167,.45012057,3.3600698,4.9936543,1.6463007,3.3473535,36.34325
1990,40,2030,.00013292281,.41497079,.24829663,.66340035,.2980586,.44928917,3.3281226,5.0167632,1.6958975,3.3208656,36.34325
1990,41,2031,.00010633825,.40462309,.24924929,.65397871,.29348305,.44876546,3.2946248,5.0378165,1.7454405,3.292376,36.34325
1990,42,2032,.000085070598,.39452878,.2499816,.64459544,.28908956,.44848216,3.2596087,5.0568285,1.7950033,3.2618251,36.34325
1990,43,2033,.000068056477,.38468257,.25049436,.63524497,.28484422,.44840059,3.22314,5.0738535,1.8446506,3.2292027,36.34325
1990,44,2034,.000054445183,.37507913,.25078833,.62592191,.28074098,.44852397,3.1852868,5.0889525,1.8944476,3.194505,36.34325
1990,45,2035,.000043556145,.36571303,.25086349,.61662006,.27678275,.44887081,3.1461055,5.1021781,1.9444649,3.1577132,36.34325
1990,46,2036,.000034844918,.35657892,.25071958,.60733336,.27296585,.44944978,3.1056492,5.1135826,1.9947759,3.1188068,36.34325
1990,47,2037,.000027875934,.34767142,.25035769,.59805697,.26926464,.45023242,3.0639856,5.1232338,2.0454466,3.0777872,36.34325
1990,48,2038,.000022300748,.3389852,.24978255,.58879006,.26562554,.45113793,3.0212257,5.1312442,2.0965197,3.0347245,36.34325
1990,49,2039,.000017840599,.33051503,.24900381,.57953668,.26198074,.45205206,2.9775343,5.137784,2.1480024,2.9897816,36.34325
1990,50,2040,.000014272479,.32225573,.24803588,.57030588,.25826746,.45285779,2.9331222,5.1430683,2.1998639,2.9432044,36.34325
1990,51,2041,.000011417984,.31420219,.24689706,.56111068,.25443614,.45345089,2.8882306,5.1473455,2.2520394,2.8953061,36.34325
1990,52,2042,9.1343873e-06,.30634943,.24560809,.55196667,.25045845,.45375648,2.8431082,5.1508694,2.3044367,2.8464327,36.34325
1990,53,2043,7.3075098e-06,.29869252,.24419004,.54288989,.24633406,.4537459,2.7979856,5.153873,2.3569517,2.7969213,36.34325
1990,54,2044,5.8460078e-06,.29122669,.24266224,.53389478,.24208651,.45343488,2.7530525,5.1565452,2.4094834,2.7470617,36.34325
1990,55,2045,4.6768064e-06,.2839472,.24104096,.52499282,.2377554,.45287362,2.7084477,5.1590185,2.4619472,2.6970713,36.34325
1990,56,2046,3.7414452e-06,.27684945,.23933893,.51619214,.23338494,.45212802,2.6642573,5.1613674,2.514281,2.6470864,36.34325
1990,57,2047,2.9931562e-06,.26992896,.2375662,.50749815,.22900833,.4512496,2.6205328,5.16363,2.5664425,2.5971875,36.34325
1990,58,2048,2.3945249e-06,.26318133,.23573133,.49891505,.22464383,.45026469,2.5773063,5.165822,2.6184011,2.547421,36.34325
1990,59,2049,1.9156200e-06,.25660229,.23384227,.49044648,.22029994,.44918245,2.5346057,5.1679559,2.6701314,2.4978244,36.34325
1990,60,2050,1.5324961e-06,.25018761,.23190646,.4820956,.21598329,.44800925,2.492455,5.170043,2.7216129,2.4484301,36.34325
1990,61,2051,1.2259968e-06,.24393322,.22993033,.47386476,.21170622,.44676507,2.4508703,5.1720881,2.7728307,2.3992574,36.34325
1990,62,2052,9.8079749e-07,.23783512,.22791862,.46575472,.20748743,.44548649,2.4098525,5.1740808,2.8237813,2.3502996,36.34325
1990,63,2053,7.8463802e-07,.23188944,.22587387,.45776409,.2033515,.44422773,2.3693821,5.1759896,2.8744798,2.3015099,36.34325
1990,64,2054,6.2771039e-07,.22609237,.22379582,.44988883,.19932894,.44306266,2.3294122,5.1777506,2.9249642,2.2527864,36.34325
1990,65,2055,5.0216829e-07,.22044018,.22168122,.44212189,.19545126,.44207552,2.2898684,5.1792693,2.9753022,2.2039671,36.34325
1990,66,2056,4.0173464e-07,.21492927,.21952462,.43445429,.19174147,.44133863,2.2506564,5.1804214,3.0255866,2.1548347,36.34325
1990,67,2057,3.2138772e-07,.20955612,.21731982,.42687625,.1882039,.44088632,2.2116826,5.1810861,3.0759256,2.1051605,36.34325
1990,68,2058,2.5711017e-07,.20431727,.21506175,.41937929,.18482161,.44070274,2.1728725,5.1811633,3.126425,2.0547383,36.34325
1990,69,2059,2.0568814e-07,.19920939,.2127478,.41195738,.18156345,.44073358,2.1341863,5.1805997,3.1771762,2.0034235,36.34325
1990,70,2060,1.6455051e-07,.1942292,.21037807,.40460745,.1783945,.4409076,2.0956182,5.1793861,3.2282448,1.9511414,36.34325
1990,71,2061,1.3164041e-07,.18937351,.20795518,.39732882,.17528433,.44115683,2.0571921,5.1775556,3.2796717,1.8978839,36.34325
1990,72,2062,1.0531232e-07,.1846392,.20548362,.39012292,.17221057,.44142646,2.0189517,5.175168,3.3314738,1.8436942,36.34325
1990,73,2063,8.4249862e-08,.18002324,.20296907,.38299239,.16915846,.44167578,1.9809517,5.1723003,3.3836477,1.7886527,36.34325
1990,74,2064,6.7399888e-08,.17552267,.2004181,.37594083,.1661177,.44187191,1.9432524,5.1690378,3.4361718,1.732866,36.34325
1990,75,2065,5.3919912e-08,.17113462,.19783802,.36897269,.16307925,.44198188,1.9059196,5.1654758,3.4890056,1.6764703,36.34325
1990,76,2066,4.3135930e-08,.16685626,.19523701,.3620933,.16003311,.4419665,1.8690233,5.1617174,3.5420868,1.6196306,36.34325
1990,77,2067,3.4508744e-08,.16268486,.19262439,.35530928,.15696575,.44177216,1.8326434,5.1578822,3.5953259,1.5625563,36.34325
1990,78,2068,2.7606996e-08,.15861775,.19001062,.3486284,.15386446,.44134229,1.7968665,5.1541023,3.6486044,1.5054979,36.34325
1990,79,2069,2.2085597e-08,.15465231,.18740623,.34205857,.15072843,.44065094,1.7617749,5.1505065,3.7017825,1.448724,36.34325
1990,80,2070,1.7668478e-08,.15078601,.18482035,.3356064,.14757183,.43971699,1.727481,5.1473422,3.7548368,1.3925054,36.34325
2006,0,2006,1,0,0,1,.23813455,.23813455,-1.2907065,-1.2907065,0,-1.2907065,34.695549
2006,1,2007,.80000001,.2,0,1,.28268239,.28268239,-.24556939,-.24556939,0,-.24556939,34.695549
2006,2,2008,.63999999,.35500002,.0049999999,1,.31845075,.31845075,.60624391,.60624391,0,.60624391,34.695549
2006,3,2009,.51199996,.47412503,.013551456,.99967647,.34680632,.34691855,1.3011333,1.3015543,.0018670243,1.2996873,34.695549
2006,4,2010,.40959996,.56467187,.024555165,.99882698,.36891124,.36934447,1.8685516,1.870746,.0067056841,1.8640404,34.695549
2006,5,2011,.32767996,.63247508,.037183471,.99733853,.3857899,.38681942,2.3323283,2.3385522,.01508672,2.3234656,34.695549
2006,6,2012,.26214397,.68219918,.050816458,.99515963,.39840797,.4003458,2.7116721,2.7248614,.02723074,2.6976306,34.695549
2006,7,2013,.20971517,.71757299,.06498979,.99227798,.4076761,.41084868,3.0219698,3.0454872,.043151371,3.0023358,34.695549
2006,8,2014,.16777214,.74157667,.079355158,.98870397,.41436282,.41909695,3.2755108,3.3129337,.06274952,3.2501841,34.695549
2006,9,2015,.13421771,.75659168,.093652427,.98446178,.41903874,.42565262,3.4821525,3.537113,.085863106,3.4512498,34.695549
2006,10,2016,.10737417,.76452041,.10769051,.97958511,.4220871,.43088356,3.6498773,3.7259419,.11228836,3.6136537,34.695549
2006,11,2017,.085899338,.76688224,.12133356,.97411513,.42375311,.43501338,3.7852263,3.8858101,.14178839,3.7440217,34.695549
2006,12,2018,.068719469,.76489007,.13449013,.96809965,.42420024,.43817827,3.8936121,4.0219126,.17409916,3.8478134,34.695549
2006,13,2019,.054975577,.75951171,.14710416,.96159142,.42355049,.44046825,3.9795482,4.1385021,.20893599,3.9295661,34.695549
2006,14,2020,.043980461,.75151902,.15914713,.95464659,.42190945,.44195354,4.0468135,4.2390699,.24600159,3.9930685,34.695549
2006,15,2021,.035184368,.74152714,.17061111,.94732261,.41938293,.4427034,4.0985727,4.3264804,.28499565,4.0414848,34.695549
2006,16,2022,.028147494,.73002583,.18150091,.93967426,.41611689,.44283101,4.1374292,4.4030461,.32563406,4.0774121,34.695549
2006,17,2023,.022517996,.71740466,.19182523,.93174791,.41232407,.4425275,4.1654401,4.4705653,.36767668,4.1028886,34.695549
2006,18,2024,.018014397,.70397317,.20159137,.92357892,.40822673,.44200525,4.1841712,4.5303884,.41094086,4.1194477,34.695549
2006,19,2025,.014411518,.68997675,.21080486,.91519314,.40052482,.43763968,4.1985421,4.5876021,.45530736,4.1322947,34.695549
2006,20,2026,.011529215,.67560965,.21947017,.90660906,.39601794,.43681225,4.2064176,4.6397262,.50073028,4.1389961,34.695549
2006,21,2027,.0092233717,.66102523,.22759105,.89783967,.3915852,.43614158,4.2081847,4.6870112,.54713959,4.1398716,34.695549
2006,22,2028,.0073786974,.64634424,.23517114,.88889408,.38726652,.43567228,4.2043223,4.729835,.5944885,4.1353464,34.695549
2006,23,2029,.0059029581,.63166136,.24221458,.87977886,.3830798,.43542737,4.1952271,4.7685018,.64274651,4.1257553,34.695549
2006,24,2030,.0047223666,.61705041,.24872667,.87049943,.37902278,.43540841,4.1812553,4.8032832,.69189304,4.1113901,34.695549
2006,25,2031,.0037778933,.60256863,.254715,.86106151,.37506831,.43558827,4.162756,4.8344469,.74190831,4.0925388,34.695549
2006,26,2032,.0030223145,.58825999,.26019019,.8514725,.37117466,.43592089,4.14009,4.8622708,.79276717,4.0695038,34.695549
2006,27,2033,.0024178517,.57415795,.26516438,.84174019,.36732069,.4363825,4.1136088,4.8870292,.84444386,4.0425854,34.695549
2006,28,2034,.0019342813,.56028759,.26964924,.83187109,.36351544,.43698528,4.0836258,4.9089646,.89692181,4.012043,34.695549
2006,29,2035,.0015474251,.54666728,.27365506,.82186973,.35977671,.43775395,4.0504055,4.9282818,.95019752,3.9780843,34.695549
2006,30,2036,.00123794,.53331006,.27719128,.81173927,.35611266,.43870327,4.0141759,4.9451542,1.004277,3.9408772,34.695549
2006,31,2037,.00099035201,.52022487,.28026825,.80148345,.35250258,.43981269,3.975162,4.9597554,1.0591645,3.9005909,34.695549
2006,32,2038,.00079228159,.50741732,.28289983,.79110944,.3488887,.44101194,3.9336188,4.9722815,1.1148466,3.8574347,34.695549
2006,33,2039,.00063382526,.49489033,.28510505,.78062922,.34519258,.44219789,3.889853,4.9829712,1.1712806,3.8116906,34.695549
2006,34,2040,.00050706021,.48264483,.28690818,.77006006,.34133959,.44326359,3.8442161,4.9920993,1.228392,3.7637072,34.695549
2006,35,2041,.00040564817,.47068012,.28833801,.75942379,.33726972,.44411266,3.797087,4.999958,1.2860769,3.713881,34.695549
2006,36,2042,.00032451854,.45899424,.28942621,.74874496,.33294842,.44467533,3.7488463,5.0068402,1.3442104,3.6626298,34.695549
2006,37,2043,.00025961484,.4475843,.29020491,.73804885,.32837608,.44492459,3.6998434,5.0130062,1.4026611,3.6103451,34.695549
2006,38,2044,.00020769188,.43644661,.29070437,.72735864,.32358372,.44487506,3.6503718,5.0186682,1.4613051,3.557363,34.695549
2006,39,2045,.00016615351,.42557698,.29095119,.71669436,.31862354,.44457382,3.6006539,5.0239739,1.5200375,3.5039363,34.695549
2006,40,2046,.00013292281,.41497079,.29096764,.70607138,.31355456,.44408336,3.550842,5.0290127,1.5787792,3.4502335,34.695549
2006,41,2047,.00010633825,.40462309,.29077256,.69550198,.3084223,.44345281,3.5010388,5.0338302,1.6374716,3.3963585,34.695549
2006,42,2048,.000085070598,.39452878,.29038274,.6849966,.30325335,.44270781,3.4513209,5.0384498,1.6960684,3.3423815,34.695549
