Time,n_B,psi_o_B,psi_y_B,n_y_B,n_m_B,n_o_B,mu_o_B,mu_m_B,mu_y_B,s_o_B,s_m_B,s_y_B,h_m_B,h_y_B,a_B,a_o_B,a_m_B,a_y_B,z_o_B,z_m_B,z_y_B,c_o_B,c_m_B,c_y_B,y_B,k_B,w_B,inv_B,b_B,gov_B,e_B,t_B,f_B,nx_B,tilde_R_B,g_B,q_B,tilde_s_m_B,tilde_s_y_B,tilde_s_o_B,Omega_m_B,Omega_y_B,eta_o_B,eta_m_B,eta_y_B,walras_B,gamma_B,phi_B,R_star,fy_target_B,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_B,w_indiv_B,t_indiv_B,e_indiv_B,c_y_indiv_B,c_m_indiv_B,c_o_indiv_B,a_y_indiv_B,a_m_indiv_B,a_o_indiv_B
52,-0.00197248158665605,0.409608551046074,0.0962422871396605,-0.0136839335018005,-0.00559365672450085,0.00982247015154081,0.0323898368698963,0.0160692546650976,0.0137888167924388,3.3273131667457,9.33423513804975,0.943549553531695,4.45625176992575,0.445482100468447,4.99562502424849,1.93657812289367,3.14924223828645,-0.0901953369316344,5.30195419518532,16.8246639057579,1.31699613848688,0.171729444555951,0.270359837007663,0.018159821418377,1.21763996699019,4.22154217247627,0.815818777883426,0.4688588509421,0.730583980194113,0.304409991747547,0.133666539010004,0.430393700371748,0.043498871578101,-0.0295784860841,0.993082358303257,1.00301765600541,0.990094593407536,0.664076397636309,0.063912231343985,0.272011371019705,1.07657013752868,1.07162356792577,0.387654820663877,0.630400044642337,-0.0180548653062141,0.0137005074026514,0.947842389299175,0.0180785677210239,0.996402070547174,0.0268927489825144,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.22850139048342,0.648108714454656,0.491400556193368,0.28413687077577,0.407121587169747,0.631331859076987,-1.41123748983492,4.74228906417357,7.1194748794284
53,-0.00175418173693146,0.416270700990167,0.0956343876388558,-0.0120315589651661,-0.00575154257206789,0.0104195854186715,0.0303597147033873,0.0151394364881414,0.0130079194663004,3.6041383603801,10.0748295184605,1.01584990381466,4.52385545365472,0.450885992208581,5.00593864466543,1.95919602875365,3.13625979663518,-0.0895171807234036,5.59738441473334,17.6177393500031,1.3953695761152,0.169935020526579,0.266722701517306,0.0181508608153623,1.21803807463348,4.26150397095861,0.816085510004434,0.474375131121668,0.73082284478009,0.304509518658371,0.135884994926985,0.432157389739791,0.0136118289267307,-0.0294108273745328,0.992253847310178,1.00323704735438,0.989052238378587,0.661417179901675,0.0632542269737156,0.275328593124609,1.07553468388079,1.07091541548114,0.391374359097906,0.626507837844643,-0.0178821969425484,0.0137556693687306,0.94938570334723,0.0180905126752688,0.995470396874263,0.00302974612836049,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.23384383533212,0.653380956636226,0.493537534132846,0.286950954643784,0.403259409676895,0.617208037124095,-1.41519681776526,4.74172714579536,7.11584658360182
54,-0.00145069379462966,0.423409627974999,0.0952212544866872,-0.0101676736343017,-0.00587312247222882,0.0111758775545527,0.0281052030298167,0.0141000967356335,0.0121338315830319,3.95186671755005,11.0141183283936,1.11033711590574,4.60162021308375,0.45826456907103,5.01752960428312,1.98354722034189,3.12290510799209,-0.0889227240508553,5.96483673125011,18.6189385530315,1.4978536766009,0.167643002918449,0.262528947130928,0.0181747156749872,1.21808059269848,4.30239984790722,0.816113997107981,0.480583349630202,0.730848355619088,0.30452014817462,0.138220209560272,0.433879953539196,-0.0157185992431861,-0.0291658752172878,0.991410265835899,1.0035420527364,0.987911032858645,0.658487860051292,0.0627020400983381,0.27881009985037,1.07432742847708,1.07007116389399,0.395323471268313,0.622398940169052,-0.017722411437365,0.0137963043865817,0.951118804259378,0.018154498286043,0.994553573507296,-0.0207624905138946,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.23937591961743,0.658903496725665,0.495750367846971,0.289858442348656,0.398684566653178,0.601280237008696,-1.41817912003173,4.74254013999414,7.11433058345591
55,-0.00107547388663481,0.431077204144751,0.0950094194987605,-0.0081671603366622,-0.00595574910266261,0.0120455184790695,0.0256719653599283,0.0129679496050267,0.0111795053322431,4.39031027588563,12.2059011782436,1.2331587852274,4.6890067027537,0.467643684344978,5.03073377701308,2.00992082707157,3.10923310502447,-0.0884201550829609,6.42447235198983,19.8816399493157,1.63061174721225,0.164928831676377,0.257824104928567,0.018229432722832,1.21777180870107,4.34442613928598,0.815907111829716,0.487382603498058,0.730663085220641,0.304442952175267,0.140687582643749,0.435581970195021,-0.0443554474935404,-0.0288461970853632,0.990548408706533,1.00391914874393,0.986681457312446,0.655270798201817,0.0622568981516441,0.282472303646539,1.07297507770234,1.06910852078677,0.39952836229488,0.618047633375369,-0.0175759956702495,0.0138100807853306,0.953001041574836,0.0182665636444865,0.993654747091857,-0.0444604808791562,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.24514492949894,0.664735818214909,0.498057971799576,0.292809845399447,0.393461917784348,0.583876116515673,-1.42024671495179,4.74495905136742,7.11546159083481
56,-0.000657769888921935,0.439297306618846,0.0949883265544616,-0.0062187934444603,-0.00599811610024792,0.0129562551041185,0.0231408052322065,0.0117764800003846,0.0101720737741771,4.94093592720682,13.7068446275388,1.39085944958987,4.78378557687807,0.478795464460706,5.04575295978431,2.03850726418236,3.09525767370186,-0.0880119780999124,6.99808883336434,21.4604192256006,1.79995218233955,0.161941410691235,0.252728197811515,0.0183092463888817,1.21713858953475,4.38765869015985,0.81548285498828,0.494567060708813,0.730283153720848,0.304284647383687,0.143295768716079,0.437286004658664,-0.0721888840963923,-0.0284814305516634,0.989666435554457,1.00433894126163,0.985390882395992,0.651769121980068,0.0619104581967574,0.286320419823174,1.07153080880632,1.06806615853568,0.404004571850759,0.61343821197187,-0.0174427838226292,0.0137894571022782,0.954962003124129,0.0184110399446112,0.992778714270005,-0.0680408379120274,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.25118362850767,0.670921634535545,0.500473451403068,0.295737536470706,0.387757242999989,0.565595044849568,-1.42160114241445,4.7490093797302,7.11967126005647
57,-0.000232802375290241,0.448055714811249,0.0951354830813186,-0.00446242710849276,-0.00600233468910771,0.0138153085422945,0.0206247153585884,0.0105763171553427,0.0091536197176541,5.62204376009177,15.5606724945763,1.58875885734442,4.88176587339862,0.4912185626153,5.06256065944109,2.06933832002332,3.0809157244188,-0.0876933850010379,7.70423668486054,23.394932483756,2.01068911852015,0.158897688680812,0.247432225777111,0.0184050835614719,1.21622571109356,4.43198764389903,0.814871226432688,0.501826104754586,0.729735426656138,0.304056427773391,0.146043083935367,0.439017392017938,-0.0991624111140772,-0.0281231436495573,0.988765014095211,1.00476603361283,0.984074880138924,0.648007843335053,0.0616485392161637,0.290343617448783,1.07007076849307,1.06700118886277,0.40875328894366,0.608568653626546,-0.0173219425702064,0.0137313241957499,0.956906241212885,0.0185737868274853,0.991930815870208,-0.0914802906470071,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.25750210404685,0.677487775083833,0.503000841618738,0.298548575448586,0.381835232894204,0.547274605438302,-1.42247304017295,4.7544420273719,7.12720444212401
58,0.000174317964405356,0.457312959705737,0.0954215775064945,-0.00298363374842392,-0.00597290338373635,0.0145646145207283,0.0182014974301482,0.00940411714313009,0.00815503861019054,6.45804039679538,17.8275590635948,1.83406453698507,4.97940573095233,0.504439343709788,5.08098696897071,2.10234344822504,3.06609728840045,-0.0874537676547785,8.56740415662944,25.7418422926035,2.26955844982649,0.155939584739805,0.242079300399469,0.0185083367864072,1.21507365535853,4.47719585742979,0.814099349090217,0.508943436398528,0.729044193215119,0.303768413839633,0.148919273130784,0.440800258346698,-0.125253081674198,-0.0277999619188317,0.987848692082123,1.00517518955423,0.982762708777374,0.644025089952203,0.0614538900370013,0.294521020010796,1.06865224345653,1.06595858469107,0.413766746709624,0.603445217853322,-0.0172119645629464,0.0136345451135222,0.958767982152069,0.0187432471782697,0.991116391029181,-0.114755707174126,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.26408017605438,0.684445785146992,0.505632070421751,0.301174372773853,0.37588489047443,0.529468439074701,-1.42307944382565,4.76083515415215,7.13817794107864
59,0.000549634852641414,0.46702246909736,0.0958107332827991,-0.00186153172089032,-0.00591568449870117,0.0151903672598928,0.0158969149133155,0.00827323281416105,0.00718783295730831,7.49203705491878,20.6219908405187,2.13985966254504,5.07490609783505,0.518125786954436,5.1008722088158,2.13744178635647,3.05070891455072,-0.0872784920913918,9.63066559201236,28.6137936208803,2.58931854659725,0.153097871524573,0.236728576370735,0.0186115891891658,1.21371577977244,4.52308684755701,0.813189572447533,0.515860232910323,0.728229467863462,0.303428944943109,0.151911120787469,0.442648764052611,-0.150444106604674,-0.0275114213102559,0.986923858458356,1.0055523830269,0.981474337008209,0.639863549403111,0.0613057958692466,0.298830654727642,1.06730287245621,1.06496257509521,0.419034568766838,0.598075934793756,-0.0171105035605944,0.0134999861447868,0.960523208874339,0.0189066852079132,0.990340275743531,-0.137844117467346,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.27087966365033,0.691786185453961,0.508351865460133,0.303586127955352,0.369967279104373,0.512323180712865,-1.42365808736159,4.767749182457,7.152685819012
60,0.000882859914583074,0.477139008196373,0.0962592251082078,-0.00118416183488834,-0.00583785334344022,0.0156974707424602,0.0137119975111016,0.0071855812131833,0.00625391371632171,8.79512018511224,24.137528723864,2.52774379127892,5.16734874243288,0.53198032345677,5.12214824853284,2.17458806716286,3.03470947713426,-0.0871492957642778,10.9650544938428,32.203389780374,2.99128203826127,0.150352798190328,0.231400068279198,0.0187072192898592,1.2121890351232,4.56955076837965,0.812166653532542,0.522598125518566,0.727313421073918,0.303047258780799,0.155006556622674,0.444569422196236,-0.174715940920725,-0.0272468050164076,0.985996264614744,1.00588727421416,0.980225408841213,0.635567003211715,0.0611791872335056,0.303253809554779,1.06603694042368,1.06402802632878,0.424546100903093,0.592468107107975,-0.0170142080110689,0.0133303700808541,0.962166855720192,0.0190486912428336,0.989606427203442,-0.160722736053206,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.277861577817,0.699484743464796,0.511144631126798,0.305777505975333,0.36408445861705,0.495798547134717,-1.42449253913183,4.77480652991571,7.17085160564175
61,0.00115289220933591,0.487598004067327,0.0967210995453531,-0.000977500417366328,-0.00574815497835846,0.0160460722031048,0.0117028648239383,0.00617119691132097,0.00537951566080062,10.4290553233288,28.5285100281337,3.01518077194517,5.25243063881136,0.545280291616015,5.14462337275764,2.2136430857554,3.01802479274976,-0.0870445057475251,12.6323424852846,36.6607017463538,3.49220291810231,0.147834596515132,0.226240409384251,0.0187863602886548,1.21055281313468,4.61638206186734,0.811070384800238,0.52895940314745,0.72633168788081,0.302638203283671,0.158190520314686,0.446566262074966,-0.198090376990508,-0.0270364114249726,0.985069978758559,1.00615865667038,0.979040405037501,0.631185976183539,0.061049001634079,0.307765022182381,1.06490535861331,1.063197919293,0.43028282643144,0.586636683402546,-0.0169195098339853,0.013130251940498,0.963650439964814,0.0191577515889229,0.988917640754022,-0.183368984497332,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.2849943050135,0.707503460034275,0.513997722005402,0.307725921568025,0.358437002596622,0.480348921611779,-1.42581374662374,4.78151433433014,7.19264024890913
62,0.00132062782677235,0.498281058717714,0.0971537693265116,-0.00120770518228364,-0.00565578009092937,0.0161298579838289,0.0100144133673834,0.00530713324803762,0.00463191868420816,12.3355264562364,33.5818448971569,3.57946066881803,5.31934408279981,0.556528568129894,5.16756120166662,2.25413032313747,3.00037401662966,-0.0869431381005226,14.5741742802061,41.7618909488099,4.06788822634946,0.145951805843161,0.221635920164392,0.0188421275020638,1.20888964010068,4.66292910894903,0.809956058867458,0.534307992642015,0.72533378406041,0.302222410025171,0.161434305010922,0.448648090926613,-0.22070169134282,-0.0269767292238428,0.984150303815652,1.00632723096591,0.977962509144299,0.626788372938966,0.0608948530010519,0.312316774059981,1.06401661036572,1.06255973543262,0.436207765165917,0.58061702600873,-0.016824791174647,0.0129061131477235,0.964858114064738,0.0192274093359135,0.988275235993143,-0.205760513686621,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.29223210550258,0.715788789799871,0.516892842201033,0.309420691133589,0.353605666175901,0.467319779036685,-1.42775840347329,4.78690120328991,7.21744879032518
63,0.00135082620965937,0.509016347217774,0.0975208370114943,-0.00181207441375131,-0.00556924613469767,0.0158554113940241,0.00879041454497302,0.00467293012799169,0.00408128352207269,14.2410593775851,38.4628852638848,4.12846008619625,5.35591105347159,0.564030360676003,5.18953070664151,2.29515874198167,2.98120336763025,-0.0868314029704155,16.5167163101821,46.659998116971,4.62453307799269,0.145188802101052,0.218038944972193,0.0188740340908532,1.20726418786998,4.70797276381115,0.808867005872887,0.537848466011024,0.724358512721988,0.301816046967495,0.164690611485758,0.450826492885105,-0.242800569891627,-0.0271667289317794,0.983249150052265,1.00635758034071,0.977037555298566,0.622456803251489,0.0607025084565843,0.316840688291926,1.06346676243377,1.06218934211074,0.442267108860075,0.574464924895444,-0.0167320337555189,0.0126646226591419,0.965682924275338,0.0192547040057063,0.987678995161709,-0.227875225885129,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.29947492203099,0.724269524455594,0.519789968812395,0.310926756912398,0.350287672707948,0.458239132365728,-1.43044175896815,4.78941406384752,7.2438888905171
64,0.00122942331522469,0.519611674000793,0.0977895910958234,-0.00275511517707283,-0.00549583259770114,0.0152050676745514,0.00809929759506531,0.00431029482371629,0.0037652511479118,15.6961016728016,41.877240520836,4.51677874394493,5.35582398932931,0.566725582722384,5.20864971491993,2.335558394725,2.95979533977316,-0.0867040195782302,18.0096256180438,50.0538909674051,5.01568562313908,0.145865317455849,0.215747027142759,0.01888531604999,1.20569205625781,4.74992186759457,0.807813677692731,0.539003856008322,0.723415233754684,0.301423014064452,0.167899766938663,0.453097768016584,-0.264687386429326,-0.0276415236298991,0.982386404936956,1.0062355704318,0.976298626091492,0.618275762224202,0.0604609339723633,0.321263303803434,1.06327155318193,1.06209337916504,0.448399973612144,0.568246186971447,-0.0166461605835905,0.0124090491663351,0.966090731491348,0.0192354862641676,0.987127810344044,-0.249691296541855,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.30655886426257,0.732840903202477,0.52262354570503,0.312355678438948,0.348949514641533,0.454036660050963,-1.434050284732,4.78717672697619,7.26991961756707
65,0.00096349685167358,0.529891475704694,0.0979268709857689,-0.00404589226794827,-0.00544208178083538,0.0142338775824693,0.00792901574447102,0.00421747479800081,0.00368337375632993,16.3195245466273,42.8117196828844,4.62772347121456,5.3213697899044,0.564546368325096,5.22302776489284,2.37411275928384,2.9354727966749,-0.0865577910658978,18.6706760706674,50.9320245883822,5.12458782076399,0.148040084521715,0.214804530105881,0.0188757722902334,1.20414208426751,4.78717214447445,0.806775196459232,0.537605214866817,0.722485250560506,0.301035521066878,0.171001319765491,0.455432985271796,-0.28662963014212,-0.0283576269360372,0.981586071064102,1.00596831433593,0.975762414258619,0.614319160386115,0.0601583531632169,0.325522486450667,1.06336363578524,1.06220647308758,0.454547221678908,0.562025118151967,-0.0165723398308747,0.0121385883520242,0.966121024752373,0.0191622720686643,0.986620492901873,-0.271187195828947,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.31328346645114,0.741362169113438,0.525313386580457,0.313768101979474,0.349662755058577,0.454776830122763,-1.43883245658431,4.77841647463817,7.29323735871509
66,0.000579390290562644,0.539733202615061,0.0978954324833586,-0.00573392809821327,-0.00541462580284624,0.0130579069528001,0.00817502785123866,0.00434197972565559,0.00379054775452934,16.1354756972351,41.4649978728837,4.4789116833479,5.26281945232882,0.558411401383464,5.23134373459754,2.40987569870883,2.90785074509441,-0.0863827092057033,18.5228286659784,49.5026822163991,4.96977855848094,0.151424640227968,0.214939642548551,0.0188381829552791,1.20255220231714,4.81859111286255,0.805709975552482,0.534053701365677,0.721531321390283,0.300638050579284,0.173947370193537,0.45778447909608,-0.308778699655286,-0.0291929116679214,0.980870386726223,1.00558228724202,0.975425282615539,0.610639053670371,0.0597787742502898,0.329582172079339,1.06362227776106,1.06242284129533,0.460660935501351,0.555851592366855,-0.0165125278682053,0.0118508963082992,0.965878435030266,0.0190238685600384,0.986156099012347,-0.292341709889043,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.31945372754919,0.749680971671354,0.527781491019677,0.315131636463553,0.351991313455326,0.459444269308099,-1.44503982038883,4.76197964675889,7.3119115742969
67,0.000125965840489586,0.549098440891519,0.0976634331541104,-0.0077779354306875,-0.0054209135033283,0.0118366316776874,0.00863130773825967,0.00457663385454605,0.00399370539239326,15.5794477055244,39.1632732150099,4.21565381037674,5.19464603445774,0.54988563754057,5.23335682656582,2.44248336468941,2.87703250724515,-0.0861590453687393,18.0005848251101,47.1060647033556,4.69814341299866,0.155368642457461,0.215587305802924,0.0187630104500903,1.20084826272593,4.84395420859418,0.804568336026371,0.529341481938753,0.720508957635556,0.300212065681482,0.176714887561106,0.460093976866193,-0.331106339663911,-0.0299688172439621,0.980253278727695,1.00512659566969,0.975253548111098,0.607252339127382,0.0593063482300442,0.333441312642573,1.06392028440352,1.06264568599383,0.466714471348596,0.549748966598492,-0.0164634379470875,0.0115445736391782,0.965517450499148,0.0188176621438569,0.985733822351588,-0.313133961770777,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.32493246083256,0.757665219581279,0.529972984333025,0.316374401898936,0.355020955724472,0.465954986879523,-1.45277947370045,4.73778744332122,7.32507722373199
68,-0.000361150079664049,0.558008606850553,0.0972081275941939,-0.0101038108495313,-0.00546731336917794,0.0106708699321205,0.0091249947718961,0.00483055603944214,0.00421362065752413,15.0094056728136,36.9336044768033,3.95226023713553,5.12516466896426,0.539931164495679,5.22968785968249,2.47205419557759,2.84349753664903,-0.0858638725441302,17.4614894222859,44.7775401253673,4.4249726857846,0.159336001869862,0.216300420597225,0.0186451566975237,1.19900285074672,4.86376016240514,0.803331910000303,0.524323533988989,0.719401710448033,0.29975071268668,0.179306447975145,0.462304932353802,-0.353474013170683,-0.0305749074307657,0.979734799052608,1.00463704416994,0.975212694712144,0.604150489292543,0.0587283378492442,0.337121172858212,1.06420947969814,1.06285326478254,0.472696318003087,0.543722228351473,-0.0164185463545605,0.0112219323372057,0.965141693124753,0.0185459137753171,0.985352476341581,-0.333543432031824,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.32968842074596,0.76521486044836,0.531875368298385,0.317481430266013,0.358024075839965,0.472637184188002,-1.46205180818403,4.70660470701388,7.33283577124151
69,-0.000863324675596895,0.566512833544649,0.0965186632831256,-0.0126116119748229,-0.00555837448116125,0.00959722870064161,0.00957328987210258,0.00506017992944802,0.0044122685752668,14.5546879505156,35.1165137599034,3.72718490870552,5.05730978483897,0.528921774520159,5.22129374812075,2.4989209347929,2.80784898700735,-0.0854761736794949,17.0349491838108,42.8609362997759,4.18911400564453,0.163080506569443,0.216884049749513,0.0184834960983393,1.19703396741245,4.87879737767701,0.802012758166339,0.519427710686752,0.718220380447468,0.299258491853112,0.181740208067109,0.464392476443074,-0.375724010003724,-0.030989811905678,0.979304702928604,1.00413235870102,0.975274518785015,0.601311521704487,0.0580377842916592,0.340650694003854,1.06448093379816,1.063049835674,0.478601866767652,0.537768821763374,-0.0163706885310259,0.0108895243609654,0.964795052366656,0.0182156743328217,0.985009826404471,-0.353549978989099,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.33377247768834,0.772299315214683,0.533508991075336,0.318473496600999,0.360685005893002,0.47873234794466,-1.47276769302475,4.66954130372918,7.33572829522734
70,-0.00136762295259001,0.574670536149859,0.0956008731151436,-0.0151510417753743,-0.00569626734337492,0.00862156213898735,0.00995241907562684,0.00525329454970696,0.0045790539669605,14.227094446428,33.7164577687352,3.54160229169622,4.99206055428063,0.517059532002539,5.20912296325285,2.52345434788986,2.77064765243335,-0.0849790370703582,16.7330435928518,41.3621843066599,3.99196219696286,0.166534262249774,0.217287737387071,0.0182794103344554,1.19497063735206,4.88986196635096,0.800630327025877,0.514806261233056,0.716982382411233,0.298742659338014,0.184039463715919,0.466360920849489,-0.397721385509342,-0.0312354669167154,0.978948956589455,1.00362553893265,0.975412560376417,0.598705093347701,0.0572367296625238,0.344058176989775,1.06472920383114,1.06323399566149,0.484429790905545,0.531883710939166,-0.0163135018447117,0.010555773726401,0.964491935200837,0.0178413743571192,0.984702287711848,-0.373133858596177,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.33726994462181,0.7789493124934,0.534907977848725,0.31936503783905,0.362929495341507,0.484029368831782,-1.48469413908529,4.62773355900662,7.33438271971328
71,-0.00186203008042682,0.582541476227267,0.0944804334132482,-0.017530887504419,-0.00587982537697129,0.00773608118511482,0.0102650536564447,0.00541162508911698,0.00471555461777005,14.0027522995143,32.6451967593587,3.38675836987384,4.92964540316672,0.504549862155692,5.19397281991946,2.54598400542537,2.73235026911991,-0.0843614546258125,16.5322141278545,40.193732606342,3.82498369693873,0.169704065082366,0.21751341179791,0.0180369195350115,1.19283186913799,4.89763682981772,0.799197352322455,0.510486959402754,0.715699121482795,0.298207967284498,0.186226242167538,0.468224115221187,-0.419363131381057,-0.031345584657489,0.978653740515525,1.00312865976917,0.975601415615742,0.596295131418026,0.0563382224585849,0.347366646123389,1.06495121899421,1.06340246806446,0.490180463721573,0.526061718813976,-0.016242182535549,0.0102281306929421,0.96423289383277,0.0174442064711229,0.984425129363023,-0.392275743928275,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.34027146997145,0.785222099847976,0.536108587988579,0.320154217649851,0.364774757225754,0.488544501829012,-1.49741065557807,4.58221126612624,7.32938534496201
72,-0.00233375723876849,0.590181233472496,0.0932021403404456,-0.0195510413288729,-0.00610391331735038,0.00693056601005115,0.0105196527598772,0.00553989007052946,0.00482595331786323,13.8571151799435,31.8195272490445,3.25490790675587,4.87017775610091,0.49167526809735,5.17646720574469,2.56678059531648,2.6933066790089,-0.0836200685806838,16.4081856435016,39.2728568658274,3.68072612371518,0.172608454904451,0.21756736446131,0.0177630174426358,1.19061951425274,4.90266812162565,0.797715074549336,0.506465021129251,0.714371708551645,0.297654878563185,0.188318586662852,0.46999289176109,-0.440572624432599,-0.0313510890869412,0.978407049833339,1.00265457397504,0.975816672290668,0.594041746851137,0.0553659622581031,0.35059229089076,1.06514476164903,1.06355183529859,0.495855666290793,0.520298221149685,-0.0161538874404773,0.00991186683884779,0.964015166814944,0.0170488958242174,0.98417288525082,-0.410956744255599,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.3428602935363,0.791178219800884,0.537144117414522,0.320829201158444,0.366249284018471,0.492333857273074,-1.51031545683008,4.53386768402293,7.32126935476814
73,-0.00276582580195042,0.597642177269934,0.0918295684670866,-0.0209927434322309,-0.00635957193191095,0.00620181594052172,0.0107167289958173,0.00563873104488091,0.00491090725512548,13.7804418472073,31.199463403625,3.14341428589638,4.81423454145393,0.478853730690104,5.15709604400929,2.58607522022429,2.65378149132846,-0.0827606675434663,16.3514206072129,38.5604093644963,3.55697532828557,0.175233769031497,0.217431813423144,0.0174679792425587,1.18831543285623,4.90539119681336,0.796171340013672,0.502765236192768,0.712989259713736,0.297078858214057,0.190330229250277,0.471669454679435,-0.461284412517807,-0.0312714453980703,0.978199099060989,1.00222034506904,0.976031971286319,0.591900990663657,0.0543540125478846,0.353744996788458,1.06530290706715,1.06367520109466,0.501459580772043,0.514588339770447,-0.0160479205424898,0.00960922215027192,0.963841946493461,0.0166838594485874,0.983939919504845,-0.429158423686209,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.34510898371868,0.796872217008093,0.538043593487473,0.321374235750668,0.367344905402766,0.49536748398533,-1.52262296128655,4.48348884895929,7.31056338238694
74,-0.00313923796820143,0.604971797774271,0.090443827697235,-0.0216243303964173,-0.00663408630658269,0.00554878071022813,0.0108539744480427,0.00570728238735848,0.00496975254315413,13.7688602593681,30.7630853345255,3.0519898888311,4.76250534084019,0.466587088911413,5.13623838928114,2.60406646807664,2.61397131429403,-0.0817993930895225,16.3582076609453,38.0353419735686,3.45394282808306,0.177551585733596,0.217078462368484,0.017165243430068,1.18588636607372,4.90614102437042,0.79454386526939,0.499419638342784,0.71153181964423,0.296471591518429,0.192270652233016,0.473245386809787,-0.481434454733509,-0.0311190053941762,0.978022015811339,1.00184506584196,0.976220824114558,0.589825872179215,0.0533461095547483,0.356828018266037,1.06541882685916,1.06376622625768,0.506998754869495,0.508927179032012,-0.0159259339015072,0.00931885007453218,0.963717730374722,0.0163801607647246,0.98372110575174,-0.446862819360024,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.34708208430025,0.802347623479621,0.538832833720101,0.321771232679144,0.368038217052855,0.497583083851955,-1.533371294969,4.43176781078838,7.29781949503514
75,-0.00343998024314472,0.612205901653077,0.0891358996492285,-0.021272509117761,-0.00691123446055297,0.00496387660614106,0.0109371235108139,0.00574864378675293,0.00500521434012406,13.8110747891695,30.4730716971472,2.97908817452939,4.71516558289661,0.45535041437747,5.11415435273884,2.62090486998948,2.57401252477026,-0.0807630420208981,16.4173941830275,37.6606449433712,3.37054585296515,0.179559080837465,0.216497650761994,0.0168703060791886,1.18329468359287,4.90513989473705,0.792807438007225,0.496414841354086,0.709976810155724,0.295823670898218,0.194144556968991,0.474704925802427,-0.500962352153934,-0.0309074512627873,0.977869585977338,1.00154281985564,0.97636323339454,0.58777136918316,0.0523915297801998,0.35983710103664,1.06549309448869,1.06382468625153,0.512480595855793,0.5033114660279,-0.0157920618836921,0.00903658492470788,0.963639636216793,0.0161647983901124,0.983512358908881,-0.46405245917599,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.34883643466508,0.807635333551779,0.539534573866031,0.322004456635743,0.368336503125129,0.499001021073649,-1.54152860891305,4.37927510546733,7.28358710771909
76,-0.00366364728618788,0.61936741121032,0.0879878257291687,-0.0199604734947511,-0.0071728200701543,0.00444115052137328,0.0109704471998928,0.00576508868741091,0.00501928275337659,13.900419850401,30.3064643228901,2.92444614076159,4.67215363142538,0.445524569338968,5.09103179843951,2.63671336227892,2.53400550152891,-0.0796870653683161,16.5224385775071,37.4134066168814,3.3068818208301,0.181258549656243,0.215691620746252,0.0165981760978512,1.18050867203284,4.90253759286368,0.790940810262005,0.493722657689285,0.708305203219706,0.295127168008211,0.195953184829028,0.47603235055283,-0.519810997643871,-0.0306460656906375,0.977737480855981,1.00131803447738,0.976450485450701,0.585701193497696,0.0515345745428414,0.362764231959462,1.06552669866329,1.06385094635094,0.517913355616308,0.497739083520468,-0.0156524391367757,0.00875656552563885,0.963605216185401,0.0160479851674665,0.983310948069137,-0.48071037903494,0.67,0.1,1.035,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.35041693451,0.812756326668989,0.540166773803999,0.322078454029981,0.368262218245079,0.499659375669919,-1.54628355963376,4.32644756346887,7.26839398701678
