Time,n_B,psi_o_B,psi_y_B,n_y_B,n_m_B,n_o_B,mu_o_B,mu_m_B,mu_y_B,s_o_B,s_m_B,s_y_B,h_m_B,h_y_B,a_B,a_o_B,a_m_B,a_y_B,z_o_B,z_m_B,z_y_B,c_o_B,c_m_B,c_y_B,y_B,k_B,w_B,inv_B,b_B,gov_B,e_B,t_B,f_B,nx_B,tilde_R_B,g_B,q_B,tilde_s_m_B,tilde_s_y_B,tilde_s_o_B,Omega_m_B,Omega_y_B,eta_o_B,eta_m_B,eta_y_B,walras_B,gamma_B,phi_B,R_star,fy_target_B,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_B,w_indiv_B,t_indiv_B,e_indiv_B,c_y_indiv_B,c_m_indiv_B,c_o_indiv_B,a_y_indiv_B,a_m_indiv_B,a_o_indiv_B
10,0.00466379146617475,0.278904964637222,0.1513119270723,0.00394251044263805,0.00530340768046855,0.00276711745265912,0.117945078524686,0.0609988631922037,0.055098466191559,0.513635767044364,0.931833123904328,0.109698479084528,2.4741431317968,0.291517766367401,3.32054916451609,1.05780863984857,2.37344159917432,-0.110701074506801,1.69904470890935,5.83223324349601,0.307455497252416,0.200393961234082,0.355759597541245,0.0169403263072879,0.973873418546863,1.9267271022037,0.652495190426398,0.209156488299418,0.584324051128118,0.243468354636716,0.0727936592176671,0.349550981505707,0.809498011184272,-0.0529817672154285,1.06780538221021,1.00968711042351,1.05756067517028,0.699194643195733,0.10579648887107,0.195008857269691,1.04394311527015,1.03388515624122,0.318564366158452,0.714773816474462,-0.033338182632915,0.00113645774354296,0.913356994268674,0.0309007651866073,1.06725834332918,0.843339157419008,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.933209653100472,0.499933723616721,0.373283861240189,0.160121819618536,0.508813391239974,1.02761466345574,-1.0463586805958,3.39453630297608,5.42441330439496
11,0.00446482699180521,0.278083460823949,0.150998720712342,0.00318155425573918,0.00526238541445978,0.00230142384092913,0.118693039896995,0.0612371934845438,0.0552877348228967,0.509557680284693,0.927583419894892,0.108927176236181,2.46934588243745,0.290237086174685,3.31427812486913,1.05363382297754,2.37121693643448,-0.110572634542889,1.69131880778377,5.82146356203955,0.305480979334021,0.200747770188359,0.35649009081436,0.0168893514660452,0.974426476031956,1.92642691309712,0.652865738941411,0.208669148624505,0.584655885619174,0.243606619007989,0.0726204656668177,0.349692971399785,0.80319532615284,-0.0531246292148342,1.06787661026178,1.00948715112676,1.05784071552554,0.699749813037294,0.105661326595374,0.194588849751224,1.04420049445784,1.0340544430464,0.3179074849365,0.71545502429161,-0.0333625092281109,0.00114812514553266,0.912665156402958,0.0307437925199809,1.06711218639549,0.838829982210705,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932998804397845,0.499739999760668,0.373199521759138,0.159844211787367,0.509453642105311,1.03165094220459,-1.04648160406241,3.38866390852198,5.41466699826109
12,0.00430486947812848,0.277257400960566,0.150552546499318,0.0022295586822263,0.00519974414246827,0.00221375151687808,0.11903497473865,0.0613181722435306,0.0553414644115561,0.507230084042323,0.927740445762515,0.108675642203543,2.46925390364622,0.289441995109684,3.30841493488795,1.04945534981569,2.36940828477003,-0.110448699697769,1.68478582737185,5.81981626889422,0.304521609584011,0.20054843804749,0.356860497007283,0.0168526719685533,0.975009227541944,1.92656337627721,0.653256182453102,0.20879969507983,0.585005536525166,0.243752306885486,0.072448044533655,0.349809320161271,0.796846022085574,-0.0530013694186455,1.06795118825897,1.00932639382552,1.05808308867388,0.700373317313438,0.105442986427878,0.194183685688081,1.04436626150227,1.03418056393256,0.317207898807419,0.716176275145812,-0.0333841739532313,0.00119698797194635,0.912312683952751,0.0305364046512376,1.06698309181215,0.833909345305181,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932725685437201,0.499461232336927,0.37309027417488,0.159827339299427,0.509528972885724,1.03277696752359,-1.04747317426669,3.38306475446387,5.40444654810723
13,0.00419900509200476,0.276566987388109,0.149948122642399,0.00107528847639093,0.00511050929986356,0.0026076295389057,0.118795937302184,0.061173566574372,0.0552009886920743,0.50761115925466,0.934093486227613,0.109164337449604,2.47588380640009,0.289389925803605,3.30389903172502,1.04587528479735,2.36836600686093,-0.110342259933261,1.68084864754852,5.83127071046067,0.305051127180739,0.19967799051249,0.356719627099104,0.0168391238607902,0.975658840170632,1.92784525860735,0.653691422914324,0.209778792972817,0.585395304102379,0.243914710042658,0.0723157870159811,0.349899206787258,0.790658469015295,-0.0525791860805361,1.0679758482668,1.00922000011746,1.05821906833247,0.701009041132919,0.105114989677957,0.193875958662722,1.04440372135428,1.03424560435314,0.316557883506023,0.716839704881217,-0.0333975883872398,0.00130778176330963,0.912438711005489,0.0302723967182055,1.06683823954132,0.828582102776984,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932500701928003,0.499136510738544,0.373000280771201,0.160197169902985,0.508865943472854,1.02992651533376,-1.04972906596213,3.37850993053293,5.39455893351282
14,0.00415671719722623,0.276169753301468,0.149163100914025,-0.000271786405795504,0.00498962452847973,0.00354615457802288,0.117831556219256,0.0607444830950526,0.0548152355207636,0.511647548517357,0.948401774934254,0.110604758145198,2.49108784836013,0.290310716057294,3.30175061032486,1.04356993230547,2.36844632062624,-0.110265642606851,1.68102654416669,5.85964237996409,0.307505836338417,0.198077973729269,0.355940948689262,0.0168560047427763,0.976428845388607,1.93105608753339,0.654207326410367,0.211774066877904,0.585857307233164,0.244107211347152,0.0722689103854079,0.349972813764576,0.784837215558309,-0.0518222985377456,1.06789213109108,1.00917750078321,1.05818067709823,0.701590499744489,0.104651414517334,0.193758075255348,1.0442850695388,1.03423615363931,0.316065643796679,0.717330471045112,-0.0333961148417913,0.00149493853998953,0.913152141047705,0.0299488706671709,1.06663738917815,0.822853511971325,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932463205600163,0.498827754782928,0.372985282240065,0.161068102333049,0.507334333658867,1.02229532094715,-1.05364693936924,3.37582438970995,5.38594291324466
15,0.00416482692266139,0.276200688818832,0.148184915487282,-0.00175689571861748,0.00483262018280506,0.00494517782750759,0.116158222379631,0.0600295356390317,0.0541815694086265,0.519733860507036,0.971244003574231,0.113045684843124,2.51524435676781,0.292215989822166,3.30282732329294,1.04312141367965,2.36992962855091,-0.110223718937627,1.68639521113334,5.90615886828763,0.311939317503248,0.195888670541334,0.354543982538065,0.0169013617755861,0.977397856249751,1.93685967281061,0.654856563687333,0.21472809379016,0.586438713749851,0.244349464062438,0.0723487335946784,0.350053460543947,0.779528936732471,-0.0507711599594159,1.06764425417422,1.00918565105727,1.05792651040539,0.702057073951506,0.104034268173534,0.19390864743561,1.04402299610777,1.03415969999612,0.315826808864353,0.717545725648858,-0.0333725345132111,0.0017574435015844,0.914421144325874,0.0295705561694335,1.06634124707288,0.816729226315708,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932768271960418,0.498611115152906,0.373107308784167,0.162459563298833,0.505007350104067,1.01021111297463,-1.05949434616841,3.37569368144364,5.37944762894618
16,0.00418437999666086,0.276728956611813,0.147014941996296,-0.00329498915777204,0.00463698309745642,0.00655847490863604,0.113993341165837,0.0591025672895718,0.0533613105425099,0.531407951643635,1.00138208075734,0.116292450387358,2.546645150273,0.294819357803039,3.30754560456667,1.04483224346094,2.37292088512362,-0.11020752401789,1.69712023083277,5.96816990061797,0.317866032065998,0.193460407563172,0.352734173710011,0.0169617478934908,0.978655382714267,1.9456013362247,0.655699106418559,0.218327705920217,0.58719322962856,0.244663845678567,0.0725803718349819,0.350186717172561,0.774751038713407,-0.0495699591113712,1.06719466368572,1.00920530189664,1.05746042126423,0.702373503100865,0.103259399820244,0.194367086683042,1.04367865081031,1.03404895240732,0.315893526010342,0.717426505572528,-0.0333200315828707,0.00207746106018086,0.916044580439683,0.0291487154075805,1.06592062699457,0.81021528974068,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.933547611810175,0.498576207141276,0.37341904472407,0.164263475509428,0.502203132881219,0.995335222977603,-1.0672880552254,3.37843166726472,5.37556157933659
17,0.00416429608001401,0.277749669688836,0.1456558819876,-0.00488208096588216,0.00440298839925912,0.00810772272634952,0.111626905965545,0.0580673857417097,0.0524415840025641,0.545708769746657,1.03665187595329,0.120026229830301,2.5825638211292,0.29768853505189,3.3158484397425,1.04869833612983,2.37734582454851,-0.110195720935834,1.71261218234374,6.04099913446566,0.324538350395082,0.191173596723446,0.350785014302022,0.0170193064487258,0.980273345609794,1.95728509526548,0.656783141558562,0.222181027505181,0.588164007365876,0.245068336402448,0.0729685202561954,0.350435740091203,0.77039933711114,-0.0483801037506173,1.06653619678177,1.00918511756041,1.05682909728197,0.702540459007894,0.102329150190407,0.195130380448961,1.04333004628648,1.03394667271948,0.316268477082473,0.716964562131456,-0.0332330392139295,0.00242616797858835,0.917766616735518,0.0286852495492388,1.06536239533822,0.803318130715205,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.934868779637333,0.498812183124766,0.373947511854933,0.166319239601398,0.499309341980659,0.979722359396772,-1.07687516930209,3.38392728001135,5.37434680195343
18,0.00407014205031196,0.279214335502924,0.144104697032658,-0.00656247464053994,0.00413117639752003,0.00942629199055678,0.109259317608779,0.0569989660724186,0.0514859125016139,0.561831738294094,1.07538009368555,0.123991888425887,2.6208901402225,0.300477986848964,3.32740668755989,1.05453875651795,2.38302987739185,-0.11016194634992,1.73211671127922,6.12091437057523,0.331368765483012,0.189249866004102,0.348885740876105,0.0170608365580805,0.982282476662315,1.97171070566486,0.658129259363751,0.22602327884167,0.589369485997389,0.245570619165579,0.0735036495369311,0.350857777762973,0.766326495897634,-0.0472830579754716,1.06568843726052,1.00909049276056,1.05608807624887,0.70258316428996,0.10124553403151,0.196171291367758,1.04302931063311,1.03388209369539,0.316925118315676,0.716182330662252,-0.0331074489779276,0.00277519319225128,0.919417184048115,0.028175313365731,1.06466907778111,0.796044555902536,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.936727910394586,0.499382557960316,0.374691164157835,0.168509522136263,0.496575720297387,0.964717439970964,-1.08806721603775,3.39181181462009,5.37560184859583
19,0.00390231135479375,0.281067174530464,0.14236723545659,-0.00828206866597114,0.00382093940653161,0.0104821970022193,0.106961822215756,0.0559290987341142,0.0505225438631879,0.579410461267874,1.11680397094641,0.128061336665501,2.66066691659311,0.303025609708867,3.34181489161111,1.06213275893254,2.38976356271151,-0.110081430032934,1.75510095265318,6.2060898888787,0.338086556791961,0.18772872565176,0.347100954465462,0.0170810404505265,0.984666522345789,1.98859949714532,0.659726569971678,0.22975198805153,0.590799913407473,0.246166630586447,0.0741709931989863,0.351481054133877,0.762415481058319,-0.0462651082680198,1.06468391567309,1.00892182291157,1.05526899259707,0.702526215959435,0.100016715202891,0.197457058566982,1.04278857424482,1.03386053494187,0.317831118403764,0.715109494735364,-0.0329406131391284,0.00310229140808345,0.920945246992222,0.0276274544106182,1.06385520643514,0.788401743442864,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.939077510539155,0.500310232058547,0.375631004215662,0.170781857971204,0.494075447407225,0.95073190603656,-1.10063032773697,3.40167172188418,5.37905692833075
