Time,n_A,psi_o_A,psi_y_A,n_y_A,n_m_A,n_o_A,mu_o_A,mu_m_A,mu_y_A,s_o_A,s_m_A,s_y_A,h_m_A,h_y_A,a_A,a_o_A,a_m_A,a_y_A,z_o_A,z_m_A,z_y_A,c_o_A,c_m_A,c_y_A,y_A,k_A,w_A,inv_A,b_A,gov_A,e_A,t_A,f_A,nx_A,tilde_R_A,g_A,q_A,tilde_s_m_A,tilde_s_y_A,tilde_s_o_A,Omega_m_A,Omega_y_A,eta_o_A,eta_m_A,eta_y_A,walras_A,gamma_A,phi_A,R_star,fy_target_A,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_A,w_indiv_A,t_indiv_A,e_indiv_A,c_y_indiv_A,c_m_indiv_A,c_o_indiv_A,a_y_indiv_A,a_m_indiv_A,a_o_indiv_A
12,0.0113806145244921,0.224876002722378,0.191195376703739,0.00122469448041884,0.0137161528855829,0.00974371485956493,0.131364769965832,0.0640811473866096,0.0571340372749925,0.383846913737669,0.912409024812544,0.137236576539017,2.55806777584768,0.384114351107844,2.16457798848282,0.575111832723446,1.7358684415678,-0.146402285808429,1.03576714792762,5.21599028642607,0.397669083456551,0.136063313278422,0.334246641730437,0.0227204416181198,0.983210367188942,1.9582952393018,0.658750946016591,0.22565797609062,0.589926220313365,0.245802591797235,0.0592549118119184,0.334149348484196,-0.383643471132342,0.0189599733814405,1.06866195763914,1.01643751759711,1.05137988232221,0.706179091343025,0.135018177389634,0.15880273126734,1.05043159346277,1.03861612404545,0.265692359286628,0.801943127487104,-0.0676354867737321,-0.00024057070733389,0.899006986701767,0.038953230179293,1.06698309181215,-0.373584989843254,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932838360823974,0.473179328842354,0.37313534432959,0.168276909504958,0.473317103023768,0.856807135447583,-1.08431537618778,2.45811361855318,3.62154874877599
13,0.0107885636132127,0.224091723849162,0.1885548966955,-0.000754137090060669,0.0132390753407479,0.00970529676639376,0.131733169738837,0.0640987231942668,0.0571107234346255,0.382711541424864,0.917520833026809,0.136366269655362,2.56144556686292,0.379812743402511,2.16792972235837,0.573775501144782,1.73982233043289,-0.145668109219308,1.03345712763994,5.22884421706629,0.392952723178288,0.136140584206711,0.335162236242844,0.0224418193397241,0.985245866052102,1.96069336711435,0.660114730254908,0.225714072377734,0.591147519631261,0.246311466513025,0.0591704991364187,0.335007980755737,-0.383911164387244,0.0197280384612228,1.06878883747265,1.01584250643128,1.05212060994315,0.707891121145668,0.133476337219283,0.158632541635049,1.05072532847152,1.03886675383573,0.264665175621076,0.802527089899021,-0.0671922655200963,-0.000252351089160137,0.898532918667589,0.0380948878157275,1.06683823954132,-0.370876520854646,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932508842866348,0.473247891870084,0.373003537146539,0.168133317165089,0.473465800362646,0.858213471230367,-1.09134032483972,2.45775413543417,3.61701007391545
14,0.0103015346513999,0.223573120548009,0.185712527354992,-0.00255512453259243,0.0127109793391,0.0103673173422265,0.131263602863196,0.0638366533852363,0.0568586677463672,0.38436940814021,0.92933267509115,0.136449979457491,2.57307525851551,0.376587457408725,2.17339491141702,0.573196827500985,1.74506599049082,-0.144867906574784,1.03415154785136,5.25741056528287,0.390365188396899,0.135746460221674,0.335615488184947,0.0221956581054676,0.98737518956068,1.96459578009613,0.661541377005656,0.226654436696203,0.592425113736408,0.24684379739017,0.0591611480115125,0.335862530006097,-0.38362598241552,0.0205054185706165,1.0688307232355,1.01535304232466,1.05266905074554,0.709579354255106,0.131777775237639,0.158642870507255,1.05078662833534,1.03898669023599,0.263733398455379,0.802921725547022,-0.0666551240024008,-0.00018606960839836,0.898805856835868,0.037229198096813,1.06663738917815,-0.367963998951723,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.93230076810806,0.473326243205984,0.372920307243224,0.16843248465412,0.472978090713006,0.855673247638732,-1.0993348940179,2.45929645504234,3.6131269288573
15,0.00992660467112922,0.223450233032269,0.182750041835262,-0.00400318787056697,0.0121425054709983,0.0115861788528131,0.130008728221158,0.0633091205069118,0.0563890920530885,0.388958780367053,0.947710160134835,0.137468208662884,2.59273230444674,0.374492583852299,2.18147026833407,0.573748970382674,1.75174202891544,-0.144020730964034,1.03845421770471,5.30149554272827,0.389927765578723,0.135008113778571,0.335632997550993,0.0219877040275743,0.989596407434804,1.97047589968771,0.663029592981319,0.228429005956649,0.593757844460883,0.247399101858701,0.0592616468235866,0.336707644661595,-0.382763475814518,0.0211824421387571,1.06873759033396,1.01497623769448,1.05296808993439,0.711136256956145,0.129960180709307,0.158903562334546,1.0506342805154,1.03898476011672,0.263010216413552,0.803009813511736,-0.0660200299252873,-4.29578764413553e-05,0.899765938840411,0.0363990633340786,1.06634124707288,-0.364850298441971,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932352395895639,0.473478382473135,0.372940958358256,0.16918800749251,0.471967213410821,0.849622952406395,-1.10819121809454,2.46330012255789,3.61067405886556
16,0.00965884200738945,0.223806678953094,0.179764602159526,-0.00497486625755994,0.0115500083670523,0.0131636243803328,0.128101112810189,0.0625555081597844,0.0557334768244254,0.396404061547055,0.972070516739185,0.139344871112588,2.61952142939555,0.373503467409181,2.19240703528296,0.575681615875826,1.75986858999649,-0.143143170589358,1.04667088894806,5.35971612860444,0.391526289303586,0.13407970562026,0.335279766016919,0.0218211213711748,0.991902395362977,1.97860953851144,0.664574604893195,0.230885248003508,0.595141437217786,0.247975598840744,0.0594944940950841,0.337550431349492,-0.381343940446268,0.0217026251328489,1.06847766875029,1.01470713621743,1.05299118397187,0.712468268235934,0.128076574790719,0.159455156973346,1.05030843422336,1.03888173752987,0.262579715632743,0.802710701833413,-0.065290417466156,0.000158330377521176,0.901281888296443,0.0356408513503585,1.06592062699457,-0.361538492171871,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.932777829584855,0.473776091369324,0.373111131833942,0.170375585128125,0.470589050719507,0.840861519722893,-1.11763740421117,2.47010101145124,3.61030415574489
17,0.00947684997215431,0.224670436821795,0.176851520267585,-0.00542955203896334,0.0109529204319052,0.0148545847789869,0.125756286830127,0.0616431323934554,0.0549460493943158,0.406335592653897,1.00118091620521,0.141909390268803,2.65172818321854,0.373463400199459,2.20618815780448,0.579095293016427,1.76934168542302,-0.142248820634972,1.05870180830572,5.42915402150744,0.394817639347207,0.133138408272703,0.334670060131651,0.0216936695139167,0.994283643178572,1.98903491647925,0.666170040929643,0.233780064409742,0.596570185907143,0.248570910794643,0.0598674856373025,0.33840321745866,-0.379416944581919,0.022042798313205,1.06804014705206,1.01452423422201,1.05274976291826,0.713510048802058,0.126185336856843,0.160304614341099,1.04987157024788,1.03871154402206,0.262486810550503,0.801990382898157,-0.0644771934486604,0.000387731742711339,0.903151037248845,0.0349768791697165,1.06536239533822,-0.358031848494372,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.933651939518027,0.474279539618004,0.373460775807211,0.171919099748714,0.469047437654932,0.83053384844811,-1.12730071637684,2.4797712217139,3.61246802156436
18,0.00934584149148489,0.226003610054718,0.174097277186169,-0.00536496028233546,0.010370304053517,0.0163657463723133,0.123285698452927,0.0606748050771476,0.0541107066586578,0.417922603627528,1.0326775839812,0.144827074668901,2.68649217232885,0.374029907086123,2.22247278382533,0.583902653429106,1.77991549594352,-0.141345365547294,1.0738439972232,5.50454284633143,0.399107611077584,0.132389607226218,0.333987064238143,0.0215959948698546,0.996729341060227,2.00152523343304,0.667808658510352,0.23679284427735,0.598037604636136,0.249182335265057,0.0603708670596551,0.339279188350067,-0.377090054243847,0.0221658072041652,1.06743303229945,1.01439257069894,1.05228790424201,0.714234244912631,0.124346237312408,0.16141951777496,1.04941130949096,1.0385230087776,0.262726570907164,0.80087167271386,-0.0635982436210243,0.000615687979438537,0.90509164928303,0.0344215026714108,1.06466907778111,-0.354333828043423,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.934999495287491,0.475025092631298,0.373999798114996,0.173676303655226,0.467615584966803,0.820158609386919,-1.13670802271384,2.49206126508433,3.61729895788156
19,0.00923501888155198,0.227713713029036,0.171576860907091,-0.00479975880637684,0.00981945543723373,0.0174604628257873,0.120989229027729,0.0597552158865148,0.0533141225266023,0.430101451170631,1.06367371773559,0.147700258007306,2.7206564437445,0.374818131784871,2.24062982071926,0.589849853644442,1.79121575102731,-0.140435783952493,1.09096727535961,5.57967572626555,0.403600196151687,0.131995289537522,0.333414727595763,0.0215175903120041,0.999214185809086,2.01562567874501,0.669473504492088,0.239616500236636,0.599528511485451,0.249803546452271,0.0609793189929818,0.340188590654468,-0.374524369511202,0.0220474239553685,1.06668236843593,1.01428119397596,1.05166335999444,0.714647849865132,0.122617034733861,0.162735115401006,1.04900819950899,1.03836114524968,0.263251809018009,0.799425114520415,-0.0626769235384242,0.000819107719521291,0.9068427607725,0.0339838304978932,1.06385520643514,-0.35044808031874,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.936787964335764,0.476022688263413,0.374715185734306,0.175486141535781,0.466544085536233,0.811105146005295,-1.14532034033695,2.50643131629844,3.6246009485473
20,0.00912160801918201,0.229685086095639,0.169336857862924,-0.00386163487103408,0.00931537218141809,0.01805326114717,0.119035553706514,0.0589472773931438,0.0526090917457058,0.442018896992412,1.09208047150518,0.150265569762567,2.75204979405542,0.375587882005655,2.2599147356221,0.596609789734074,1.80282946793745,-0.13952452204943,1.10897617443756,5.65000832154924,0.407781968726563,0.132007592966763,0.33305260779796,0.0214530390077709,1.00169768756764,2.03078393965996,0.671137450670319,0.242062038434082,0.601018612540584,0.25042442189191,0.061660105255688,0.341133430923549,-0.371887816578448,0.0217142136457071,1.06582724042413,1.01416721605928,1.05093836947874,0.714785071326671,0.121039458025785,0.164175470647544,1.04870524364742,1.03825088879112,0.263996592583522,0.797742250855084,-0.0617388434386057,0.000983773823445932,0.908266284915254,0.0336528049922767,1.06294236452268,-0.346378440084197,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.938936020900184,0.477253155679919,0.375574408360074,0.17724004516941,0.465947906801972,0.804064044683998,-1.15271932248496,2.52219798685964,3.63397642401094
21,0.00898289011016993,0.231794364469573,0.167387771971739,-0.00274480302912683,0.00886737157258488,0.0181321530401071,0.117522152604189,0.0582892551608606,0.0520278797291373,0.452952723590538,1.11638629314345,0.152336960140884,2.77914401132518,0.376148692647577,2.2795824834377,0.603830061365258,1.81437024077005,-0.138617818697609,1.12683207917684,5.71218631016553,0.411265084443089,0.132427731562938,0.332959085353585,0.021397250352236,1.00414591074568,2.04643826712018,0.672777760199607,0.244016738367591,0.60248754644741,0.251036477686421,0.0623784373418922,0.342104439772877,-0.369343330129892,0.0212054115933326,1.0649106141395,1.01402780456072,1.05017890964126,0.714703235522579,0.119632582215117,0.165664182262303,1.04852746551321,1.03820821310466,0.264886252527327,0.795922171691701,-0.060808424219028,0.00110321582958035,0.909287471720266,0.0334025752521799,1.06195491403101,-0.34212892358337,0.67,0.1,1.025,0.35,0.6,0.25,0.4,0.005,0.975,0.8,0.1,0.941338623866288,0.478666420927473,0.376535449546515,0.178858049839303,0.465870404392574,0.799374552510446,-1.15869620241376,2.53863442977618,3.64490412543846
