Time,n_B,psi_o_B,psi_y_B,n_y_B,n_m_B,n_o_B,mu_o_B,mu_m_B,mu_y_B,s_o_B,s_m_B,s_y_B,h_m_B,h_y_B,a_B,a_o_B,a_m_B,a_y_B,z_o_B,z_m_B,z_y_B,c_o_B,c_m_B,c_y_B,y_B,k_B,w_B,inv_B,b_B,gov_B,e_B,t_B,f_B,nx_B,tilde_R_B,g_B,q_B,tilde_s_m_B,tilde_s_y_B,tilde_s_o_B,Omega_m_B,Omega_y_B,eta_o_B,eta_m_B,eta_y_B,walras_B,gamma_B,phi_B,R_star,fy_target_B,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,Lambda_B,w_indiv_B,t_indiv_B,e_indiv_B,c_y_indiv_B,c_m_indiv_B,c_o_indiv_B,a_y_indiv_B,a_m_indiv_B,a_o_indiv_B
52,-0.00197248158665605,0.409608551046074,0.0962422871396605,-0.0136839335018005,-0.00559365672450085,0.00982247015154081,0.0428309892123417,0.0223325622973901,0.0195525642660698,2.4507035355295,5.99565057681649,0.577064173804308,3.98864689660711,0.379860171024124,4.55144739367907,1.77522078377385,2.86658579261601,-0.0903591827107895,4.28288415438955,12.7804634044628,0.883846633265063,0.183440174756234,0.285420521786572,0.0172814711474202,1.15217703519049,3.56357637443076,0.771958613577629,0.389512849429445,0.691306221114295,0.288044258797623,0.126480339670028,0.416118230214288,0.296564798134014,-0.0203393737546375,1.0053101669496,1.00301765600541,1.00228561374814,0.664076397636309,0.063912231343985,0.272011371019705,1.0669557897557,1.06091535978428,0.39003434076997,0.629818504903625,-0.0198528456735953,0.00881713302783442,0.947842389299175,0.0180785677210239,1.00650463789857,0.262398942121697,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.16245452530057,0.626611985752551,0.464981810120229,0.270393800748542,0.42980073196772,0.674384214411924,-1.41380109582567,4.31665061854214,6.52627416684446
53,-0.00175418173693146,0.416270700990167,0.0956343876388558,-0.0120315589651661,-0.00575154257206789,0.0104195854186715,0.0408690877162036,0.0214353617382425,0.0187947951925794,2.60870117996403,6.33995845976143,0.608298451456911,4.04042309364432,0.383417316242815,4.5583657779716,1.79556364001676,2.85246117904467,-0.0896590410898238,4.45796200835271,13.1608023517298,0.919335448069656,0.1821928403549,0.28210655917491,0.0172787214597545,1.15180190884376,3.5899548966137,0.771707278925322,0.393084580225992,0.691081145306259,0.287950477210941,0.128495651982983,0.417560339029833,0.27732973605164,-0.0196164934154597,1.00452737596648,1.00323704735438,1.00128616523433,0.661417179901675,0.0632542269737156,0.275328593124609,1.06587998813324,1.06014556985057,0.393905124659776,0.625763994813502,-0.0196691194732777,0.00880522383272772,0.94938570334723,0.0180905126752688,1.00563800566139,0.246226732688865,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.16674816193925,0.631311601388864,0.466699264775701,0.273163111564614,0.426518342352171,0.661728730340921,-1.41743951952935,4.31265057171437,6.52152985507072
54,-0.00145069379462966,0.423409627974999,0.0952212544866872,-0.0101676736343017,-0.00587312247222882,0.0111758775545527,0.0386934185416971,0.0204354213059552,0.0179495270059886,2.79902817873695,6.75750219567529,0.647768723427147,4.09974970842902,0.388467997741459,4.56587592435122,1.81728592479386,2.83764286536345,-0.0890528658060893,4.66625170095364,13.6209853527527,0.964496104232643,0.180553230086047,0.278350574286055,0.0173122488701263,1.15106443374855,3.61665854790125,0.771213170611531,0.397102976570333,0.690638660249132,0.287766108437138,0.130615632663219,0.418953179610441,0.258578716200842,-0.018802768661071,1.00372931035986,1.0035420527364,1.00018659668815,0.658487860051292,0.0627020400983381,0.27881009985037,1.0646286839036,1.05923352749717,0.398014741290213,0.621489263479418,-0.0195040047696308,0.00878206415992441,0.951118804259378,0.018154498286043,1.00479128504327,0.23010248226633,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.17118813785186,0.636235236861933,0.468475255140746,0.276103438468267,0.422711778261749,0.647584969780309,-1.42025467857863,4.309332088738,6.51800607570942
55,-0.00107547388663481,0.431077204144751,0.0950094194987605,-0.0081671603366622,-0.00595574910266261,0.0120455184790695,0.0363507653029724,0.0193501416060542,0.0170304201347089,3.02705022980204,7.25848624081494,0.696724487263918,4.16582183772295,0.394986804266772,4.5741282687815,1.84058316646685,2.82209624480111,-0.0885511424864683,4.91338530691812,14.1704450325924,1.02054038048852,0.178605316135562,0.274200118002936,0.0173802314443024,1.14996027972744,3.64374065494853,0.770473387417382,0.401454961739415,0.689976167836462,0.287490069931859,0.132853405486328,0.42031397866784,0.240411445996505,-0.0179081858528561,1.00291326649108,1.00391914874393,0.998998044559556,0.655270798201817,0.0622568981516441,0.282472303646539,1.06322645529165,1.05819484483966,0.402389932750435,0.616969196964144,-0.0193591297145796,0.00873776832621863,0.953001041574836,0.0182665636444865,1.00396776976387,0.214042103542554,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.17580913041097,0.641435540575375,0.470323652164389,0.279169569321748,0.418453132285753,0.632293197704271,-1.42235069711917,4.30676332982556,6.51597747002481
56,-0.000657769888921935,0.439297306618846,0.0949883265544616,-0.0062187934444603,-0.00599811610024792,0.0129562551041185,0.0339221738119908,0.0182130881997888,0.0160648298828588,3.29617105737789,7.84735920254269,0.755817104430655,4.23640745043669,0.402740880234995,4.58314890927169,1.86555213082255,2.8057547922832,-0.0881580138340652,5.20300497351443,14.8114468467588,1.08787652209321,0.176497239059565,0.269762187793016,0.0174765512616207,1.14850527778861,3.67114476395103,0.769498536118371,0.405945681523548,0.689103166673168,0.287126319447153,0.135215453745578,0.42166174982154,0.222900978647484,-0.0169693401457808,1.00207833707061,1.00433894126163,0.997749162062576,0.651769121980068,0.0619104581967574,0.286320419823174,1.06172417504586,1.05706616293923,0.407045934520817,0.612189315212334,-0.0192352497331507,0.00866663884949172,0.954962003124129,0.0184110399446112,1.00317223065687,0.198061446172346,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.18063054871431,0.646949564809907,0.472252219485724,0.282287545120059,0.413892249104224,0.616432593835137,-1.42395996414516,4.30482926800727,6.51560979120763
57,-0.000232802375290241,0.448055714811249,0.0951354830813186,-0.00446242710849276,-0.00600233468910771,0.0138153085422945,0.0315198684886467,0.0170743947654892,0.0150946375274836,3.6051738855611,8.51575492707354,0.824380245188032,4.30769737122687,0.411285152066902,4.59277401250656,1.8921429607454,2.78850012291939,-0.0878690711582305,5.53405108369527,15.5318570958937,1.16538742688686,0.174432562380793,0.265197059519948,0.0175911007901563,1.14673176378501,3.69866437328869,0.768310281735954,0.41030650984098,0.688039058271004,0.286682940946252,0.137698324992014,0.423017896889936,0.206070580946858,-0.0160451929221138,1.00122658261685,1.00476603361283,0.996477338128899,0.648007843335053,0.0616485392161637,0.290343617448783,1.06019579616754,1.05590292789847,0.411982596050433,0.607149429805603,-0.0191320258560361,0.00856678322899162,0.956906241212885,0.0185737868274853,1.00240981796231,0.18217628113516,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.18564966402528,0.652797495031575,0.474259865610114,0.285344973519568,0.409249767958175,0.600779737862027,-1.42532284260828,4.30318884501154,6.51690909334067
58,0.000174317964405356,0.457312959705737,0.0954215775064945,-0.00298363374842392,-0.00597290338373635,0.0145646145207283,0.0292219732549796,0.0159708070926148,0.0141509828390829,3.95220943433582,9.25410039365277,0.901579700447861,4.37650993612047,0.420202480923527,4.60272193440632,1.92020995426082,2.77018532445089,-0.0876733443053991,5.90467516414332,16.3188957216444,1.25182336807023,0.172546259764161,0.260625935593207,0.0177145310042393,1.14466897323929,3.7260107854885,0.766928212070323,0.414351315027367,0.686801383943573,0.286167243309822,0.140290484217484,0.424402343897399,0.18990976497424,-0.0151745313159515,1.00036427058576,1.00517518955423,0.995213850263657,0.644025089952203,0.0614538900370013,0.294521020010796,1.0586961264082,1.05474784276602,0.417190084829352,0.601858066580786,-0.0190481514101385,0.00843821985644372,0.958767982152069,0.0187432471782697,1.00168548775647,0.16640228517105,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.19083592244402,0.658984177043314,0.476334368977607,0.288257277018159,0.404682891488823,0.585853803432557,-1.42665247476785,4.30136242775337,6.51977218532803
59,0.000549634852641414,0.46702246909736,0.0958107332827991,-0.00186153172089032,-0.00591568449870117,0.0151903672598928,0.0270567782170368,0.014916939937861,0.0132465195864372,4.33807494029253,10.0604998688816,0.98726109016309,4.44113862544629,0.429184622899077,4.61271098182776,1.94958810999017,2.7506788328189,-0.0875559609813095,6.3155642349904,17.1688822048053,1.34672922717159,0.170878820892246,0.25610718472693,0.0178394750907335,1.14234041781918,3.75290737894724,0.765368079938849,0.418014275869654,0.685404250691507,0.285585104454795,0.142977636184539,0.425825772870436,0.174399352189017,-0.0143672785813235,0.999499606735985,1.0055523830269,0.993980645471,0.639863549403111,0.0613057958692466,0.298830654727642,1.05724939083381,1.05362140603271,0.42265559617131,0.59632585775592,-0.0189814539272295,0.00828283536614302,0.960523208874339,0.0189066852079132,1.00100348349042,0.150755025309615,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.19614264737039,0.66549465627111,0.478457058948155,0.290991656462329,0.400252811659355,0.571824938937364,-1.42818406873062,4.29885220901369,6.52405661583497
60,0.000882859914583074,0.477139008196373,0.0962592251082078,-0.00118416183488834,-0.00583785334344022,0.0156974707424602,0.0250293976438129,0.0139167781399822,0.0123849482452771,4.76550279386113,10.9383294520279,1.08164946086304,4.50058818758831,0.437943686058751,4.62251643627767,1.98012804863289,2.72988733964061,-0.087498951995829,6.76931632025592,18.0841222186537,1.45005302661348,0.169431909956437,0.251672716773327,0.0179588316875154,1.13977260616537,3.77913156330107,0.7636476461308,0.421283494598478,0.683863563699224,0.284943151541343,0.145746432194538,0.427292168754349,0.159521309277378,-0.01362155554027,0.998640202242803,1.00588727421416,0.992795343815225,0.635567003211715,0.0611791872335056,0.303253809554779,1.05586552251542,1.05253350769141,0.428365821069402,0.590563035799366,-0.0189288568687683,0.00810405714854209,0.962166855720192,0.0190486912428336,1.00036697133822,0.135249943507222,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.2015218572894,0.672300743422975,0.480608742915761,0.29354479030542,0.395981407942116,0.558713211897283,-1.43020781988926,4.29519991731108,6.52960650862065
61,0.00115289220933591,0.487598004067327,0.0967210995453531,-0.000977500417366328,-0.00574815497835846,0.0160460722031048,0.023197138662231,0.0130007591582189,0.0115929493437284,5.22483521926906,11.8589761531868,1.1815243863561,4.55140906863492,0.44590873982015,4.63183143796557,2.01160020793017,2.70771032764608,-0.0874790976106731,7.25617757154361,19.032538734554,1.55801602947197,0.168322557284869,0.247437452257411,0.0180620009063856,1.13701147517569,3.80439866939629,0.76179768836771,0.42399898349944,0.682206885105412,0.284252868793922,0.14858041294048,0.428803421196533,0.14522588346387,-0.0129689563016135,0.997792133174255,1.00615865667038,0.991684687657696,0.631185976183539,0.061049001634079,0.307765022182381,1.05459236688646,1.05152406614253,0.434299096344861,0.584587406495816,-0.0188865028406768,0.0079065687352736,0.963650439964814,0.0191577515889229,0.999777808612459,0.119902341407657,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.20693063076894,0.679361451896141,0.482772252307577,0.295860708986647,0.392019882560668,0.546919062118504,-1.43293248487523,4.28987719913904,6.53615603769974
62,0.00132062782677235,0.498281058717714,0.0971537693265116,-0.00120770518228364,-0.00565578009092937,0.0161298579838289,0.0216980403607536,0.0122417578654018,0.0109344114110194,5.67584953624504,12.7190446645787,1.27573693983318,4.58598455196742,0.452075846405689,4.64004415828016,2.04354273980082,2.68396796841931,-0.0874665499399701,7.73579335761783,19.9031467320721,1.658480747105,0.167851556496049,0.243649503053605,0.0181345108061025,1.13412641824582,3.82818734412876,0.7598647002247,0.425756507421463,0.680475850947492,0.283531604561455,0.151450474924073,0.430364744277794,0.131380963203907,-0.0124935009620767,0.996962715443756,1.00632723096591,0.990694363389966,0.626788372938966,0.0608948530010519,0.312316774059981,1.05354046419554,1.05068407473385,0.440414502554704,0.578435867604788,-0.0188503701594921,0.00769623686922211,0.964858114064738,0.0192274093359135,0.999236329846192,0.104727365241255,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.21231460733987,0.686618901783139,0.484925842935949,0.29780038726408,0.38872690300739,0.537440094280088,-1.43635374139846,4.28209597417128,6.54317318034397
63,0.00135082620965937,0.509016347217774,0.0975208370114943,-0.00181207441375131,-0.00556924613469767,0.0158554113940241,0.0206593813481791,0.0117097813603994,0.010471371613688,6.05779377583248,13.3726789487428,1.34844966354878,4.59681555260043,0.455471304490369,4.64624436961649,2.07526322434298,2.65840990314932,-0.0874287578758065,8.14705836917243,20.5425425448644,1.73465644239373,0.168313185714631,0.240548681787114,0.0181642322303878,1.13118245422563,3.84975764066582,0.757892244331169,0.426154860678374,0.678709472535375,0.282795613556406,0.154311816717653,0.431981702915967,0.117777256415297,-0.0122730328295963,0.996164826436653,1.00635758034071,0.989871637971263,0.622456803251489,0.0607025084565843,0.316840688291926,1.05281746174377,1.05010387663288,0.446653912117471,0.5721631691466,-0.0188170812640711,0.00747891308830816,0.965682924275338,0.0192547040057063,0.998741384126128,0.0897399908773949,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.217582072157,0.693994668641183,0.487032828862799,0.299233634527298,0.386450401908332,0.531223393756655,-1.44028245452719,4.27083436033271,6.54986338885524
64,0.00122942331522469,0.519611674000793,0.0977895910958234,-0.00275511517707283,-0.00549583259770114,0.0152050676745514,0.0201209917740237,0.0114304806878734,0.0102273876297981,6.3211485733295,13.714013245749,1.38775899603118,4.58109726171011,0.455625241622662,4.64946602750044,2.10598953650717,2.63081284662147,-0.0873363556282059,8.43984467830464,20.8418943090579,1.77419324406284,0.169818045346237,0.238232870398447,0.0181453620372061,1.12822109924819,3.86834459482169,0.755908136496285,0.425033725665664,0.676932659548912,0.282055274812047,0.157111476878262,0.433646221075191,0.104188773129832,-0.0123221666311485,0.995416734097981,1.0062355704318,0.989248207227283,0.618275762224202,0.0604609339723633,0.321263303803434,1.05246576021668,1.04982135011239,0.452952989450996,0.565831179550699,-0.0187841690016946,0.00725798761973461,0.966090731491348,0.0192354862641676,0.998290988401853,0.0749550090451266,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.22260677626592,0.701379946571381,0.489042710506367,0.300117130931196,0.385318145970047,0.528594593082254,-1.44450887358319,4.255080026358,6.55533797845684
65,0.00096349685167358,0.529891475704694,0.0979268709857689,-0.00404589226794827,-0.00544208178083538,0.0142338775824693,0.0200341692126453,0.0113818358039914,0.0101839847584784,6.45142637028312,13.7307820845965,1.39152313664113,4.54142375416604,0.452637977409317,4.64895936189162,2.13504118550602,2.60108453899419,-0.0871663626085848,8.59894038320903,20.7913395902816,1.77507205822806,0.172272626686684,0.23664361336166,0.0180773067862006,1.12526420040804,3.88336443347583,0.753927014273389,0.422509766658849,0.675158520244826,0.281316050102011,0.159799799266784,0.435332613436633,0.0904364081709621,-0.0125891862544018,0.994737536916684,1.00596831433593,0.988835853715073,0.614319160386115,0.0601583531632169,0.325522486450667,1.05245653260826,1.04981536513555,0.459251419362222,0.559498231005364,-0.0187496503675863,0.0070340230670408,0.966121024752373,0.0191622720686643,0.997883084199316,0.0603870107365058,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.22725622589979,0.708642415064858,0.490902490359915,0.30049537322198,0.385212815457235,0.529218821609094,-1.44894861686276,4.23409313386765,6.55881321375191
66,0.000579390290562644,0.539733202615061,0.0978954324833586,-0.00573392809821327,-0.00541462580284624,0.0130579069528001,0.0202719236529635,0.0114990527225667,0.0102848195058245,6.47693293561533,13.5125532530692,1.36842848712375,4.48490549359171,0.447081052193949,4.64441723779249,2.16198876447822,2.56933139391178,-0.0869029205975159,8.65197197252949,20.4874295601226,1.74656977359594,0.175392115274715,0.235586032661752,0.0179631548757663,1.12231958676226,3.89458918542176,0.751954123130715,0.418963138234745,0.673391752057356,0.280579896690565,0.162341842838776,0.437007510018872,0.0764363003133668,-0.0129712504527903,0.994142195764545,1.00558228724202,0.988623415882905,0.610639053670371,0.0597787742502898,0.329582172079339,1.05269727762009,1.05001195562648,0.465502700077357,0.553208564683779,-0.0187112647611353,0.00680649947750818,0.965878435030266,0.0190238685600384,0.997515842254673,0.046050372807047,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.23142160431918,0.715656012159964,0.492568641727673,0.300493864269545,0.385802433116116,0.532165056647825,-1.45374209637787,4.20761066372727,6.55978674707494
67,0.000125965840489586,0.549098440891519,0.0976634331541104,-0.0077779354306875,-0.0054209135033283,0.0118366316776874,0.0206492346981772,0.0116867576016227,0.0104467317238633,6.45532610542583,13.2077472313656,1.33364153702352,4.42139190493183,0.439858637912279,4.63608080059486,2.18675924160029,2.53585852158031,-0.0865369625857489,8.65610132607103,20.0884208088153,1.70477251344827,0.178741867853254,0.234768504592036,0.0178093010982122,1.1193782263143,3.90222849777984,0.749983411630579,0.414975964635789,0.671626935788578,0.279844556578574,0.164725888808341,0.438638057976096,0.06222536702644,-0.0133372282404522,0.993637497225861,1.00512659566969,0.98856950110232,0.607252339127382,0.0593063482300442,0.333441312642573,1.05304765465962,1.05029788754688,0.471682728506308,0.546983245256411,-0.018665973762719,0.00657525979688309,0.965517450499148,0.0188176621438569,0.997187589377254,0.0319592437875039,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.23504408843991,0.722332430380451,0.494017635375963,0.300293335025982,0.386607822588872,0.536051955999984,-1.45915176314818,4.17595513131218,6.55815329021437
68,-0.000361150079664049,0.558008606850553,0.0972081275941939,-0.0101038108495313,-0.00546731336917794,0.0106708699321205,0.0210425729465439,0.0118815443271044,0.0106145000954971,6.42612594511944,12.9102331188565,1.29684052092421,4.35716757035506,0.431558570264013,4.6245169449472,2.20951016149752,2.50106917815212,-0.0860623947024417,8.65070903200375,19.6946529608918,1.6599563028206,0.182033175845271,0.234002892161785,0.0176196063348114,1.11644516146379,3.90674124718713,0.74801825818074,0.410945757281034,0.669867096878275,0.279111290365948,0.166960250458485,0.440198459547125,0.0479086008818015,-0.0136095859604489,0.993219523568768,1.00463704416994,0.988635178577749,0.604150489292543,0.0587283378492442,0.337121172858212,1.05341369267878,1.05059747471968,0.477781828415973,0.540828200637218,-0.018610029053191,0.00634202543539016,0.965141693124753,0.0185459137753171,0.996896392126525,0.0181275299209758,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.23813233861097,0.7286238567192,0.495252935444389,0.300018815108321,0.387325503014657,0.53996364067537,-1.46543215514398,4.13981155768136,6.55405337720158
69,-0.000863324675596895,0.566512833544649,0.0965186632831256,-0.0126116119748229,-0.00555837448116125,0.00959722870064161,0.0214002476673985,0.0120572487534408,0.0107654301330649,6.4052710436926,12.6533068958058,1.26149532077053,4.29475805665289,0.422436931694768,4.61037125875485,2.23048300749738,2.46536184536633,-0.0854735941088561,8.65184243777735,19.3422561151825,1.61585402193481,0.185151570947748,0.233214393433523,0.0173953635783718,1.11353660519389,3.9086473100363,0.746069525479903,0.407050043499747,0.668121963116331,0.278384151298471,0.169063184360373,0.44168444940381,0.0336019856022182,-0.0137696449819195,0.992877818981197,1.00413235870102,0.988791776679334,0.601311521704487,0.0580377842916592,0.340650694003854,1.05375554945739,1.05087862690067,0.483796831602619,0.534742585140999,-0.0185394167436182,0.00611072741794364,0.964795052366656,0.0182156743328217,0.99663952636034,0.00456888143912604,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.24073711969643,0.734535151017569,0.496294847878573,0.299724804981428,0.387842881793533,0.543523245972466,-1.47272324662366,4.09997439992166,6.54771308780056
70,-0.00136762295259001,0.574670536149859,0.0956008731151436,-0.0151510417753743,-0.00569626734337492,0.00862156213898735,0.0217064654283929,0.0122062555972616,0.0108930184016208,6.39713067282985,12.4421793708453,1.22829273681785,4.23497180926346,0.412645560694692,4.5942363722879,2.24992541491571,2.42907674032712,-0.0847657829549341,8.66406708159252,19.0375652853865,1.57331061604971,0.188066272575868,0.232377387822986,0.0171381014920953,1.11066415494799,3.90843213956948,0.744144983815151,0.403357345663953,0.666398492968792,0.277666038736997,0.171055278728912,0.443104960942873,0.0194057397496217,-0.0138271025468488,0.992599950934358,1.00362553893265,0.989014241297592,0.598705093347701,0.0572367296625238,0.344058176989775,1.05405936301271,1.05112990979306,0.489727831264211,0.528722630594093,-0.0184504618583047,0.00588611120293563,0.964491935200837,0.0178413743571192,0.996413264793522,-0.00870332090894899,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.24292409081441,0.740105547566367,0.497169636325766,0.299424890156095,0.38813330704042,0.546611838210888,-1.48096831273774,4.05721743027902,6.53937492374313
71,-0.00186203008042682,0.582541476227267,0.0944804334132482,-0.017530887504419,-0.00587982537697129,0.00773608118511482,0.0219625079039511,0.0123296909651937,0.01099837452256,6.40084497558104,12.2704181007905,1.19690635762837,4.17791582041975,0.402345556005135,4.57659329451605,2.26805238522205,2.3924778413181,-0.0839369320241004,8.68672432156172,18.7745207704832,1.53216632063459,0.190782251571746,0.231484039119672,0.0168513390251924,1.10782766390309,3.90650045287375,0.742244534815071,0.399882541645925,0.664696598341854,0.276956915975773,0.172955290813117,0.444469503650214,0.00539624330045205,-0.0138014434503737,0.992373907384782,1.00312865976917,0.989278790632038,0.596295131418026,0.0563382224585849,0.347366646123389,1.05432306510988,1.05134912038406,0.495576565201842,0.522763917909182,-0.0183404831110247,0.00567202001515645,0.96423289383277,0.0174442064711229,0.996213085983491,-0.0216759790619049,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.24476034719581,0.745385095788454,0.497904138878322,0.299110236173676,0.388203805335772,0.549224439654398,-1.48987540538404,4.01223775821991,6.52927507730955
72,-0.00233375723876849,0.590181233472496,0.0932021403404456,-0.0195510413288729,-0.00610391331735038,0.00693056601005115,0.0221739110719218,0.0124308245056638,0.0110844680794372,6.41429535412414,12.1295078847467,1.16699957909913,4.12357095958499,0.391757486927013,4.55780138460853,2.28503605050054,2.35575543859033,-0.0829901044823472,8.71786216287235,18.5447849349843,1.49230840643965,0.193309100336805,0.23052696702207,0.0165414448958564,1.10501309747311,3.90316545816708,0.740358775306985,0.396623425802199,0.663007858483867,0.276253274368278,0.174778342089145,0.445782460347179,-0.00837193204241822,-0.0137118510368167,0.992189177967802,1.00265457397504,0.989562311608728,0.594041746851137,0.0553659622581031,0.35059229089076,1.05454717136104,1.05153600099806,0.5013461223249,0.516862241199365,-0.0182083635242643,0.00547073608472084,0.964015166814944,0.0170488958242174,0.996034042452719,-0.0343362905723521,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.24630765300829,0.750422782085868,0.498523061203316,0.298765599317936,0.388065263500476,0.55137863940379,-1.49893727296686,3.96563953809238,6.51764488230728
73,-0.00276582580195042,0.597642177269934,0.0918295684670866,-0.0209927434322309,-0.00635957193191095,0.00620181594052172,0.0223396699080208,0.0125096610819168,0.0111514509504722,6.43710076798412,12.0152477686715,1.13887344735062,4.07224955776911,0.381200076505705,4.53811800422069,2.30101655647988,2.31903712507341,-0.0819356773326037,8.75721487313587,18.3445919183574,1.45435602641683,0.195633289579467,0.229484627584724,0.0162181798931111,1.10219036774954,3.89866005603595,0.738467546392191,0.393593600706324,0.661314220649723,0.275547591937385,0.176535740907606,0.447040385650903,-0.0218562724649859,-0.0135694046210272,0.992037143640598,1.00222034506904,0.989839358701364,0.591900990663657,0.0543540125478846,0.353744996788458,1.05472644962928,1.05168557549381,0.507042028069746,0.511012962403486,-0.0180549904732313,0.00528248266955545,0.963841946493461,0.0166838594485874,0.995871251424694,-0.0466717612413279,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.24762005477335,0.755262100760583,0.49904802190934,0.298380545112898,0.387707794385373,0.553034788775987,-1.50744486914228,3.91794770012673,6.50473244108072
74,-0.00313923796820143,0.604971797774271,0.090443827697235,-0.0216243303964173,-0.00663408630658269,0.00554878071022813,0.0224575128767306,0.0125655789766365,0.0111989361847256,6.46910308191951,11.9243110580193,1.11310425048505,4.0243642484732,0.371057102336453,4.51770870490332,2.31610417198419,2.28239733721664,-0.0807928042975065,8.80470410112648,18.1710914693208,1.41926278184726,0.197731755726852,0.228330284949438,0.0158942333232637,1.09931674698438,3.89313786889434,0.736542220479533,0.390805851634229,0.659590048190626,0.274829186746094,0.178234908504063,0.448230761141672,-0.0350192121816468,-0.0133796636971179,0.991910899308378,1.00184506584196,0.990084128901478,0.589825872179215,0.0533461095547483,0.356828018266037,1.05485430149965,1.05179173134722,0.512672313172912,0.505211266662551,-0.0178835798354634,0.00510509830161908,0.963717730374722,0.0163801607647246,0.995720474251873,-0.0586702174485614,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.24874518942048,0.759937436256577,0.499498075768192,0.297945500729565,0.387114732871638,0.554137415239155,-1.51450227527071,3.86961210905165,6.49081365089832
75,-0.00343998024314472,0.612205901653077,0.0891358996492285,-0.021272509117761,-0.00691123446055297,0.00496387660614106,0.022533228924104,0.0126018718947054,0.0112298873895593,6.50793325469846,11.8494540560652,1.09000693844785,3.97998300022324,0.361700861908122,4.49664709186026,2.33036951968185,2.24586713518561,-0.0795895630072043,8.85802387188221,18.0171367853537,1.38770197424986,0.199599879720301,0.227049649678413,0.0155837369010952,1.0963459909112,3.88666794413694,0.734551813910506,0.388241304215604,0.657807594546721,0.274086497727801,0.179878782218394,0.449334758111755,-0.0478284468234068,-0.013149714837918,0.991805150887067,1.00154281985564,0.990277331357658,0.58777136918316,0.0523915297801998,0.35983710103664,1.05493127592392,1.05185426744143,0.51824603356137,0.499453723920438,-0.0176997574818081,0.00493463750590575,0.963639636216793,0.0161647983901124,0.995578553274609,-0.0703198181663672,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.24972370622838,0.76447200675359,0.49988948249135,0.297447640228759,0.386289059968929,0.554695108273389,-1.51913035067137,3.82098763726234,6.47617911818538
76,-0.00366364728618788,0.61936741121032,0.0879878257291687,-0.0199604734947511,-0.0071728200701543,0.00444115052137328,0.022570460537224,0.0126205064851776,0.0112460455998949,6.55225287753611,11.7866582577135,1.07011914587668,3.93899033709519,0.3534298389205,4.47495936093359,2.34386362303634,2.20945695622897,-0.0783612183317193,8.91588502288936,17.8786067751495,1.36048787514748,0.201235631063551,0.225637072751717,0.0153001086820127,1.09323814129917,3.87927015062297,0.732469554670445,0.385873418236182,0.655942884779503,0.273309535324793,0.181467108746644,0.450333706030642,-0.0602536744688899,-0.0128838495894487,0.991716501205867,1.00131803447738,0.990411105222403,0.585701193497696,0.0515345745428414,0.362764231959462,1.05495898663153,1.051874315977,0.52377316395279,0.493737881849282,-0.0175110458020721,0.00476622483036408,0.963605216185401,0.0160479851674665,0.995443642184694,-0.0816090666453102,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,0.1,1.25058573006532,0.768879611361785,0.500234292026128,0.296890171651529,0.38524263781034,0.554728425061594,-1.52055622903371,3.77232790500991,6.46112107132507
